averageInfected,begin_date,end_date,isCurrentWeek
54637,2022-01-30T00:00:00.000Z,2022-02-05T00:00:00.000Z,False
34408,2022-02-06T00:00:00.000Z,2022-02-12T00:00:00.000Z,False
19328,2022-02-13T00:00:00.000Z,2022-02-19T00:00:00.000Z,False
14247,2022-02-20T00:00:00.000Z,2022-02-23T00:00:00.000Z,True
