name,coronaOccupancy,normalOccupancy,isolatedTeam
שיבא,,99.17721557617188,192
שניידר,,,0
שמיר,,75.4208755493164,46
וולפסון,,75.5490493774414,21
זיו צפת,,80.97982788085938,39
הלל יפה,,,38
נהריה,,,0
ברזילי,,79.6357650756836,53
פוריה,,76.05633544921875,30
סוראסקי,,,0
בני ציון,,81.75519561767578,29
רבין ק. בילינסון,,90.34564971923828,100
סורוקה,,75.44757080078125,120
מאיר,,87.01799774169922,91
קפלן,,86.04240417480469,28
המרכזי בעמק,,76.54723358154297,61
"רמב""ם",,92.93032836914062,58
רבין ק. השרון,,75.93360900878906,12
יוספטל,,69.23076629638672,7
הדסה עין כרם,,99.0740737915039,101
הדסה הר הצופים,,91.66666412353516,19
הסקוטי,,,0
סנט וינסנט,,,0
המשפחה הקדושה,,,0
סנט ג'וזף,,,0
שערי צדק,,100.8505477905273,50
אל מקאסד,,,0
לניאדו,,93.87186431884766,8
אוגוסטה ויקטוריה,,,0
מעייני הישועה,,,0
אסותא אשדוד,,,0
הכרמל,,80.98159790039062,55
