gender,age,period,count_verified,verified_percentage,count_dead,dead_percentage,count_breathe,breathe_percentage,count_severe,severe_percentage
זכר,0-9,6 חודשים,297481,11.9,5,0.2,17,1,63,0.7
זכר,0-9,3 חודשים,241200,11.2,4,0.3,12,1.2,39,0.8
זכר,0-9,מתחילת קורונה,382723,11,7,0.1,26,0.5,96,0.4
זכר,0-9,שנה,326903,11.9,5,0.1,19,0.7,74,0.6
זכר,0-9,חודש אחרון,191640,12.4,2,0.1,11,1.3,34,0.8
נקבה,0-9,חודש אחרון,128804,8.4,1,0.1,6,0.7,23,0.5
נקבה,0-9,6 חודשים,221395,8.9,1,0,6,0.3,41,0.5
נקבה,0-9,3 חודשים,172551,8,1,0.1,6,0.6,28,0.6
נקבה,0-9,מתחילת קורונה,292304,8.4,4,0,13,0.2,62,0.2
נקבה,0-9,שנה,246447,9,3,0.1,10,0.4,52,0.4
זכר,10-19,שנה,302899,11,2,0,14,0.5,43,0.3
זכר,10-19,מתחילת קורונה,388773,11.2,4,0,23,0.4,66,0.2
זכר,10-19,חודש אחרון,171070,11.1,1,0.1,8,0.9,14,0.3
זכר,10-19,3 חודשים,237964,11.1,1,0.1,8,0.8,20,0.4
זכר,10-19,6 חודשים,277717,11.1,2,0.1,13,0.7,30,0.3
נקבה,10-19,חודש אחרון,145282,9.4,1,0.1,6,0.7,8,0.2
נקבה,10-19,6 חודשים,257394,10.3,2,0.1,12,0.7,25,0.3
נקבה,10-19,שנה,281105,10.3,2,0,15,0.5,39,0.3
נקבה,10-19,מתחילת קורונה,353662,10.2,5,0.1,19,0.3,62,0.2
נקבה,10-19,3 חודשים,217853,10.2,1,0.1,7,0.7,13,0.3
זכר,20-29,מתחילת קורונה,217342,6.3,24,0.2,49,0.9,208,0.8
זכר,20-29,חודש אחרון,76342,5,1,0.1,7,0.8,21,0.5
זכר,20-29,שנה,152972,5.6,12,0.3,35,1.3,133,1
זכר,20-29,3 חודשים,116476,5.4,2,0.1,9,0.9,28,0.6
זכר,20-29,6 חודשים,137281,5.5,5,0.2,19,1.1,74,0.8
נקבה,20-29,מתחילת קורונה,298281,8.6,19,0.2,55,1,246,0.9
נקבה,20-29,3 חודשים,177397,8.3,3,0.2,12,1.2,23,0.5
נקבה,20-29,חודש אחרון,120240,7.8,3,0.2,9,1,15,0.4
נקבה,20-29,6 חודשים,205081,8.2,5,0.2,16,0.9,84,0.9
נקבה,20-29,שנה,225619,8.2,10,0.2,27,1,142,1.1
זכר,30-39,3 חודשים,121608,5.7,7,0.4,15,1.5,44,0.9
זכר,30-39,6 חודשים,141736,5.7,18,0.6,31,1.7,179,2
זכר,30-39,שנה,156355,5.7,31,0.7,50,1.8,308,2.3
זכר,30-39,חודש אחרון,87093,5.6,4,0.3,10,1.1,32,0.8
זכר,30-39,מתחילת קורונה,203474,5.9,49,0.5,86,1.5,568,2.1
נקבה,30-39,מתחילת קורונה,291729,8.4,34,0.3,90,1.6,543,2
נקבה,30-39,6 חודשים,218815,8.8,12,0.4,29,1.6,176,2
נקבה,30-39,חודש אחרון,138984,9,3,0.2,7,0.8,41,1
נקבה,30-39,שנה,237977,8.7,19,0.4,59,2.2,315,2.4
נקבה,30-39,3 חודשים,189292,8.8,3,0.2,12,1.2,55,1.1
זכר,40-49,חודש אחרון,81610,5.3,9,0.7,31,3.6,85,2
זכר,40-49,6 חודשים,128995,5.2,44,1.5,86,4.8,366,4.1
זכר,40-49,3 חודשים,113637,5.3,15,0.9,45,4.4,112,2.3
זכר,40-49,שנה,141416,5.2,70,1.6,146,5.3,648,4.9
זכר,40-49,מתחילת קורונה,181526,5.2,114,1.2,238,4.2,1294,4.8
נקבה,40-49,3 חודשים,169565,7.9,9,0.6,21,2.1,70,1.4
נקבה,40-49,שנה,204830,7.5,39,0.9,80,2.9,486,3.6
נקבה,40-49,חודש אחרון,123173,8,6,0.4,15,1.7,52,1.2
נקבה,40-49,מתחילת קורונה,252794,7.3,73,0.7,139,2.5,893,3.3
נקבה,40-49,6 חודשים,189352,7.6,18,0.6,47,2.6,280,3.1
זכר,50-59,3 חודשים,74153,3.5,39,2.5,83,8.2,236,4.8
זכר,50-59,מתחילת קורונה,120239,3.5,355,3.6,513,9.1,2142,7.9
זכר,50-59,חודש אחרון,52935,3.4,29,2.1,68,7.8,203,4.8
זכר,50-59,6 חודשים,81643,3.3,97,3.3,158,8.9,588,6.5
זכר,50-59,שנה,89669,3.3,164,3.8,256,9.3,934,7
נקבה,50-59,מתחילת קורונה,161694,4.7,185,1.9,250,4.4,1478,5.5
נקבה,50-59,חודש אחרון,78644,5.1,21,1.5,45,5.2,137,3.2
נקבה,50-59,שנה,126826,4.6,96,2.2,156,5.7,737,5.5
נקבה,50-59,6 חודשים,116734,4.7,55,1.9,95,5.3,421,4.7
נקבה,50-59,3 חודשים,106924,5,27,1.7,55,5.4,166,3.3
זכר,60-69,חודש אחרון,33979,2.2,80,5.8,96,11,376,8.9
זכר,60-69,6 חודשים,53878,2.2,237,8.1,219,12.3,877,9.8
זכר,60-69,שנה,59637,2.2,380,8.8,354,12.9,1320,9.9
זכר,60-69,3 חודשים,49816,2.3,100,6.3,117,11.5,448,9
זכר,60-69,מתחילת קורונה,80691,2.3,914,9.4,868,15.4,3097,11.4
נקבה,60-69,שנה,80493,2.9,265,6.2,251,9.2,1026,7.7
