section,female,male,period,order_period
0-9,"{'amount': 291850, 'percentage': 8.4}","{'amount': 381963, 'percentage': 11}",מתחילת קורונה,1
0-9,"{'amount': 172065, 'percentage': 8}","{'amount': 240474, 'percentage': 11.2}",3 חודשים,4
0-9,"{'amount': 220923, 'percentage': 8.9}","{'amount': 296741, 'percentage': 11.9}",6 חודשים,3
0-9,"{'amount': 245981, 'percentage': 9}","{'amount': 326156, 'percentage': 11.9}",שנה,2
0-9,"{'amount': 128328, 'percentage': 8.4}","{'amount': 190911, 'percentage': 12.4}",חודש אחרון,5
10-19,"{'amount': 353161, 'percentage': 10.2}","{'amount': 388195, 'percentage': 11.2}",מתחילת קורונה,1
10-19,"{'amount': 144789, 'percentage': 9.4}","{'amount': 170489, 'percentage': 11.1}",חודש אחרון,5
10-19,"{'amount': 217351, 'percentage': 10.2}","{'amount': 237387, 'percentage': 11.1}",3 חודשים,4
10-19,"{'amount': 256898, 'percentage': 10.3}","{'amount': 277134, 'percentage': 11.1}",6 חודשים,3
10-19,"{'amount': 280602, 'percentage': 10.3}","{'amount': 302323, 'percentage': 11.1}",שנה,2
20-29,"{'amount': 225241, 'percentage': 8.2}","{'amount': 152675, 'percentage': 5.6}",שנה,2
20-29,"{'amount': 204701, 'percentage': 8.2}","{'amount': 136986, 'percentage': 5.5}",6 חודשים,3
20-29,"{'amount': 177011, 'percentage': 8.3}","{'amount': 116187, 'percentage': 5.4}",3 חודשים,4
20-29,"{'amount': 119851, 'percentage': 7.8}","{'amount': 76060, 'percentage': 5}",חודש אחרון,5
20-29,"{'amount': 297908, 'percentage': 8.6}","{'amount': 217040, 'percentage': 6.3}",מתחילת קורונה,1
30-39,"{'amount': 291248, 'percentage': 8.4}","{'amount': 203092, 'percentage': 5.9}",מתחילת קורונה,1
30-39,"{'amount': 188800, 'percentage': 8.8}","{'amount': 121236, 'percentage': 5.7}",3 חודשים,4
30-39,"{'amount': 218327, 'percentage': 8.8}","{'amount': 141360, 'percentage': 5.7}",6 חודשים,3
30-39,"{'amount': 237493, 'percentage': 8.7}","{'amount': 155975, 'percentage': 5.7}",שנה,2
30-39,"{'amount': 138498, 'percentage': 9}","{'amount': 86721, 'percentage': 5.6}",חודש אחרון,5
40-49,"{'amount': 204380, 'percentage': 7.5}","{'amount': 141038, 'percentage': 5.2}",שנה,2
