averageInfected,begin_date,end_date,isCurrentWeek
67707,2022-01-23T00:00:00.000Z,2022-01-29T00:00:00.000Z,False
54634,2022-01-30T00:00:00.000Z,2022-02-05T00:00:00.000Z,False
34393,2022-02-06T00:00:00.000Z,2022-02-12T00:00:00.000Z,False
24233,2022-02-13T00:00:00.000Z,2022-02-17T00:00:00.000Z,True
