city,sickCount,actualSick,verifiedLast7Days,testLast7Days,patientDiffPopulationForTenThousands
ירושלים,114158,9894,5225,48341,104
בני ברק,44976,3705,1926,14310,181
תל אביב - יפו,21414,2597,1562,27423,57
מודיעין עילית,23509,2405,1238,8575,303
פתח תקווה,18280,2310,1358,19138,93
אשדוד,22120,2073,1262,16637,92
בית שמש,18231,1781,1001,7934,133
ראשון לציון,11634,1524,909,16381,62
חולון,11788,1411,911,12800,76
נתניה,13025,1373,769,13268,63
באר שבע,11464,1184,756,14618,60
אשקלון,8678,1127,737,10717,78
חיפה,13990,1125,644,14467,41
רמלה,7599,1116,709,6481,146
רחובות,9282,1080,657,8957,76
נתיבות,5696,1055,679,4725,262
בת ים,7494,1052,636,8575,82
לוד,6973,898,564,5291,113
קרית גת,5860,890,557,5231,151
ביתר עילית,12174,866,525,2742,136
רמת גן,6647,836,470,9130,56
צפת,3988,820,540,2993,226
אלעד,10700,790,410,2886,165
קרית אתא,3901,571,389,4768,99
חדרה,5280,558,351,5385,58
אופקים,3395,528,294,3657,157
ראש העין,4473,527,337,5305,81
קרית מלאכי,3138,519,327,2464,208
נצרת,7549,517,257,2096,66
יבנה,3555,477,300,3721,99
מודיעין-מכבים-רעות,4256,431,245,6156,49
אור יהודה,3566,424,250,2707,123
עכו,3304,375,245,3428,73
טבריה,3638,355,213,2427,77
עפולה,3094,348,246,3337,62
הרצליה,3459,340,186,5345,36
כפר סבא,3412,333,168,4954,34
גבעת זאב,3384,333,178,1376,168
הוד השרון,2312,328,192,4086,54
אילת,1812,328,193,5283,58
רעננה,3351,327,174,4113,43
מעלה אדומים,3211,326,188,2883,88
טייבה,3575,319,235,1592,72
נהריה,2810,308,189,3668,51
שדרות,2071,272,157,2327,96
רכסים,2818,257,133,1044,199
נס ציונה,2007,247,137,3285,54
גדרה,1499,241,161,2336,95
פרדס חנה-כרכור,1864,235,150,2849,56
דימונה,1791,234,128,2542,65
שפרעם,3618,217,118,1371,52
כרמיאל,2202,206,110,2425,44
מבשרת ציון,1679,203,145,1762,87
באר יעקב,1832,193,125,1836,72
קרית מוצקין,1973,192,109,2551,42
אום אל-פחם,4764,188,100,965,33
גבעתיים,1738,187,109,3199,34
חצור הגלילית,1250,187,142,937,185
זכרון יעקב,1212,185,105,1436,82
בית שאן,1408,180,111,1612,91
קרית ביאליק,1862,180,111,2283,44
מגאר,1633,179,119,1180,78
נוף הגליל,2257,178,100,2061,40
קרית ים,1895,175,111,2334,45
קרית אונו,1504,174,111,2163,46
יהוד,1666,169,88,2117,58
כפר קאסם,2808,168,115,806,69
גן יבנה,1405,163,111,1634,72
חריש,1004,162,118,995,79
ג'דיידה-מכר,1675,161,116,1101,77
גבעת שמואל,1531,157,91,2188,61
קרית שמונה,1247,150,109,1362,68
באקה אל-גרביה,2242,148,104,769,49
סח'נין,3983,147,93,1005,44
בית ג'ן,1644,147,91,966,122
כוכב יעקב,1680,147,71,669,159
"כפר חב""ד",1134,147,102,834,210
רמת השרון,1645,144,81,2446,32
עראבה,1857,143,99,1014,54
כפר יונה,1133,142,92,1698,59
טירת כרמל,1131,141,101,1531,58
קדימה-צורן,751,138,97,1247,66
אור עקיבא,1353,137,78,1096,69
גני תקווה,1085,137,81,1463,65
יפיע,1775,136,79,502,70
ריינה,1315,133,78,493,79
טמרה,3525,130,85,812,37
יקנעם עילית,939,129,76,1491,55
יאנוח-ג'ת,882,127,101,746,191
