name,score,governmentColor,sickTo10000,positiveTests,growthLastWeek,activeSick,color,date,firstDose,secondDose,activeSickTo1000
הושעיה,4.5,ירוק,19.2,0.0291970802919,0, קטן מ-15 ,ירוק,2021-02-08T00:00:00.000Z,47.54571703561116,31.087584215591917,
אבו קורינאת (שבט),3,ירוק,1.5,0.0833333333333,0, קטן מ-15 ,ירוק,2021-02-08T00:00:00.000Z,0.6455487164089476,,
גני מודיעין,8.2,כתום,82.4,0.1527777777777,-0.3333333333334,26,כתום,2021-02-08T00:00:00.000Z,12.47191011235955,5.056179775280898,97.4
חיפה,6,כתום,24.1,0.0593963853307,-0.1044386422977,1145,כתום,2021-02-08T00:00:00.000Z,46.5207862114916,30.585099854470222,40.2
אבו גוש,7.4,כתום,76.8,0.1229508196721,-0.04761904761909996,95,כתום,2021-02-08T00:00:00.000Z,28.946357700678533,14.35155549865574,121.6
עוזייר,3.6,ירוק,9.0,0.090909090909,0, קטן מ-15 ,ירוק,2021-02-08T00:00:00.000Z,26.754649070185966,9.898020395920817,
רחובות,7,כתום,45.6,0.0884779137839,-0.08916323731139997,1044,כתום,2021-02-08T00:00:00.000Z,41.621755389353275,25.45850747910251,71.8
טורעאן,5.2,כתום,13.2,0.0766283524904,-0.6346153846154,44,כתום,2021-02-08T00:00:00.000Z,17.34224822398663,8.030366346287785,30.6
לפיד,4.2,צהוב,0.0,0,0, קטן מ-15 ,צהוב,2021-02-08T00:00:00.000Z,51.45631067961165,29.421696918531026,
אורנית,5.2,צהוב,27.7,0.0442477876106,0.3157894736842,39,צהוב,2021-02-08T00:00:00.000Z,60.06871328826333,34.7223761498393,43.2
כפר האורנים,4.5,כתום,11.3,0.0230769230769,0, קטן מ-15 ,כתום,2021-02-08T00:00:00.000Z,48.05293005671077,27.22117202268431,
אטרש (שבט),2.3,ירוק,2.8,0.0666666666666,0, קטן מ-15 ,ירוק,2021-02-08T00:00:00.000Z,1.1951083935519733,,
צופים,4.6,כתום,24.5,0.0298507462686,0, קטן מ-15 ,כתום,2021-02-08T00:00:00.000Z,33.64677023712183,15.617334423548652,
ברכה,8.5,כתום,70.1,0.0714285714285,-0.1666666666667001,30,כתום,2021-02-08T00:00:00.000Z,21.75893482831114,8.199018920812893,105.1
עספיא,8.2,אדום ,53.2,0.1482300884955,0.1355932203389001,87,אדום ,2021-02-08T00:00:00.000Z,28.62698412698413,14.849206349206348,69.0
גדרה,8,אדום ,59.6,0.0932896890343,0.0759493670886,242,אדום ,2021-02-08T00:00:00.000Z,44.67129727075002,26.39795130849646,84.9
עפולה,6.6,כתום,36.4,0.0748249170659,0.3096774193548,310,כתום,2021-02-08T00:00:00.000Z,41.469224019054785,27.49691076129587,55.5
תפרח,10,צהוב,298.9,0.1805555555555,-0.07042253521130004,105,צהוב,2021-02-08T00:00:00.000Z,10.68840579710145,4.483695652173913,475.5
אור עקיבא,7,כתום,40.0,0.084708470847,-0.2450980392157,135,כתום,2021-02-08T00:00:00.000Z,41.351042855660474,24.053128566981428,70.0
פדואל,9.1,כתום,137.4,0.0655737704918,0.3999999999999999,41,כתום,2021-02-08T00:00:00.000Z,30.56918547595682,14.720314033366044,201.2
סלמה,6.3,צהוב,23.6,0.0930232558139,-0.4444444444445, קטן מ-15 ,צהוב,2021-02-08T00:00:00.000Z,20.577830188679243,10.849056603773585,
בית שמש,8.3,אדום ,88.3,0.1606261458186,-0.1742588575561,1786,אדום ,2021-02-08T00:00:00.000Z,18.303588681316132,10.289150480371621,138.0
פסוטה,9.4,אדום ,53.5,0.1465517241379,-0.15,29,אדום ,2021-02-08T00:00:00.000Z,32.96599496221663,18.545340050377835,91.3
בועיינה-נוג'ידאת,7,כתום,29.1,0.1288888888888,-0.2162162162163001,51,כתום,2021-02-08T00:00:00.000Z,19.959819186338525,9.542943244600703,51.2
כוכב יעקב,7.5,כתום,79.2,0.114238410596,-0.3235294117648,151,כתום,2021-02-08T00:00:00.000Z,14.982218653206377,5.231157508317081,173.2
ג'לג'וליה,6.3,כתום,15.7,0.0993788819875,-0.304347826087,30,כתום,2021-02-08T00:00:00.000Z,13.855185909980431,5.205479452054795,29.4
אשדוד,7.5,אדום ,57.4,0.0948495665476,-0.04344624447720002,2035,אדום ,2021-02-08T00:00:00.000Z,36.731644786279446,23.25642045705698,90.0
כפר כנא,7.6,כתום,31.2,0.1841432225063,-0.06493506493510004,113,כתום,2021-02-08T00:00:00.000Z,25.326811531469133,16.790754047268635,48.9
בוקעאתא,8,אדום ,6.0,0.1428571428571,-0.4444444444445, קטן מ-15 ,אדום ,2021-02-08T00:00:00.000Z,25.461919783686344,11.762054979720595,
רכסים,9.2,אדום ,108.5,0.1696969696969,-0.2324324324325,250,אדום ,2021-02-08T00:00:00.000Z,18.49105641339245,9.631554808133313,191.1
משהד,5.6,ירוק,17.8,0.1219512195121,0.5,20,ירוק,2021-02-08T00:00:00.000Z,18.900994789199434,9.04784462340123,23.7
קרית עקרון,6.6,כתום,48.9,0.0801815431164,-0.1428571428572,92,כתום,2021-02-08T00:00:00.000Z,37.933846850928866,22.47394653375623,83.4
נתיבות,10,אדום ,181.2,0.174670315999,0.1976149914820999,1001,אדום ,2021-02-08T00:00:00.000Z,25.7257025006445,14.59654550141789,258.1
אלפי מנשה,5.6,כתום,16.3,0.0262626262626,-0.5185185185186,26,כתום,2021-02-08T00:00:00.000Z,57.692307692307686,32.51064896016036,32.6
עתלית,5.8,צהוב,23.0,0.0517647058823,-0.1851851851852,32,צהוב,2021-02-08T00:00:00.000Z,39.718309859154935,23.71413667188315,33.4
גבע בנימין,7.9,כתום,95.8,0.1294117647058,-0.0677966101695,81,כתום,2021-02-08T00:00:00.000Z,22.40808503223558,11.447987454260323,141.1
ברקת,9.9,צהוב,210.3,0.2402234636871,1.5882352941176,55,צהוב,2021-02-08T00:00:00.000Z,18.64244741873805,7.600382409177821,262.9
קרית גת,8.3,אדום ,99.3,0.1334721258385,-0.01706484641640005,866,אדום ,2021-02-08T00:00:00.000Z,34.590663932590076,21.680767838988164,149.2
מודיעין-מכבים-רעות,6.8,כתום,31.0,0.0536801328168,-0.01683501683510003,437,כתום,2021-02-08T00:00:00.000Z,52.62509688173527,31.058426322103898,46.4
פוריידיס,3.7,ירוק,11.2,0.0714285714285,-0.2105263157895,32,ירוק,2021-02-08T00:00:00.000Z,23.841850055949273,6.945169712793733,23.9
בית ג'ן,7.9,אדום ,76.8,0.1164556962025,-0.3961038961039,156,אדום ,2021-02-08T00:00:00.000Z,23.579451602246447,12.528906508093824,128.8
ירכא,7.3,כתום,41.6,0.1214165261382,-0.2,121,כתום,2021-02-08T00:00:00.000Z,15.680951830888299,6.948134457664318,69.9
אילת,7.2,כתום,38.7,0.047367210853,0.2095808383233,315,כתום,2021-02-08T00:00:00.000Z,40.94703787385593,25.732393826829547,60.3
סאג'ור,8,אדום ,60.1,0.1198156682027,-0.5,43,אדום ,2021-02-08T00:00:00.000Z,25.56043448116478,10.630922116940143,99.4
טמרה,7.1,כתום,25.4,0.1388012618296,-0.2727272727273,133,כתום,2021-02-08T00:00:00.000Z,28.10510242300268,17.203030914172114,38.3
פתח תקווה,7.3,כתום,56.0,0.0870988042794,-0.03790489317720003,2309,כתום,2021-02-08T00:00:00.000Z,44.426172962306374,26.669500974627596,92.6
מעיליא,6.4,צהוב,43.3,0.0773480662983,0.3999999999999999,18,צהוב,2021-02-08T00:00:00.000Z,33.436436746056295,22.115682029075163,55.7
חורפיש,6.3,כתום,47.9,0.0678336980306,-0.4745762711865,54,כתום,2021-02-08T00:00:00.000Z,27.01451065143563,10.558814448903982,83.4
שייח' דנון,2,ירוק,0.0,0,0, 0 ,ירוק,2021-02-08T00:00:00.000Z,21.240150736553616,10.106200753682767,0.0
בית אריה,7.1,כתום,37.7,0.0677966101694,0.25,25,כתום,2021-02-08T00:00:00.000Z,39.63794078823308,21.74240995662832,47.1
אלון שבות,6.3,כתום,73.8,0.0545023696682,-0.1785714285715,76,כתום,2021-02-08T00:00:00.000Z,50.43338683788122,29.8876404494382,244.0
מעגלים,8.2,צהוב,82.4,0.0944444444444,0.7,20,צהוב,2021-02-08T00:00:00.000Z,23.50945225399903,14.251090644692196,96.9
נשר,4.7,צהוב,15.8,0.0437788018433,0.1875,60,צהוב,2021-02-08T00:00:00.000Z,48.27212923640603,32.67965692397369,25.0
חורה,6,צהוב,6.6,0.0765306122448,0.5,24,צהוב,2021-02-08T00:00:00.000Z,4.514543938928618,2.399859606019392,10.5
עכו,7.8,אדום ,53.2,0.0900993490921,0.3769633507853001,357,אדום ,2021-02-08T00:00:00.000Z,39.04944888259683,25.147133178278896,72.2
טלמון,8,כתום,90.7,0.0681458003169,-0.2321428571429,62,כתום,2021-02-08T00:00:00.000Z,30.196243933319266,14.116902300063305,130.8
אליכין,9.7,אדום ,86.9,0.0702576112412,0.7647058823529,38,אדום ,2021-02-08T00:00:00.000Z,41.22756224667053,22.5825130283729,110.0
אעבלין,4.9,צהוב,19.3,0.0966542750929,0.1304347826086001,41,צהוב,2021-02-08T00:00:00.000Z,24.640154325567593,12.650244843448583,30.4
מג'ד אל-כרום,8.1,אדום ,34.7,0.1776315789473,-0.25,84,אדום ,2021-02-08T00:00:00.000Z,20.62941554271034,9.454078355812461,53.9
תל מונד,3.8,ירוק,13.5,0.0283911671924,-0.2173913043479,31,ירוק,2021-02-08T00:00:00.000Z,85.27114315757849,55.723298783235684,23.3
ע'ג'ר,9.5,אדום ,59.6,0.225352112676,-0.05882352941180002,26,אדום ,2021-02-08T00:00:00.000Z,15.828677839851025,3.0540037243947857,96.8
בסמת טבעון,8.3,אדום ,40.3,0.1434977578475,-0.05882352941180002,53,אדום ,2021-02-08T00:00:00.000Z,21.61006289308176,7.962264150943396,66.7
מעלה אדומים,6.8,כתום,52.6,0.0791252485089,-0.1742738589212,317,כתום,2021-02-08T00:00:00.000Z,45.22708658088721,27.889772517107453,83.8
יקנעם עילית,6.9,כתום,38.8,0.0676183320811,0.453125,127,כתום,2021-02-08T00:00:00.000Z,50.74745281443127,30.065141139134795,53.0
אזור,7.4,אדום ,46.6,0.0783817951959,-0.1159420289856,95,אדום ,2021-02-08T00:00:00.000Z,39.538261600795046,23.87432153505084,72.6
עיילבון,6.1,כתום,34.6,0.0751879699248,-0.5555555555556,34,כתום,2021-02-08T00:00:00.000Z,32.60155574762316,21.84961106309421,58.8
כפר כמא,3.6,ירוק,11.8,0.051282051282,0, קטן מ-15 ,ירוק,2021-02-08T00:00:00.000Z,43.04694419840567,25.656923531148507,
קצרין,6.2,כתום,41.8,0.0568807339449,0.1071428571427999,42,כתום,2021-02-08T00:00:00.000Z,38.62348178137652,25.870445344129557,56.7
עלי,6.6,כתום,51.6,0.0430711610486,-0.3428571428572,35,כתום,2021-02-08T00:00:00.000Z,29.97305792546026,10.889088459811406,78.6
נהריה,6.9,כתום,34.4,0.0681971640783,0.2866242038216,311,כתום,2021-02-08T00:00:00.000Z,51.480257554594075,33.7767860184649,53.0
באר יעקב,7.3,כתום,47.3,0.084917617237,-0.09395973154369996,196,כתום,2021-02-08T00:00:00.000Z,37.32702750043791,19.211770888071467,68.7
קרית אתא,7.2,אדום ,67.5,0.0978234287111,-0.03155339805830004,567,אדום ,2021-02-08T00:00:00.000Z,44.86778215778165,28.120188810124013,95.9
אבני חפץ,7.8,כתום,86.6,0.0714285714285,-0.09999999999999998,25,כתום,2021-02-08T00:00:00.000Z,25.204425204425206,9.090909090909092,120.3
קרית טבעון,3.8,צהוב,6.6,0.014157014157,-0.6,32,צהוב,2021-02-08T00:00:00.000Z,60.7499177721741,42.35281219164565,17.5
כוכב השחר,7.7,כתום,47.7,0.0597826086956,-0.3888888888889001,27,כתום,2021-02-08T00:00:00.000Z,31.55613350671868,16.514954486345903,117.0
ביתר עילית,9,אדום ,95.1,0.2344517184942,-0.08544303797469999,850,אדום ,2021-02-08T00:00:00.000Z,9.992757678506765,4.516575040326563,139.9
אל סייד,2.4,ירוק,0.0,0,0, 0 ,ירוק,2021-02-08T00:00:00.000Z,0.8686936184430336,,0.0
כוכב יאיר,5.4,צהוב,17.1,0.0343249427917,0.5,19,צהוב,2021-02-08T00:00:00.000Z,49.83464477135363,30.778880145968753,21.7
רמת השרון,5.5,צהוב,17.5,0.0394990366088,-0.2242990654206,150,צהוב,2021-02-08T00:00:00.000Z,57.179249652616946,38.30898143079708,31.6
שלומי,7.4,כתום,36.0,0.0786885245901,0.1428571428570999,35,כתום,2021-02-08T00:00:00.000Z,41.18969133952652,25.232244531015883,52.4
צפת,9.8,אדום ,167.3,0.2266717038156,0.4346793349168001,818,אדום ,2021-02-08T00:00:00.000Z,24.71608221151183,15.860617140324637,226.6
מזרעה,7.1,כתום,47.9,0.1428571428571,0.8999999999999999,23,כתום,2021-02-08T00:00:00.000Z,28.852459016393446,13.266078184110972,58.0
"כפר חב""ד",8.9,כתום,171.0,0.1532147742818,-0.03389830508479996,154,כתום,2021-02-08T00:00:00.000Z,23.083845807709615,12.224388780560972,231.0
שתולים,5.7,צהוב,28.7,0.0437956204379,0, קטן מ-15 ,צהוב,2021-02-08T00:00:00.000Z,37.386309238870275,22.11584490186692,
אום בטין,2,ירוק,0.0,0,0, 0 ,ירוק,2021-02-08T00:00:00.000Z,1.6711833785004515,0.4290876242095754,0.0
עפרה,8.1,כתום,84.9,0.0586907449209,-0.03703703703710004,39,כתום,2021-02-08T00:00:00.000Z,43.02515517804639,22.60699117935315,127.4
בענה,5.7,כתום,26.2,0.1325301204819,-0.04347826086960005,29,כתום,2021-02-08T00:00:00.000Z,17.903878182250775,6.995003568879373,34.5
סביון,6.2,כתום,20.0,0.0357142857142,-0.5238095238096,18,כתום,2021-02-08T00:00:00.000Z,56.52933832709114,37.65293383270911,44.9
