date,amount,recovered,avg,sum
2020-08-10T00:00:00.000Z,1704,1392,1477,85153
2020-08-11T00:00:00.000Z,1824,983,1463,86977
2020-08-12T00:00:00.000Z,1622,1134,1476,88599
2020-08-13T00:00:00.000Z,1644,1310,1467,90243
2020-08-14T00:00:00.000Z,1388,985,1462,91631
2020-08-15T00:00:00.000Z,757,564,1408,92388
2020-08-16T00:00:00.000Z,1068,2219,1409,93456
2020-08-17T00:00:00.000Z,1650,1195,1429,95106
2020-08-18T00:00:00.000Z,1649,1120,1421,96755
2020-08-19T00:00:00.000Z,1641,1477,1396,98396
2020-08-20T00:00:00.000Z,1487,1437,1399,99883
2020-08-21T00:00:00.000Z,1494,1040,1377,101377
2020-08-22T00:00:00.000Z,711,666,1392,102088
2020-08-23T00:00:00.000Z,965,2125,1385,103053
2020-08-24T00:00:00.000Z,1901,1402,1371,104954
2020-08-25T00:00:00.000Z,1958,796,1406,106912
2020-08-26T00:00:00.000Z,1985,3655,1451,108897
2020-08-27T00:00:00.000Z,2105,1521,1500,111002
2020-08-28T00:00:00.000Z,1832,1836,1588,112834
2020-08-29T00:00:00.000Z,910,712,1636,113744
2020-08-30T00:00:00.000Z,1101,2285,1665,114845
2020-08-31T00:00:00.000Z,2178,1476,1684,117023
2020-09-01T00:00:00.000Z,2253,1007,1724,119276
2020-09-02T00:00:00.000Z,3192,1401,1766,122468
2020-09-03T00:00:00.000Z,2662,1795,1938,125130
2020-09-04T00:00:00.000Z,2623,1196,2018,127753
2020-09-05T00:00:00.000Z,1505,885,2131,129258
2020-09-06T00:00:00.000Z,2176,2400,2216,131434
2020-09-07T00:00:00.000Z,3388,1598,2369,134822
2020-09-08T00:00:00.000Z,3489,1438,2542,138311
2020-09-09T00:00:00.000Z,3993,1467,2719,142304
2020-09-10T00:00:00.000Z,4161,1978,2833,146465
2020-09-11T00:00:00.000Z,3975,1775,3047,150440
2020-09-12T00:00:00.000Z,2719,1267,3241,153159
2020-09-13T00:00:00.000Z,3174,3278,3414,156333
2020-09-14T00:00:00.000Z,4812,2413,3557,161145
2020-09-15T00:00:00.000Z,5539,2279,3760,166684
2020-09-16T00:00:00.000Z,4576,2804,4053,171260
2020-09-17T00:00:00.000Z,5386,3721,4136,176646
2020-09-18T00:00:00.000Z,5341,2860,4311,181987
2020-09-19T00:00:00.000Z,3812,1450,4506,185799
2020-09-20T00:00:00.000Z,2578,2484,4662,188377
2020-09-21T00:00:00.000Z,3874,4677,4577,192251
2020-09-22T00:00:00.000Z,7025,3535,4443,199276
2020-09-23T00:00:00.000Z,7151,3833,4656,206427
2020-09-24T00:00:00.000Z,8274,4621,5023,214701
2020-09-25T00:00:00.000Z,8397,4176,5436,223098
2020-09-26T00:00:00.000Z,5881,2405,5873,228979
2020-09-27T00:00:00.000Z,3441,5720,6168,232420
2020-09-28T00:00:00.000Z,1159,2182,6291,233579
2020-09-29T00:00:00.000Z,4993,5834,5904,238572
2020-09-30T00:00:00.000Z,9078,5247,5613,247650
2020-10-01T00:00:00.000Z,7729,5786,5889,255379
2020-10-02T00:00:00.000Z,7061,5613,5811,262440
2020-10-03T00:00:00.000Z,2595,3524,5620,265035
2020-10-04T00:00:00.000Z,2938,8144,5150,267973
2020-10-05T00:00:00.000Z,5721,6989,5079,273694
2020-10-06T00:00:00.000Z,4725,6473,5730,278419
2020-10-07T00:00:00.000Z,4165,4921,5692,282584
2020-10-08T00:00:00.000Z,3755,4829,4990,286339
2020-10-09T00:00:00.000Z,2964,5132,4422,289303
2020-10-10T00:00:00.000Z,916,3827,3837,290219
2020-10-11T00:00:00.000Z,1646,7604,3597,291865
2020-10-12T00:00:00.000Z,3169,5547,3413,295034
2020-10-13T00:00:00.000Z,2336,5764,3048,297370
2020-10-14T00:00:00.000Z,2118,5870,2707,299488
2020-10-15T00:00:00.000Z,1612,5450,2414,301100
2020-10-16T00:00:00.000Z,1500,3500,2108,302600
2020-10-17T00:00:00.000Z,412,2519,1899,303012
2020-10-18T00:00:00.000Z,925,4947,1827,303937
2020-10-19T00:00:00.000Z,1517,2364,1724,305454
2020-10-20T00:00:00.000Z,1194,1816,1488,306648
2020-10-21T00:00:00.000Z,1170,3159,1325,307818
2020-10-22T00:00:00.000Z,1032,3145,1190,308850
2020-10-23T00:00:00.000Z,849,2447,1107,309699
2020-10-24T00:00:00.000Z,246,1309,1014,309945
2020-10-25T00:00:00.000Z,606,2702,990,310551
2020-10-26T00:00:00.000Z,884,1300,944,311435
2020-10-27T00:00:00.000Z,887,961,854,312322
2020-10-28T00:00:00.000Z,724,1303,810,313046
2020-10-29T00:00:00.000Z,645,1442,746,313691
2020-10-30T00:00:00.000Z,680,1068,691,314371
2020-10-31T00:00:00.000Z,228,795,667,314599
2020-11-01T00:00:00.000Z,658,1520,664,315257
2020-11-02T00:00:00.000Z,789,914,672,316046
2020-11-03T00:00:00.000Z,845,733,658,316891
2020-11-04T00:00:00.000Z,769,632,652,317660
2020-11-05T00:00:00.000Z,570,845,659,318230
2020-11-06T00:00:00.000Z,691,892,648,318921
2020-11-07T00:00:00.000Z,212,686,650,319133
2020-11-08T00:00:00.000Z,534,684,647,319667
2020-11-09T00:00:00.000Z,719,923,630,320386
2020-11-10T00:00:00.000Z,675,339,620,321061
2020-11-11T00:00:00.000Z,765,1089,595,321826
2020-11-12T00:00:00.000Z,836,1210,595,322662
2020-11-13T00:00:00.000Z,761,736,633,323423
2020-11-14T00:00:00.000Z,292,423,643,323715
2020-11-15T00:00:00.000Z,626,970,654,324341
2020-11-16T00:00:00.000Z,873,660,667,325214
2020-11-17T00:00:00.000Z,829,580,689,326043
2020-11-18T00:00:00.000Z,795,800,711,326838
2020-11-19T00:00:00.000Z,771,752,716,327609
2020-11-20T00:00:00.000Z,774,676,706,328383
2020-11-21T00:00:00.000Z,422,450,708,328805
2020-11-22T00:00:00.000Z,762,1006,727,329567
2020-11-23T00:00:00.000Z,959,653,746,330526
2020-11-24T00:00:00.000Z,857,544,758,331383
2020-11-25T00:00:00.000Z,1079,847,762,332462
2020-11-26T00:00:00.000Z,1087,932,803,333549
2020-11-27T00:00:00.000Z,1031,694,848,334580
2020-11-28T00:00:00.000Z,582,422,885,335162
2020-11-29T00:00:00.000Z,1024,1110,908,336186
2020-11-30T00:00:00.000Z,1257,739,945,337443
2020-12-01T00:00:00.000Z,1199,700,988,338642
2020-12-02T00:00:00.000Z,1589,845,1037,340231
2020-12-03T00:00:00.000Z,1452,1429,1109,341683
2020-12-04T00:00:00.000Z,1516,867,1162,343199
2020-12-05T00:00:00.000Z,1000,598,1231,344199
2020-12-06T00:00:00.000Z,1364,1402,1291,345563
2020-12-07T00:00:00.000Z,1859,910,1339,347422
2020-12-08T00:00:00.000Z,1768,896,1425,349190
2020-12-09T00:00:00.000Z,1867,1031,1506,351057
2020-12-10T00:00:00.000Z,2006,1440,1546,353063
2020-12-11T00:00:00.000Z,1835,1151,1625,354898
2020-12-12T00:00:00.000Z,1298,923,1671,356196
2020-12-13T00:00:00.000Z,1729,1918,1713,357925
2020-12-14T00:00:00.000Z,2314,1270,1766,360239
2020-12-15T00:00:00.000Z,2891,1209,1831,363130
2020-12-16T00:00:00.000Z,2853,1630,1991,365983
2020-12-17T00:00:00.000Z,2847,1954,2132,368830
2020-12-18T00:00:00.000Z,2793,1567,2252,371623
2020-12-19T00:00:00.000Z,1886,1095,2389,373509
2020-12-20T00:00:00.000Z,3093,2589,2473,376602
2020-12-21T00:00:00.000Z,3853,1569,2668,380455
2020-12-22T00:00:00.000Z,4380,1629,2888,384835
2020-12-23T00:00:00.000Z,4038,2041,3100,388873
2020-12-24T00:00:00.000Z,4054,2884,3270,392927
2020-12-25T00:00:00.000Z,4012,2414,3442,396939
2020-12-26T00:00:00.000Z,2659,1829,3616,399598
2020-12-27T00:00:00.000Z,3528,4233,3727,403126
2020-12-28T00:00:00.000Z,5519,2488,3789,408645
2020-12-29T00:00:00.000Z,5639,2398,4027,414284
2020-12-30T00:00:00.000Z,5868,3744,4207,420152
2020-12-31T00:00:00.000Z,5875,4289,4468,426027
2021-01-01T00:00:00.000Z,6022,3484,4728,432049
2021-01-02T00:00:00.000Z,4218,2062,5015,436267
2021-01-03T00:00:00.000Z,5230,5599,5238,441497
2021-01-04T00:00:00.000Z,8407,3112,5481,449904
2021-01-05T00:00:00.000Z,8237,2976,5894,458141
2021-01-06T00:00:00.000Z,7878,4822,6265,466019
2021-01-07T00:00:00.000Z,7646,5893,6552,473665
2021-01-08T00:00:00.000Z,8160,4876,6805,481825
2021-01-09T00:00:00.000Z,5158,3110,7110,486983
2021-01-10T00:00:00.000Z,6937,8416,7245,493920
2021-01-11T00:00:00.000Z,9713,4882,7489,503633
2021-01-12T00:00:00.000Z,9298,4597,7675,512931
2021-01-13T00:00:00.000Z,9471,8072,7827,522402
2021-01-14T00:00:00.000Z,9295,9272,8054,531697
2021-01-15T00:00:00.000Z,8429,8066,8290,540126
2021-01-16T00:00:00.000Z,5087,4303,8328,545213
2021-01-17T00:00:00.000Z,5649,10988,8318,550862
2021-01-18T00:00:00.000Z,10117,6203,8134,560979
2021-01-19T00:00:00.000Z,8623,5537,8192,569602
2021-01-20T00:00:00.000Z,8364,8849,8095,577966
2021-01-21T00:00:00.000Z,7273,10074,7937,585239
2021-01-22T00:00:00.000Z,7388,8552,7648,592627
2021-01-23T00:00:00.000Z,2449,4215,7500,595076
2021-01-24T00:00:00.000Z,4945,10640,7123,600021
2021-01-25T00:00:00.000Z,8730,5662,7022,608751
2021-01-26T00:00:00.000Z,7800,5126,6824,616551
2021-01-27T00:00:00.000Z,7728,8755,6707,624279
2021-01-28T00:00:00.000Z,7184,9306,6616,631463
2021-01-29T00:00:00.000Z,6760,7614,6603,638223
2021-01-30T00:00:00.000Z,2623,3579,6513,640846
2021-01-31T00:00:00.000Z,5226,10170,6538,646072
2021-02-01T00:00:00.000Z,8926,5179,6578,654998
2021-02-02T00:00:00.000Z,8029,4432,6606,663027
2021-02-03T00:00:00.000Z,7474,8278,6639,670501
2021-02-04T00:00:00.000Z,7253,8203,6603,677754
2021-02-05T00:00:00.000Z,6584,7311,6613,684338
2021-02-06T00:00:00.000Z,2657,3080,6587,686995
2021-02-07T00:00:00.000Z,4596,9801,6592,691591
2021-02-08T00:00:00.000Z,7838,5045,6502,699429
2021-02-09T00:00:00.000Z,6164,4942,6347,705593
2021-02-10T00:00:00.000Z,5676,8325,6080,711269
2021-02-11T00:00:00.000Z,5009,8827,5824,716278
2021-02-12T00:00:00.000Z,4663,7276,5503,720941
2021-02-13T00:00:00.000Z,1887,3435,5229,722828
2021-02-14T00:00:00.000Z,3483,9685,5119,726311
2021-02-15T00:00:00.000Z,5188,4899,4960,731499
2021-02-16T00:00:00.000Z,4569,3768,4581,736068
2021-02-17T00:00:00.000Z,4167,6557,4353,740235
2021-02-18T00:00:00.000Z,3332,7541,4138,743567
2021-02-19T00:00:00.000Z,3792,5929,3898,747359
2021-02-20T00:00:00.000Z,1255,3419,3774,748614
2021-02-21T00:00:00.000Z,3107,7451,3683,751721
2021-02-22T00:00:00.000Z,4809,3691,3630,756530
2021-02-23T00:00:00.000Z,4447,3180,3575,760977
2021-02-24T00:00:00.000Z,4374,5403,3558,765351
2021-02-25T00:00:00.000Z,3814,5039,3588,769165
2021-02-26T00:00:00.000Z,3813,3774,3656,772978
2021-02-27T00:00:00.000Z,1438,1575,3659,774416
2021-02-28T00:00:00.000Z,3070,5687,3686,777486
2021-03-01T00:00:00.000Z,4859,2748,3680,782345
2021-03-02T00:00:00.000Z,4378,2925,3687,786723
2021-03-03T00:00:00.000Z,4669,4618,3678,791392
2021-03-04T00:00:00.000Z,3659,4820,3720,795051
2021-03-05T00:00:00.000Z,3715,4006,3698,798766
2021-03-06T00:00:00.000Z,1878,1924,3684,800644
2021-03-07T00:00:00.000Z,2346,5719,3746,802990
2021-03-08T00:00:00.000Z,3784,2688,3643,806774
2021-03-09T00:00:00.000Z,3120,2929,3489,809894
2021-03-10T00:00:00.000Z,2833,4617,3310,812727
2021-03-11T00:00:00.000Z,2549,5016,3047,815276
2021-03-12T00:00:00.000Z,2413,3920,2889,817689
2021-03-13T00:00:00.000Z,783,2044,2703,818472
2021-03-14T00:00:00.000Z,1389,5839,2546,819861
2021-03-15T00:00:00.000Z,2123,2666,2410,821984
2021-03-16T00:00:00.000Z,1564,2248,2172,823548
2021-03-17T00:00:00.000Z,1530,3645,1950,825078
2021-03-18T00:00:00.000Z,1245,3606,1764,826323
2021-03-19T00:00:00.000Z,1084,2557,1578,827407
2021-03-20T00:00:00.000Z,349,1465,1388,827756
2021-03-21T00:00:00.000Z,674,3498,1326,828430
2021-03-22T00:00:00.000Z,979,1694,1224,829409
2021-03-23T00:00:00.000Z,688,740,1060,830097
2021-03-24T00:00:00.000Z,478,2254,935,830575
2021-03-25T00:00:00.000Z,842,2109,785,831417
2021-03-26T00:00:00.000Z,520,1495,727,831937
2021-03-27T00:00:00.000Z,231,859,647,832168
2021-03-28T00:00:00.000Z,129,885,630,832297
2021-03-29T00:00:00.000Z,363,1471,552,832660
2021-03-30T00:00:00.000Z,443,828,464,833103
2021-03-31T00:00:00.000Z,492,1084,429,833595
2021-04-01T00:00:00.000Z,334,1070,431,833929
2021-04-02T00:00:00.000Z,418,645,358,834347
2021-04-03T00:00:00.000Z,124,467,344,834471
2021-04-04T00:00:00.000Z,196,1067,329,834667
2021-04-05T00:00:00.000Z,380,513,338,835047
2021-04-06T00:00:00.000Z,305,496,341,835352
2021-04-07T00:00:00.000Z,276,425,321,835628
2021-04-08T00:00:00.000Z,212,639,290,835840
2021-04-09T00:00:00.000Z,223,584,273,836063
2021-04-10T00:00:00.000Z,86,388,245,836149
2021-04-11T00:00:00.000Z,139,779,239,836288
2021-04-12T00:00:00.000Z,221,365,231,836509
2021-04-13T00:00:00.000Z,199,381,208,836708
2021-04-14T00:00:00.000Z,196,490,193,836904
2021-04-15T00:00:00.000Z,95,261,182,836999
2021-04-16T00:00:00.000Z,109,367,165,837108
2021-04-17T00:00:00.000Z,83,214,149,837191
2021-04-18T00:00:00.000Z,141,549,148,837332
2021-04-19T00:00:00.000Z,131,201,149,837463
2021-04-20T00:00:00.000Z,153,228,136,837616
2021-04-21T00:00:00.000Z,114,239,129,837730
2021-04-22T00:00:00.000Z,129,337,118,837859
2021-04-23T00:00:00.000Z,108,266,122,837967
2021-04-24T00:00:00.000Z,36,116,122,838003
2021-04-25T00:00:00.000Z,77,198,116,838080
2021-04-26T00:00:00.000Z,93,148,106,838173
2021-04-27T00:00:00.000Z,87,151,101,838260
2021-04-28T00:00:00.000Z,96,177,92,838356
2021-04-29T00:00:00.000Z,94,170,89,838450
2021-04-30T00:00:00.000Z,79,130,84,838529
2021-05-01T00:00:00.000Z,13,71,80,838542
2021-05-02T00:00:00.000Z,50,221,77,838592
2021-05-03T00:00:00.000Z,65,155,73,838657
2021-05-04T00:00:00.000Z,72,106,69,838729
2021-05-05T00:00:00.000Z,68,142,67,838797
2021-05-06T00:00:00.000Z,48,142,63,838845
2021-05-07T00:00:00.000Z,33,91,56,838878
2021-05-08T00:00:00.000Z,16,62,49,838894
2021-05-09T00:00:00.000Z,34,148,50,838928
2021-05-10T00:00:00.000Z,52,57,48,838980
2021-05-11T00:00:00.000Z,34,84,46,839014
2021-05-12T00:00:00.000Z,27,94,40,839041
2021-05-13T00:00:00.000Z,31,74,34,839072
2021-05-14T00:00:00.000Z,26,66,32,839098
2021-05-15T00:00:00.000Z,21,47,31,839119
2021-05-16T00:00:00.000Z,29,102,32,839148
2021-05-17T00:00:00.000Z,15,19,31,839163
2021-05-18T00:00:00.000Z,22,96,26,839185
2021-05-19T00:00:00.000Z,55,91,24,839240
2021-05-20T00:00:00.000Z,33,75,28,839273
2021-05-21T00:00:00.000Z,23,33,28,839296
2021-05-22T00:00:00.000Z,12,25,28,839308
2021-05-23T00:00:00.000Z,11,81,27,839319
