name,score,governmentColor,sickTo10000,positiveTests,growthLastWeek,activeSick,color,date,firstDose,secondDose,thirdDose,activeSickTo1000
SAJUR,5.8,צהוב,16.1,29,0, קטן מ-15 ,צהוב,2022-05-28T00:00:00.000Z,78.17,67.96,48.35,
RAME,4.6,צהוב,9.0,8,-9, קטן מ-15 ,צהוב,2022-05-28T00:00:00.000Z,81.30,72.18,49.26,
RAMAT YISHAY,5.4,ירוק,17.7,13,39,16,צהוב,2022-05-28T00:00:00.000Z,84.36,81.84,66.82,20.3
SALLAMA,3.5,ירוק,2.9,0,0, קטן מ-15 ,ירוק,2022-05-28T00:00:00.000Z,68.78,58.93,36.07,
YANUH-JAT,3.3,צהוב,1.5,3,0, קטן מ-15 ,ירוק,2022-05-28T00:00:00.000Z,73.65,61.84,41.47,
KEFAR YONA,6.5,כתום,17.2,12,-16,34,כתום,2022-05-28T00:00:00.000Z,75.20,71.56,55.34,13.0
PEQI'IN (BUQEI'A),5.7,צהוב,18.5,30,10, קטן מ-15 ,צהוב,2022-05-28T00:00:00.000Z,70.70,60.46,39.72,
QESARYYA,7.6,צהוב,23.2,24,-45, קטן מ-15 ,אדום,2022-05-28T00:00:00.000Z,מעל 90%,87.29,72.02,
NOF AYYALON,5.8,ירוק,23.8,16,-9, קטן מ-15 ,צהוב,2022-05-28T00:00:00.000Z,מעל 90%,מעל 90%,74.19,
YAVNE'EL,5,ירוק,13.8,16,0, קטן מ-15 ,צהוב,2022-05-28T00:00:00.000Z,41.21,36.73,25.16,
UZEIR,2,ירוק,0.0,0,0, קטן מ-15 ,ירוק,2022-05-28T00:00:00.000Z,65.62,59.13,31.02,
KISRA-SUMEI,3,ירוק,1.1,3,0, קטן מ-15 ,ירוק,2022-05-28T00:00:00.000Z,71.62,61.09,35.65,
QIRYAT TIV'ON,6.7,צהוב,27.4,14,35,47,כתום,2022-05-28T00:00:00.000Z,78.02,75.62,62.65,25.7
OR YEHUDA,5.2,צהוב,12.6,8,0,53,צהוב,2022-05-28T00:00:00.000Z,71.87,65.62,48.09,14.5
NESHER,6.2,צהוב,21.3,15,27,47,כתום,2022-05-28T00:00:00.000Z,77.48,74.58,60.98,19.6
ELAT,5.1,ירוק,12.2,15,-28,84,צהוב,2022-05-28T00:00:00.000Z,83.51,79.25,59.63,16.0
QIRYAT SHEMONA,4.2,ירוק,6.2,9,-33,26,ירוק,2022-05-28T00:00:00.000Z,77.71,73.26,57.31,11.6
JERUSALEM,4.6,צהוב,8.1,6,-20,1073,צהוב,2022-05-28T00:00:00.000Z,61.70,53.07,34.21,11.3
JISH(GUSH HALAV),4.3,ירוק,0.0,6,0, קטן מ-15 ,ירוק,2022-05-28T00:00:00.000Z,75.96,69.62,50.90,
TALMON,4.5,ירוק,6.2,44,0, קטן מ-15 ,ירוק,2022-05-28T00:00:00.000Z,74.83,66.90,46.08,
