gender,age,period,count_verified,verified_percentage,count_dead,dead_percentage,count_breathe,breathe_percentage,count_severe,severe_percentage,count_hospitalized,hospitalized_percentage
זכר,0-9,שנה,301253,9,5,0.1,20,1,66,0.6,1974,4.9
זכר,0-9,חודש אחרון,549,1.2,0,0,0,0,1,0.2,50,2
זכר,0-9,6 חודשים,21608,4.1,1,0.1,5,0.8,9,0.2,560,3.6
זכר,0-9,3 חודשים,1398,1.5,0,0,1,0.4,1,0.1,97,2.2
זכר,0-9,מתחילת קורונה,442736,9.4,8,0.1,34,0.5,125,0.4,3365,3.7
נקבה,0-9,שנה,240104,7.2,2,0.1,11,0.6,42,0.4,1582,3.9
נקבה,0-9,חודש אחרון,535,1.2,0,0,1,0.7,0,0,33,1.3
נקבה,0-9,מתחילת קורונה,364803,7.8,4,0,18,0.3,78,0.2,2706,2.9
נקבה,0-9,3 חודשים,1582,1.7,0,0,1,0.4,0,0,61,1.4
נקבה,0-9,6 חודשים,19331,3.7,0,0,2,0.3,9,0.2,417,2.7
זכר,10-19,שנה,291859,8.7,3,0.1,11,0.6,28,0.3,471,1.2
זכר,10-19,6 חודשים,19662,3.7,0,0,1,0.2,4,0.1,125,0.8
זכר,10-19,חודש אחרון,1444,3.2,0,0,0,0,0,0,10,0.4
זכר,10-19,3 חודשים,2899,3,0,0,0,0,0,0,20,0.4
זכר,10-19,מתחילת קורונה,441795,9.4,6,0.1,25,0.4,81,0.2,1095,1.2
נקבה,10-19,חודש אחרון,2055,4.5,0,0,0,0,1,0.2,15,0.6
נקבה,10-19,6 חודשים,22002,4.2,0,0,0,0,6,0.2,136,0.9
נקבה,10-19,מתחילת קורונה,433934,9.2,7,0.1,23,0.3,83,0.3,1242,1.4
נקבה,10-19,3 חודשים,4195,4.4,0,0,0,0,2,0.2,23,0.5
נקבה,10-19,שנה,293601,8.8,2,0.1,9,0.5,21,0.2,506,1.3
זכר,20-29,שנה,171874,5.1,4,0.1,17,0.9,49,0.5,543,1.3
זכר,20-29,מתחילת קורונה,272225,5.8,26,0.2,61,0.9,252,0.8,1705,1.9
זכר,20-29,חודש אחרון,2019,4.4,1,0.8,2,1.4,1,0.2,24,1
זכר,20-29,3 חודשים,3564,3.7,1,0.4,5,2,2,0.2,39,0.9
