name,score,governmentColor,sickTo10000,positiveTests,growthLastWeek,activeSick,color,date,firstDose,secondDose,thirdDose,activeSickTo1000
טייבה,3.8,צהוב,7.9,0.0092519164684,-0.3636363636364,57,ירוק,2021-11-14T00:00:00.000Z,57.03,49.28,23.92,12.8
סאג'ור,2,ירוק,0.0,0,0, 0 ,ירוק,2021-11-14T00:00:00.000Z,72.57,64.11,42.22,0.0
שתולים,2,ירוק,0.0,0,0, 0 ,ירוק,2021-11-14T00:00:00.000Z,68.94,64.74,46.68,0.0
הושעיה,2,ירוק,0.0,0,0, 0 ,ירוק,2021-11-14T00:00:00.000Z,78.27,73.91,57.35,0.0
חצור הגלילית,2.6,ירוק,0.0,0,0, קטן מ-15 ,ירוק,2021-11-14T00:00:00.000Z,68.15,60.60,41.98,
אור יהודה,2.2,ירוק,1.9,0.0043942247332,-0.09090909090910004, קטן מ-15 ,ירוק,2021-11-14T00:00:00.000Z,68.06,62.18,43.72,
אטרש (שבט),5.3,אפור,19.5,0.0958904109589,0, קטן מ-15 ,צהוב,2021-11-14T00:00:00.000Z,8.95,7.23,1.89,
קיסריה,2,ירוק,0.0,0,0, קטן מ-15 ,ירוק,2021-11-14T00:00:00.000Z,82.07,79.43,63.76,
דבוריה,3.4,ירוק,0.9,0.0015337423312,-0.2857142857143, קטן מ-15 ,ירוק,2021-11-14T00:00:00.000Z,66.81,57.75,33.27,
שגב-שלום,4.3,צהוב,9.7,0.0349206349206,-0.3125,25,ירוק,2021-11-14T00:00:00.000Z,29.56,25.03,8.06,22.1
בית שמש,1.4,ירוק,2.0,0.0072302558398,-0.325,50,ירוק,2021-11-14T00:00:00.000Z,38.53,31.38,19.32,3.8
צפת,2.4,ירוק,4.1,0.0106141015921,-0.3181818181818999,25,ירוק,2021-11-14T00:00:00.000Z,42.99,38.27,24.61,6.9
בסמת טבעון,2.8,ירוק,0.0,0,0, קטן מ-15 ,ירוק,2021-11-14T00:00:00.000Z,56.91,51.91,25.91,
כפר כמא,2.9,ירוק,0.0,0,0, 0 ,ירוק,2021-11-14T00:00:00.000Z,70.97,67.70,50.91,0.0
כפר יונה,1.9,ירוק,1.1,0.0015948963317,0, קטן מ-15 ,ירוק,2021-11-14T00:00:00.000Z,67.56,64.77,48.35,
בועיינה-נוג'ידאת,5.8,צהוב,18.0,0.0454545454545,0.5,36,צהוב,2021-11-14T00:00:00.000Z,68.03,59.38,30.82,36.0
רמת גן,1.7,ירוק,1.2,0.0016299285936,0.8181818181817999,25,ירוק,2021-11-14T00:00:00.000Z,69.75,67.34,54.49,1.5
אבו תלול,7.6,צהוב,65.6,0.3043478260869,0.3999999999999999,20,אדום,2021-11-14T00:00:00.000Z,13.74,12.10,3.42,93.8
סולם,2.2,ירוק,0.0,0,0, 0 ,ירוק,2021-11-14T00:00:00.000Z,76.36,67.64,38.9,0.0
הוד השרון,1.2,ירוק,0.5,0.000975609756,0, קטן מ-15 ,ירוק,2021-11-14T00:00:00.000Z,74.68,72.78,58.68,
ערד,3.7,ירוק,6.6,0.0119126406353,-0.1818181818182,40,ירוק,2021-11-14T00:00:00.000Z,72.28,65.64,44.09,14.7
מגאר,1.5,ירוק,0.0,0,0, קטן מ-15 ,ירוק,2021-11-14T00:00:00.000Z,69.84,62.65,36.47,
הרצליה,3.9,ירוק,4.5,0.0062534741523,-0.02173913043480003,73,ירוק,2021-11-14T00:00:00.000Z,76.35,74.01,60.22,7.4
אריאל,2.3,ירוק,1.0,0.002557544757,0, קטן מ-15 ,ירוק,2021-11-14T00:00:00.000Z,65.60,62.94,48.66,
כרמיאל,1.4,ירוק,0.4,0.0004800768122,0, קטן מ-15 ,ירוק,2021-11-14T00:00:00.000Z,75.51,72.10,55.92,
טירת כרמל,2,ירוק,0.0,0,0, קטן מ-15 ,ירוק,2021-11-14T00:00:00.000Z,73.19,69.52,52.53,
פדואל,2,ירוק,0.0,0,0, 0 ,ירוק,2021-11-14T00:00:00.000Z,69.48,63.98,43.73,0.0
מרכז שפירא,2,ירוק,0.0,0,0, 0 ,ירוק,2021-11-14T00:00:00.000Z,67.74,63.44,47.77,0.0
מסעודין אל-עזאזמה,5,אפור,9.0,0.064,0,34,צהוב,2021-11-14T00:00:00.000Z,7.40,5.99,1.63,19.1
באקה אל-גרביה,3.2,ירוק,4.6,0.0091683038637,0.3999999999999999,24,ירוק,2021-11-14T00:00:00.000Z,64.09,56.90,29.58,7.9
פוריידיס,4,כתום,7.4,0.01414427157,-0.5652173913044001,23,ירוק,2021-11-14T00:00:00.000Z,66.72,59.36,32.34,17.1
ג'לג'וליה,3.2,ירוק,4.9,0.0065963060686,0, קטן מ-15 ,ירוק,2021-11-14T00:00:00.000Z,59.76,51.08,25.21,
ערערה-בנגב,5,ירוק,9.5,0.0393013100436,-0.1428571428572,29,צהוב,2021-11-14T00:00:00.000Z,31.97,26.33,8.08,15.3
קרני שומרון,3,ירוק,9.5,0.020316027088,0, קטן מ-15 ,ירוק,2021-11-14T00:00:00.000Z,63.63,59.66,44.58,
בענה,4.5,צהוב,13.1,0.0143603133159,-0.421052631579,16,צהוב,2021-11-14T00:00:00.000Z,60.48,51.16,24.46,19.0
מג'דל שמס,5.2,צהוב,9.8,0.042471042471,-0.2666666666667,24,צהוב,2021-11-14T00:00:00.000Z,71.43,60.49,36.12,21.3
מייסר,2,ירוק,0.0,0,0, 0 ,ירוק,2021-11-14T00:00:00.000Z,66.99,62.08,32.18,0.0
בית אל,1.9,ירוק,0.0,0,0, 0 ,ירוק,2021-11-14T00:00:00.000Z,61.20,56.55,40.52,0.0
שוהם,2,ירוק,0.0,0,0, 0 ,ירוק,2021-11-14T00:00:00.000Z,85.86,83.16,67.55,0.0
גני תקווה,2.6,ירוק,3.7,0.0028808066258,0, קטן מ-15 ,ירוק,2021-11-14T00:00:00.000Z,73.61,70.98,57.05,
גבעת שמואל,1.6,ירוק,0.7,0.000919117647,0, קטן מ-15 ,ירוק,2021-11-14T00:00:00.000Z,70.62,67.54,52.97,
