date,new_hospitalized,Counthospitalized,Counthospitalized_without_release,CountHardStatus,CountMediumStatus,CountEasyStatus,CountBreath,CountDeath,total_beds,StandardOccupancy,num_visits,patients_home,patients_hotel,CountBreathCum,CountDeathCum,CountCriticalStatus,CountSeriousCriticalCum,serious_critical_new,count_ecmo
2021-10-23T00:00:00.000Z,21,461,442,294,53,114,152,8,3083,0.1495296788842037,5826,14400,0,4673,8065,171,23150,11,45
2021-10-24T00:00:00.000Z,31,464,409,282,54,128,147,6,3083,0.1505027570548168,8509,12943,60,4682,8071,168,23155,8,44
2021-10-25T00:00:00.000Z,29,430,377,261,59,106,142,10,3083,0.139474537787869,7840,12533,58,4687,8081,160,23165,13,45
2021-10-26T00:00:00.000Z,22,391,344,244,50,90,137,10,3083,0.1268245215698995,7846,11909,55,4689,8091,155,23171,8,45
2021-10-27T00:00:00.000Z,37,375,336,235,38,96,136,5,3083,0.1216347713266299,7403,11033,57,4692,8096,157,23184,16,45
2021-10-28T00:00:00.000Z,25,352,326,234,38,79,132,7,3083,0.1141745053519299,7946,10326,52,4696,8103,151,23196,17,43
2021-10-29T00:00:00.000Z,19,340,317,220,34,81,129,6,3083,0.1102821926694778,6729,9766,46,4697,8109,153,23201,8,42
2021-10-30T00:00:00.000Z,18,330,323,218,33,78,128,3,3083,0.1070385987674343,6138,9376,0,4699,8112,144,23206,9,42
2021-10-31T00:00:00.000Z,28,350,303,221,36,87,130,2,3083,0.1135257865715213,9002,8477,37,4700,8114,150,23215,14,43
2021-11-01T00:00:00.000Z,27,330,299,213,31,80,126,4,3083,0.1070385987674343,7937,8349,33,4702,8118,142,23223,13,43
2021-11-02T00:00:00.000Z,15,309,280,208,27,71,120,3,3083,0.100227051573143,7792,8151,34,4702,8121,139,23231,10,42
2021-11-03T00:00:00.000Z,11,289,258,193,25,65,117,5,3083,0.09373986376905612,7655,7796,34,4702,8126,133,23236,6,42
2021-11-04T00:00:00.000Z,19,273,245,178,24,68,112,6,3083,0.08855011352578657,8108,7311,33,4704,8132,125,23237,3,42
2021-11-05T00:00:00.000Z,13,257,243,175,18,60,109,1,3083,0.08336036328251703,6687,7186,43,4705,8133,121,23243,7,42
2021-11-06T00:00:00.000Z,14,256,250,177,20,56,110,0,3083,0.08303600389231268,6067,6978,0,4705,8133,123,23249,6,42
2021-11-07T00:00:00.000Z,8,255,237,172,24,55,107,5,3083,0.08271164450210834,8901,6536,55,4706,8138,122,23250,2,40
2021-11-08T00:00:00.000Z,9,243,228,166,26,51,107,3,3083,0.07881933181965618,8029,6588,63,4709,8141,122,23254,7,39
2021-11-09T00:00:00.000Z,21,249,222,157,19,65,105,6,3083,0.08076548816088226,8007,6519,73,4711,8147,119,23261,7,37
2021-11-10T00:00:00.000Z,14,228,209,149,19,57,101,5,3083,0.07395394096659098,7789,6290,75,4712,8152,114,23266,8,36
2021-11-11T00:00:00.000Z,20,225,208,148,18,57,101,3,3083,0.07298086279597794,7815,5949,99,4714,8155,114,23274,8,38
2021-11-12T00:00:00.000Z,10,217,208,150,20,42,101,2,3083,0.07038598767434318,6563,5775,95,4715,8157,112,23281,7,38
2021-11-13T00:00:00.000Z,10,216,213,152,18,45,101,2,3083,0.07006162828413882,5939,5718,0,4717,8159,113,23286,5,38
2021-11-14T00:00:00.000Z,14,230,202,152,20,52,98,0,3083,0.07460265974699967,8544,5353,71,4719,8159,112,23291,5,37
2021-11-15T00:00:00.000Z,10,208,193,141,20,45,94,4,3083,0.06746675316250406,7928,5450,54,4721,8163,106,23296,6,34
2021-11-16T00:00:00.000Z,10,201,187,138,20,41,92,4,3083,0.06519623743107363,7833,5499,49,4722,8167,100,23300,6,32
2021-11-17T00:00:00.000Z,10,197,186,139,20,37,92,1,3083,0.06389879987025625,7959,5442,45,4722,8168,105,23304,7,32
2021-11-18T00:00:00.000Z,18,204,180,135,33,36,89,3,3083,0.06616931560168667,7968,5304,36,4723,8171,102,23309,5,32
2021-11-19T00:00:00.000Z,12,189,182,127,22,40,81,3,3083,0.06130392474862147,6235,5417,36,4723,8174,92,23312,3,32
2021-11-20T00:00:00.000Z,9,185,178,130,18,35,81,6,3083,0.06000648718780409,5402,5385,0,4724,8180,91,23320,8,32
2021-11-21T00:00:00.000Z,16,193,183,132,23,38,80,1,3083,0.06260136230943886,8395,5112,30,4726,8181,88,23326,7,31
2021-11-22T00:00:00.000Z,16,199,182,130,20,44,80,2,3083,0.06454751865066494,7857,5508,32,4729,8183,92,23332,6,31
2021-11-23T00:00:00.000Z,13,198,183,127,20,45,79,0,3083,0.06422315926046059,7843,5767,34,4733,8183,90,23337,6,30
2021-11-24T00:00:00.000Z,12,190,168,119,23,45,77,3,3083,0.06162828413882582,7801,5800,37,4734,8186,84,23341,5,30
2021-11-25T00:00:00.000Z,17,180,172,119,19,41,73,3,3083,0.05838469023678235,7923,5756,37,4734,8189,80,23349,8,30
2021-11-26T00:00:00.000Z,9,181,164,122,22,33,72,2,3083,0.0587090496269867,6367,5890,37,4735,8191,81,23356,8,30
2021-11-27T00:00:00.000Z,16,181,174,124,21,31,70,1,3083,0.0587090496269867,5985,5764,0,4735,8192,80,23362,9,28
2021-11-28T00:00:00.000Z,11,182,168,127,17,36,71,3,3083,0.05903340901719105,8468,5489,35,4739,8195,82,23367,8,25
2021-11-29T00:00:00.000Z,8,174,161,119,17,36,70,3,3083,0.05643853389555627,8099,5729,35,4741,8198,80,23369,3,25
2021-11-30T00:00:00.000Z,18,177,161,117,16,43,66,2,3083,0.05741161206616931,8037,5745,35,4742,8200,78,23372,6,22
2021-12-01T00:00:00.000Z,8,168,152,115,14,36,66,1,3083,0.05449237755433019,7347,5648,35,4743,8201,75,23375,3,23
2021-12-02T00:00:00.000Z,11,164,147,115,13,31,66,1,3083,0.05319493999351281,7530,5487,35,4745,8202,77,23380,6,23
2021-12-03T00:00:00.000Z,15,162,151,112,13,33,64,1,3083,0.05254622121310412,6122,5397,35,4747,8203,76,23384,4,23
2021-12-04T00:00:00.000Z,7,156,151,111,13,32,64,1,3083,0.05060006487187804,5740,5312,35,4748,8204,75,23389,5,23
