section,female,male,period
0-9,"{'amount': 40, 'percentage': 0.6}","{'amount': 59, 'percentage': 0.8}",6 חודשים
0-9,"{'amount': 32, 'percentage': 0.5}","{'amount': 53, 'percentage': 0.9}",3 חודשים
0-9,"{'amount': 54, 'percentage': 0.5}","{'amount': 81, 'percentage': 0.7}",שנה
0-9,"{'amount': 6, 'percentage': 0.6}","{'amount': 15, 'percentage': 1.6}",חודש אחרון
0-9,"{'amount': 70, 'percentage': 0.2}","{'amount': 111, 'percentage': 0.4}",מתחילת קורונה
10-19,"{'amount': 14, 'percentage': 0.2}","{'amount': 23, 'percentage': 0.4}",3 חודשים
10-19,"{'amount': 36, 'percentage': 0.3}","{'amount': 43, 'percentage': 0.4}",שנה
10-19,"{'amount': 21, 'percentage': 0.3}","{'amount': 32, 'percentage': 0.4}",6 חודשים
10-19,"{'amount': 4, 'percentage': 0.4}","{'amount': 3, 'percentage': 0.3}",חודש אחרון
10-19,"{'amount': 77, 'percentage': 0.3}","{'amount': 77, 'percentage': 0.3}",מתחילת קורונה
20-29,"{'amount': 46, 'percentage': 0.6}","{'amount': 44, 'percentage': 0.6}",6 חודשים
20-29,"{'amount': 20, 'percentage': 0.3}","{'amount': 35, 'percentage': 0.6}",3 חודשים
20-29,"{'amount': 98, 'percentage': 0.8}","{'amount': 94, 'percentage': 0.8}",שנה
20-29,"{'amount': 2, 'percentage': 0.2}","{'amount': 4, 'percentage': 0.4}",חודש אחרון
20-29,"{'amount': 270, 'percentage': 1}","{'amount': 238, 'percentage': 0.8}",מתחילת קורונה
30-39,"{'amount': 92, 'percentage': 1.3}","{'amount': 85, 'percentage': 1.2}",6 חודשים
30-39,"{'amount': 53, 'percentage': 0.9}","{'amount': 51, 'percentage': 0.9}",3 חודשים
30-39,"{'amount': 235, 'percentage': 2}","{'amount': 218, 'percentage': 1.8}",שנה
30-39,"{'amount': 8, 'percentage': 0.8}","{'amount': 9, 'percentage': 0.9}",חודש אחרון
30-39,"{'amount': 582, 'percentage': 2.1}","{'amount': 622, 'percentage': 2.2}",מתחילת קורונה
40-49,"{'amount': 137, 'percentage': 1.9}","{'amount': 201, 'percentage': 2.8}",6 חודשים
40-49,"{'amount': 74, 'percentage': 1.2}","{'amount': 122, 'percentage': 2}",3 חודשים
40-49,"{'amount': 343, 'percentage': 2.9}","{'amount': 482, 'percentage': 4.1}",שנה
40-49,"{'amount': 11, 'percentage': 1.1}","{'amount': 20, 'percentage': 2.1}",חודש אחרון
40-49,"{'amount': 954, 'percentage': 3.4}","{'amount': 1398, 'percentage': 5}",מתחילת קורונה
50-59,"{'amount': 179, 'percentage': 3}","{'amount': 268, 'percentage': 4.5}",3 חודשים
50-59,"{'amount': 544, 'percentage': 4.6}","{'amount': 720, 'percentage': 6.1}",שנה
50-59,"{'amount': 264, 'percentage': 3.7}","{'amount': 366, 'percentage': 5.1}",6 חודשים
50-59,"{'amount': 1550, 'percentage': 5.5}","{'amount': 2204, 'percentage': 7.8}",מתחילת קורונה
50-59,"{'amount': 21, 'percentage': 2.2}","{'amount': 32, 'percentage': 3.3}",חודש אחרון
60-69,"{'amount': 486, 'percentage': 6.8}","{'amount': 661, 'percentage': 9.3}",6 חודשים
60-69,"{'amount': 379, 'percentage': 6.3}","{'amount': 531, 'percentage': 8.9}",3 חודשים
60-69,"{'amount': 2170, 'percentage': 7.7}","{'amount': 3225, 'percentage': 11.4}",מתחילת קורונה
60-69,"{'amount': 890, 'percentage': 7.5}","{'amount': 1162, 'percentage': 9.8}",שנה
60-69,"{'amount': 49, 'percentage': 5.1}","{'amount': 85, 'percentage': 8.9}",חודש אחרון
70-79,"{'amount': 632, 'percentage': 10.6}","{'amount': 844, 'percentage': 14.1}",3 חודשים
70-79,"{'amount': 1188, 'percentage': 10}","{'amount': 1506, 'percentage': 12.7}",שנה
70-79,"{'amount': 747, 'percentage': 10.5}","{'amount': 947, 'percentage': 13.3}",6 חודשים
70-79,"{'amount': 116, 'percentage': 12.1}","{'amount': 136, 'percentage': 14.2}",חודש אחרון
70-79,"{'amount': 2708, 'percentage': 9.6}","{'amount': 3583, 'percentage': 12.7}",מתחילת קורונה
80-89,"{'amount': 1020, 'percentage': 14.3}","{'amount': 972, 'percentage': 13.7}",6 חודשים
80-89,"{'amount': 926, 'percentage': 15.5}","{'amount': 910, 'percentage': 15.2}",3 חודשים
80-89,"{'amount': 1502, 'percentage': 12.6}","{'amount': 1464, 'percentage': 12.3}",שנה
80-89,"{'amount': 135, 'percentage': 14.1}","{'amount': 169, 'percentage': 17.6}",חודש אחרון
80-89,"{'amount': 3046, 'percentage': 10.8}","{'amount': 2942, 'percentage': 10.4}",מתחילת קורונה
90+,"{'amount': 469, 'percentage': 7.8}","{'amount': 362, 'percentage': 6.1}",3 חודשים
90+,"{'amount': 744, 'percentage': 6.3}","{'amount': 494, 'percentage': 4.2}",שנה
90+,"{'amount': 513, 'percentage': 7.2}","{'amount': 383, 'percentage': 5.4}",6 חודשים
90+,"{'amount': 73, 'percentage': 7.6}","{'amount': 60, 'percentage': 6.3}",חודש אחרון
90+,"{'amount': 1447, 'percentage': 5.1}","{'amount': 962, 'percentage': 3.4}",מתחילת קורונה
