gender,age,period,count_verified,verified_percentage,count_dead,dead_percentage,count_breathe,breathe_percentage,count_severe,severe_percentage,count_hospitalized,hospitalized_percentage
זכר,0-9,חודש אחרון,603,2.2,0,0,1,1.3,0,0,33,2.4
זכר,0-9,שנה,307989,9.3,5,0.1,22,1,70,0.7,1979,5.1
זכר,0-9,מתחילת קורונה,441923,9.6,8,0.1,34,0.5,124,0.4,3294,3.7
זכר,0-9,3 חודשים,7688,4,0,0,3,0.8,5,0.3,295,3.7
זכר,0-9,6 חודשים,30076,4.7,1,0.1,5,0.8,14,0.4,599,3.8
נקבה,0-9,מתחילת קורונה,363624,7.9,5,0,17,0.3,78,0.2,2670,3
נקבה,0-9,שנה,246447,7.4,2,0.1,10,0.5,49,0.5,1614,4.1
נקבה,0-9,3 חודשים,6745,3.5,0,0,1,0.3,4,0.2,222,2.8
נקבה,0-9,חודש אחרון,777,2.8,0,0,0,0,0,0,21,1.5
נקבה,0-9,6 חודשים,25944,4.1,0,0,1,0.2,11,0.3,462,3
זכר,10-19,שנה,295106,8.9,3,0.1,12,0.6,32,0.3,486,1.2
זכר,10-19,3 חודשים,5816,3.1,0,0,1,0.3,3,0.2,71,0.9
זכר,10-19,חודש אחרון,859,3.1,0,0,0,0,0,0,8,0.6
זכר,10-19,מתחילת קורונה,439779,9.5,6,0.1,25,0.4,81,0.3,1085,1.2
זכר,10-19,6 חודשים,26401,4.1,0,0,1,0.2,5,0.1,135,0.9
נקבה,10-19,שנה,296232,8.9,3,0.1,11,0.5,23,0.2,530,1.4
נקבה,10-19,3 חודשים,6656,3.5,0,0,0,0,3,0.2,55,0.7
נקבה,10-19,מתחילת קורונה,430569,9.3,8,0.1,23,0.4,81,0.3,1221,1.4
נקבה,10-19,חודש אחרון,1316,4.8,0,0,0,0,0,0,4,0.3
נקבה,10-19,6 חודשים,28077,4.4,1,0.1,2,0.3,6,0.2,153,1
זכר,20-29,מתחילת קורונה,269327,5.8,25,0.2,57,0.9,251,0.8,1675,1.9
זכר,20-29,3 חודשים,8119,4.3,1,0.2,2,0.6,7,0.4,82,1
זכר,20-29,שנה,170305,5.1,4,0.1,19,0.9,56,0.5,545,1.4
זכר,20-29,6 חודשים,27598,4.3,1,0.1,3,0.5,13,0.4,175,1.1
זכר,20-29,חודש אחרון,774,2.8,0,0,1,1.3,2,0.8,11,0.8
נקבה,20-29,מתחילת קורונה,382108,8.3,22,0.2,62,1,284,0.9,5430,6.1
נקבה,20-29,שנה,262099,7.9,7,0.2,19,0.9,55,0.5,2358,6.1
נקבה,20-29,3 חודשים,11531,6.1,0,0,5,1.4,7,0.4,289,3.6
נקבה,20-29,חודש אחרון,1336,4.8,0,0,0,0,2,0.8,34,2.5
נקבה,20-29,6 חודשים,39181,6.1,0,0,6,0.9,14,0.4,644,4.1
זכר,30-39,מתחילת קורונה,269765,5.8,53,0.5,106,1.6,643,2,2363,2.7
זכר,30-39,שנה,189753,5.7,14,0.4,39,1.9,97,0.9,709,1.8
זכר,30-39,3 חודשים,10167,5.3,0,0,2,0.6,10,0.5,107,1.3
זכר,30-39,חודש אחרון,1150,4.2,0,0,0,0,1,0.4,11,0.8
זכר,30-39,6 חודשים,35700,5.6,0,0,7,1.1,19,0.5,235,1.5
נקבה,30-39,חודש אחרון,1738,6.3,0,0,0,0,3,1.2,33,2.4
נקבה,30-39,שנה,288766,8.7,9,0.2,31,1.5,99,0.9,2354,6
נקבה,30-39,מתחילת קורונה,389569,8.4,40,0.3,114,1.7,601,1.9,5503,6.2
נקבה,30-39,3 חודשים,14008,7.4,1,0.2,7,1.9,7,0.4,295,3.7
נקבה,30-39,6 חודשים,49358,7.7,4,0.4,14,2.2,17,0.5,671,4.3
זכר,40-49,מתחילת קורונה,244360,5.3,125,1.1,270,4.1,1434,4.5,3744,4.2
זכר,40-49,3 חודשים,9852,5.2,2,0.4,4,1.1,14,0.7,143,1.8
זכר,40-49,שנה,178155,5.4,33,0.9,78,3.7,208,2,942,2.4
זכר,40-49,6 חודשים,34883,5.5,5,0.5,13,2,39,1.1,306,2
זכר,40-49,חודש אחרון,1200,4.3,0,0,0,0,0,0,20,1.5
נקבה,40-49,שנה,268475,8.1,19,0.5,37,1.8,141,1.3,1062,2.7
נקבה,40-49,מתחילת קורונה,350861,7.6,80,0.7,144,2.2,983,3.1,3713,4.2
נקבה,40-49,3 חודשים,14411,7.6,2,0.4,5,1.4,15,0.8,144,1.8
נקבה,40-49,חודש אחרון,2085,7.5,0,0,2,2.6,2,0.8,21,1.5
נקבה,40-49,6 חודשים,51262,8,5,0.5,11,1.7,29,0.8,317,2
זכר,50-59,שנה,126698,3.8,99,2.6,159,7.6,439,4.2,1532,3.9
זכר,50-59,3 חודשים,9231,4.8,8,1.5,20,5.5,54,2.8,268,3.4
זכר,50-59,מתחילת קורונה,171922,3.7,400,3.4,566,8.7,2302,7.2,5193,5.9
זכר,50-59,חודש אחרון,1242,4.5,1,2.8,5,6.4,5,2,54,4
זכר,50-59,6 חודשים,31375,4.9,20,2,38,5.9,100,2.7,538,3.5
נקבה,50-59,שנה,192616,5.8,52,1.4,87,4.1,312,3,1227,3.1
נקבה,50-59,3 חודשים,14675,7.7,4,0.8,13,3.6,33,1.7,205,2.6
נקבה,50-59,מתחילת קורונה,247165,5.3,205,1.8,272,4.2,1629,5.1,4141,4.7
נקבה,50-59,חודש אחרון,2247,8.1,0,0,5,6.4,4,1.6,41,3
נקבה,50-59,6 חודשים,49762,7.8,7,0.7,20,3.1,76,2.1,412,2.6
זכר,60-69,מתחילת קורונה,133738,2.9,1043,8.9,997,15.3,3503,11,7289,8.2
זכר,60-69,3 חודשים,11417,6,28,5.4,53,14.6,151,8,553,6.9
זכר,60-69,שנה,103303,3.1,264,7.1,266,12.7,912,8.7,2744,7
זכר,60-69,6 חודשים,35858,5.6,52,5.1,90,13.9,290,7.9,1107,7.1
זכר,60-69,חודש אחרון,1714,6.2,2,5.6,15,19.2,16,6.5,112,8.3
נקבה,60-69,שנה,147346,4.4,158,4.2,156,7.4,643,6.1,2078,5.3
נקבה,60-69,3 חודשים,16556,8.7,13,2.5,27,7.5,96,5.1,430,5.4
נקבה,60-69,מתחילת קורונה,180741,3.9,574,4.9,532,8.2,2366,7.4,5408,6.1
נקבה,60-69,חודש אחרון,2658,9.6,0,0,9,11.5,11,4.5,81,6
נקבה,60-69,6 חודשים,52648,8.2,26,2.5,44,6.8,187,5.1,872,5.6
זכר,70-79,שנה,74259,2.2,495,13.2,331,15.7,1462,13.9,4070,10.4
זכר,70-79,3 חודשים,11766,6.2,67,12.9,60,16.6,281,14.8,1029,12.9
זכר,70-79,מתחילת קורונה,89773,1.9,1757,15,1109,17,4114,12.9,8429,9.5
זכר,70-79,חודש אחרון,2188,7.9,7,19.4,11,14.1,46,18.6,212,15.6
זכר,70-79,6 חודשים,34936,5.5,138,13.5,120,18.6,541,14.8,1947,12.5
נקבה,70-79,חודש אחרון,2972,10.8,2,5.6,5,6.4,32,13,144,10.6
נקבה,70-79,שנה,92461,2.8,361,9.6,223,10.6,1119,10.7,3299,8.5
נקבה,70-79,מתחילת קורונה,109589,2.4,1112,9.5,632,9.7,3118,9.8,6834,7.7
נקבה,70-79,3 חודשים,15316,8,43,8.3,38,10.5,211,11.1,800,10
נקבה,70-79,6 חודשים,44508,7,93,9.1,67,10.4,399,10.9,1523,9.8
זכר,80-89,מתחילת קורונה,35458,0.8,2064,17.6,706,10.8,3563,11.2,7143,8.1
זכר,80-89,שנה,28448,0.9,681,18.2,256,12.2,1578,15,3931,10.1
זכר,80-89,3 חודשים,5333,2.8,98,18.8,54,14.9,336,17.7,1057,13.2
זכר,80-89,חודש אחרון,936,3.4,6,16.7,8,10.3,39,15.8,190,14
זכר,80-89,6 חודשים,14439,2.3,178,17.4,85,13.2,602,16.4,1881,12.1
נקבה,80-89,שנה,38951,1.2,656,17.5,204,9.7,1614,15.4,4117,10.6
נקבה,80-89,3 חודשים,7651,4,90,17.3,42,11.6,329,17.3,1083,13.6
נקבה,80-89,מתחילת קורונה,48744,1.1,1900,16.2,528,8.1,3661,11.5,7672,8.6
נקבה,80-89,חודש אחרון,1334,4.8,9,25,12,15.4,43,17.4,173,12.7
נקבה,80-89,6 חודשים,19632,3.1,183,17.9,63,9.8,608,16.6,1946,12.5
זכר,90+,שנה,5843,0.2,403,10.8,71,3.4,661,6.3,1406,3.6
זכר,90+,3 חודשים,1141,0.6,69,13.2,14,3.9,131,6.9,343,4.3
זכר,90+,חודש אחרון,175,0.6,2,5.6,3,3.8,20,8.1,65,4.8
זכר,90+,מתחילת קורונה,7564,0.2,988,8.4,164,2.5,1252,3.9,2370,2.7
זכר,90+,6 חודשים,2858,0.4,139,13.6,28,4.3,278,7.6,661,4.2
נקבה,90+,מתחילת קורונה,14595,0.3,1289,11,159,2.4,1865,5.8,3554,4
נקבה,90+,שנה,11026,0.3,476,12.7,71,3.4,926,8.8,1972,5.1
נקבה,90+,3 חודשים,2269,1.2,95,18.2,11,3,202,10.6,515,6.4
נקבה,90+,חודש אחרון,339,1.2,7,19.4,1,1.3,21,8.5,89,6.6
נקבה,90+,6 חודשים,5525,0.9,172,16.8,28,4.3,415,11.3,982,6.3
