section,female,male,period
0-9,"{'amount': 6745, 'percentage': 3.5}","{'amount': 7688, 'percentage': 4}",3 חודשים
0-9,"{'amount': 25943, 'percentage': 4.1}","{'amount': 30077, 'percentage': 4.7}",6 חודשים
0-9,"{'amount': 777, 'percentage': 2.8}","{'amount': 603, 'percentage': 2.2}",חודש אחרון
0-9,"{'amount': 246447, 'percentage': 7.4}","{'amount': 307989, 'percentage': 9.3}",שנה
0-9,"{'amount': 363624, 'percentage': 7.9}","{'amount': 441923, 'percentage': 9.6}",מתחילת קורונה
10-19,"{'amount': 28075, 'percentage': 4.4}","{'amount': 26402, 'percentage': 4.1}",6 חודשים
10-19,"{'amount': 6654, 'percentage': 3.5}","{'amount': 5817, 'percentage': 3.1}",3 חודשים
10-19,"{'amount': 1315, 'percentage': 4.8}","{'amount': 859, 'percentage': 3.1}",חודש אחרון
10-19,"{'amount': 296232, 'percentage': 8.9}","{'amount': 295105, 'percentage': 8.9}",שנה
10-19,"{'amount': 430568, 'percentage': 9.3}","{'amount': 439779, 'percentage': 9.5}",מתחילת קורונה
20-29,"{'amount': 11531, 'percentage': 6.1}","{'amount': 8119, 'percentage': 4.3}",3 חודשים
20-29,"{'amount': 39181, 'percentage': 6.1}","{'amount': 27598, 'percentage': 4.3}",6 חודשים
20-29,"{'amount': 1336, 'percentage': 4.8}","{'amount': 774, 'percentage': 2.8}",חודש אחרון
20-29,"{'amount': 262099, 'percentage': 7.9}","{'amount': 170306, 'percentage': 5.1}",שנה
20-29,"{'amount': 382110, 'percentage': 8.3}","{'amount': 269326, 'percentage': 5.8}",מתחילת קורונה
30-39,"{'amount': 14008, 'percentage': 7.4}","{'amount': 10167, 'percentage': 5.3}",3 חודשים
30-39,"{'amount': 49358, 'percentage': 7.7}","{'amount': 35700, 'percentage': 5.6}",6 חודשים
30-39,"{'amount': 1738, 'percentage': 6.3}","{'amount': 1150, 'percentage': 4.2}",חודש אחרון
30-39,"{'amount': 288766, 'percentage': 8.7}","{'amount': 189751, 'percentage': 5.7}",שנה
30-39,"{'amount': 389572, 'percentage': 8.4}","{'amount': 269761, 'percentage': 5.8}",מתחילת קורונה
40-49,"{'amount': 14411, 'percentage': 7.6}","{'amount': 9852, 'percentage': 5.2}",3 חודשים
40-49,"{'amount': 51262, 'percentage': 8}","{'amount': 34883, 'percentage': 5.5}",6 חודשים
40-49,"{'amount': 2085, 'percentage': 7.5}","{'amount': 1200, 'percentage': 4.3}",חודש אחרון
40-49,"{'amount': 268477, 'percentage': 8.1}","{'amount': 178155, 'percentage': 5.4}",שנה
40-49,"{'amount': 350863, 'percentage': 7.6}","{'amount': 244360, 'percentage': 5.3}",מתחילת קורונה
50-59,"{'amount': 14675, 'percentage': 7.7}","{'amount': 9231, 'percentage': 4.8}",3 חודשים
50-59,"{'amount': 2247, 'percentage': 8.1}","{'amount': 1242, 'percentage': 4.5}",חודש אחרון
50-59,"{'amount': 49761, 'percentage': 7.8}","{'amount': 31376, 'percentage': 4.9}",6 חודשים
50-59,"{'amount': 247162, 'percentage': 5.3}","{'amount': 171925, 'percentage': 3.7}",מתחילת קורונה
50-59,"{'amount': 192614, 'percentage': 5.8}","{'amount': 126700, 'percentage': 3.8}",שנה
60-69,"{'amount': 16556, 'percentage': 8.7}","{'amount': 11417, 'percentage': 6}",3 חודשים
60-69,"{'amount': 52645, 'percentage': 8.2}","{'amount': 35861, 'percentage': 5.6}",6 חודשים
60-69,"{'amount': 2658, 'percentage': 9.6}","{'amount': 1714, 'percentage': 6.2}",חודש אחרון
60-69,"{'amount': 147342, 'percentage': 4.4}","{'amount': 103306, 'percentage': 3.1}",שנה
60-69,"{'amount': 180737, 'percentage': 3.9}","{'amount': 133740, 'percentage': 2.9}",מתחילת קורונה
70-79,"{'amount': 15316, 'percentage': 8}","{'amount': 11767, 'percentage': 6.2}",3 חודשים
70-79,"{'amount': 2972, 'percentage': 10.8}","{'amount': 2189, 'percentage': 7.9}",חודש אחרון
70-79,"{'amount': 92462, 'percentage': 2.8}","{'amount': 74256, 'percentage': 2.2}",שנה
70-79,"{'amount': 44510, 'percentage': 7}","{'amount': 34935, 'percentage': 5.5}",6 חודשים
70-79,"{'amount': 109589, 'percentage': 2.4}","{'amount': 89770, 'percentage': 1.9}",מתחילת קורונה
80-89,"{'amount': 19630, 'percentage': 3.1}","{'amount': 14441, 'percentage': 2.3}",6 חודשים
80-89,"{'amount': 7649, 'percentage': 4}","{'amount': 5335, 'percentage': 2.8}",3 חודשים
80-89,"{'amount': 1334, 'percentage': 4.8}","{'amount': 937, 'percentage': 3.4}",חודש אחרון
80-89,"{'amount': 38948, 'percentage': 1.2}","{'amount': 28452, 'percentage': 0.9}",שנה
80-89,"{'amount': 48740, 'percentage': 1.1}","{'amount': 35464, 'percentage': 0.8}",מתחילת קורונה
90+,"{'amount': 5526, 'percentage': 0.9}","{'amount': 2858, 'percentage': 0.4}",6 חודשים
90+,"{'amount': 2270, 'percentage': 1.2}","{'amount': 1141, 'percentage': 0.6}",3 חודשים
90+,"{'amount': 340, 'percentage': 1.2}","{'amount': 175, 'percentage': 0.6}",חודש אחרון
90+,"{'amount': 11030, 'percentage': 0.3}","{'amount': 5843, 'percentage': 0.2}",שנה
90+,"{'amount': 14600, 'percentage': 0.3}","{'amount': 7564, 'percentage': 0.2}",מתחילת קורונה
