actualSick,city,patientDiffPopulationForTenThousands,sickCount,status,testLast7Days,verifiedLast7Days
 קטן מ-15 ,יד בנימין,33,45,נדרשת הגדלה של מספר הבדיקות,40,6-10
 קטן מ-15 ,כפר ורדים,20,22,נדרשת הגדלה של מספר הבדיקות,53,6-10
 קטן מ-15 ,זרזיר,13, קטן מ-15 ,נדרשת הגדלה של מספר הבדיקות,54,6-10
 קטן מ-15 ,עלי זהב,27,15,נדרשת הגדלה של מספר הבדיקות,88,6-10
1236,תל אביב - יפו,27,4010,"נדרשת הידברות, הסברה ואכיפה",5919,287
660,פתח תקווה,27,2047,"נדרשת הידברות, הסברה ואכיפה",3930,202
535,חולון,29,1449,"נדרשת הידברות, הסברה ואכיפה",2786,177
526,באר שבע,27,1351,"נדרשת הידברות, הסברה ואכיפה",4329,159
467,נתניה,22,1284,"נדרשת הידברות, הסברה ואכיפה",3271,212
425,אשקלון,30,1113,"נדרשת הידברות, הסברה ואכיפה",2810,138
404,ראשון לציון,17,1335,"נדרשת הידברות, הסברה ואכיפה",3043,113
386,רחובות,28,989,"נדרשת הידברות, הסברה ואכיפה",1735,150
370,חיפה,14,1214,"נדרשת הידברות, הסברה ואכיפה",3812,98
367,רמלה,48,894,"נדרשת הידברות, הסברה ואכיפה",1358,101
332,רמת גן,23,974,"נדרשת הידברות, הסברה ואכיפה",2564,109
314,לוד,41,1095,"נדרשת הידברות, הסברה ואכיפה",1109,84
282,בת ים,22,1161,"נדרשת הידברות, הסברה ואכיפה",1813,70
256,נצרת,33,429,"נדרשת הידברות, הסברה ואכיפה",827,84
228,קרית גת,40,711,"נדרשת הידברות, הסברה ואכיפה",952,74
204,נתיבות,53,463,"נדרשת הידברות, הסברה ואכיפה",699,81
188,חדרה,20,466,"נדרשת הידברות, הסברה ואכיפה",2101,74
177,ראש העין,30,441,"נדרשת הידברות, הסברה ואכיפה",932,75
169,הרצליה,18,560,"נדרשת הידברות, הסברה ואכיפה",1681,47
163,אור יהודה,47,569,"נדרשת הידברות, הסברה ואכיפה",663,74
159,אום אל-פחם,28,356,"נדרשת הידברות, הסברה ואכיפה",547,56
155,מודיעין-מכבים-רעות,18,555,"נדרשת הידברות, הסברה ואכיפה",1015,43
148,נס ציונה,32,297,"נדרשת הידברות, הסברה ואכיפה",532,30
134,טבריה,30,647,"נדרשת הידברות, הסברה ואכיפה",910,67
131,קרית מלאכי,54,513,"נדרשת הידברות, הסברה ואכיפה",334,51
130,רהט,19,613,"נדרשת הידברות, הסברה ואכיפה",582,42
129,באקה אל-גרביה,44,394,"נדרשת הידברות, הסברה ואכיפה",512,59
128,רעננה,17,556,"נדרשת הידברות, הסברה ואכיפה",1336,21
122,יבנה,26,337,"נדרשת הידברות, הסברה ואכיפה",762,41
118,קרית אתא,20,327,"נדרשת הידברות, הסברה ואכיפה",1051,45
114,כפר סבא,12,407,"נדרשת הידברות, הסברה ואכיפה",2004,40
110,נהריה,18,315,"נדרשת הידברות, הסברה ואכיפה",1101,51
108,אילת,19,350,"נדרשת הידברות, הסברה ואכיפה",606,35
92,טירה,35,185,"נדרשת הידברות, הסברה ואכיפה",412,29
90,מעלה אדומים,24,255,"נדרשת הידברות, הסברה ואכיפה",886,35
90,גבעת שמואל,36,223,"נדרשת הידברות, הסברה ואכיפה",333,24
85,רמת השרון,19,253,"נדרשת הידברות, הסברה ואכיפה",669,24
81,הוד השרון,14,265,"נדרשת הידברות, הסברה ואכיפה",671,29
78,אופקים,25,263,"נדרשת הידברות, הסברה ואכיפה",555,34
74,קרית ביאליק,19,134,"נדרשת הידברות, הסברה ואכיפה",713,41
73,יפיע,38,136,"נדרשת הידברות, הסברה ואכיפה",265,33
72,עכו,14,163,"נדרשת הידברות, הסברה ואכיפה",940,29
71,קרית אונו,19,224,"נדרשת הידברות, הסברה ואכיפה",439,24
71,דימונה,20,354,"נדרשת הידברות, הסברה ואכיפה",646,22
66,כפר קרע,34,231,"נדרשת הידברות, הסברה ואכיפה",289,20
63,יהוד,22,228,"נדרשת הידברות, הסברה ואכיפה",382,27
63,גבעתיים,11,254,"נדרשת הידברות, הסברה ואכיפה",687,6-10
57,כרמיאל,12,135,"נדרשת הידברות, הסברה ואכיפה",627,34
56,גדרה,22,171,"נדרשת הידברות, הסברה ואכיפה",445,17
56,פרדס חנה-כרכור,13,195,"נדרשת הידברות, הסברה ואכיפה",746,16
55,אור עקיבא,28,166,"נדרשת הידברות, הסברה ואכיפה",409,11-14
53,נוף הגליל,12,119,"נדרשת הידברות, הסברה ואכיפה",718,31
51,עפולה,10,177,"נדרשת הידברות, הסברה ואכיפה",634,17
47,גן יבנה,21,234,"נדרשת הידברות, הסברה ואכיפה",216,6-10
46,שוהם,23,140,"נדרשת הידברות, הסברה ואכיפה",204,6-10
43,קדימה-צורן,20,84,"נדרשת הידברות, הסברה ואכיפה",257,11-14
42,באר יעקב,16,162,"נדרשת הידברות, הסברה ואכיפה",258,6-10
42,אכסאל,28,82,"נדרשת הידברות, הסברה ואכיפה",178,6-10
41,קרית ים,10,101,"נדרשת הידברות, הסברה ואכיפה",803,6-10
39,דבוריה,37,77,"נדרשת הידברות, הסברה ואכיפה",307,20
39,ערד,14,158,"נדרשת הידברות, הסברה ואכיפה",285,11-14
38,שפרעם,9,85,"נדרשת הידברות, הסברה ואכיפה",458,19
37,ג'ת,30,127,"נדרשת הידברות, הסברה ואכיפה",200,11-14
36,שדרות,13,150,"נדרשת הידברות, הסברה ואכיפה",313,15
35,כפר כנא,15,63,"נדרשת הידברות, הסברה ואכיפה",141,6-10
35,ערערה,18,111,"נדרשת הידברות, הסברה ואכיפה",354,20
35,יקנעם עילית,15,72,"נדרשת הידברות, הסברה ואכיפה",291,20
34,קרית מוצקין,8,107,"נדרשת הידברות, הסברה ואכיפה",1031,6-10
33,מעלה עירון,22,61,"נדרשת הידברות, הסברה ואכיפה",135,6-10
31,כפר יונה,14,76,"נדרשת הידברות, הסברה ואכיפה",250,11-14
31,ירוחם,30,67,"נדרשת הידברות, הסברה ואכיפה",85,1-5
30,ערערה-בנגב,17,332,"נדרשת הידברות, הסברה ואכיפה",102,1-5
30,"כפר חב""ד",44,132,"נדרשת הידברות, הסברה ואכיפה",61,6-10
30,מבשרת ציון,13,89,"נדרשת הידברות, הסברה ואכיפה",310,6-10
29,פוריידיס,22,56,"נדרשת הידברות, הסברה ואכיפה",154,6-10
29,טירת כרמל,13,93,"נדרשת הידברות, הסברה ואכיפה",202,19
28,חריש,19,73,"נדרשת הידברות, הסברה ואכיפה",245,15
28,סח'נין,9,71,"נדרשת הידברות, הסברה ואכיפה",384,23
28,קרני שומרון,33,46,"נדרשת הידברות, הסברה ואכיפה",129,11-14
28,מזכרת בתיה,19,110,"נדרשת הידברות, הסברה ואכיפה",117,1-5
28,בנימינה-גבעת עדה,19,62,"נדרשת הידברות, הסברה ואכיפה",176,6-10
27,בית שאן,14,175,"נדרשת הידברות, הסברה ואכיפה",163,1-5
27,ג'סר א-זרקא,18,120,"נדרשת הידברות, הסברה ואכיפה",503,1-5
26,כפר מצר,94,42,"נדרשת הידברות, הסברה ואכיפה",43,1-5
26,זכרון יעקב,12,91,"נדרשת הידברות, הסברה ואכיפה",210,6-10
25,גני תקווה,13,145,"נדרשת הידברות, הסברה ואכיפה",264,6-10
23,ג'לג'וליה,23,98,"נדרשת הידברות, הסברה ואכיפה",112,1-5
23,"בסמ""ה",21,38,"נדרשת הידברות, הסברה ואכיפה",169,11-14
23,טמרה,7,88,"נדרשת הידברות, הסברה ואכיפה",380,16
22,בית ג'ן,18,35,"נדרשת הידברות, הסברה ואכיפה",201,6-10
22,עראבה,8,51,"נדרשת הידברות, הסברה ואכיפה",239,16
21,ג'דיידה-מכר,10,41,"נדרשת הידברות, הסברה ואכיפה",225,11-14
21,קרית שמונה,10,97,"נדרשת הידברות, הסברה ואכיפה",198,6-10
21,טורעאן,14,23,"נדרשת הידברות, הסברה ואכיפה",113,1-5
20,חשמונאים,67,44,"נדרשת הידברות, הסברה ואכיפה",59,1-5
19,מג'ד אל-כרום,12,57,"נדרשת הידברות, הסברה ואכיפה",127,6-10
19,מעלות-תרשיחא,8,44,"נדרשת הידברות, הסברה ואכיפה",286,6-10
19,מגדל העמק,7,148,"נדרשת הידברות, הסברה ואכיפה",219,6-10
19,בית דגן,29,50,"נדרשת הידברות, הסברה ואכיפה",99,6-10
18,גבע בנימין,33,50,"נדרשת הידברות, הסברה ואכיפה",89,6-10
18,אזור,15,108,"נדרשת הידברות, הסברה ואכיפה",168,6-10
18,אלפי מנשה,23,50,"נדרשת הידברות, הסברה ואכיפה",89,6-10
18,לא ידוע,34,47,"נדרשת הידברות, הסברה ואכיפה",32,1-5
17,קרית יערים,27,115,"נדרשת הידברות, הסברה ואכיפה",67,6-10
16,מבוא חורון,63,26,"נדרשת הידברות, הסברה ואכיפה",18,1-5
16,ריינה,10,37,"נדרשת הידברות, הסברה ואכיפה",156,11-14
16,אריאל,9,57,"נדרשת הידברות, הסברה ואכיפה",187,1-5
16,קרית טבעון,10,37,"נדרשת הידברות, הסברה ואכיפה",192,6-10
16,מגאר,7,36,"נדרשת הידברות, הסברה ואכיפה",230,6-10
15,בית אל,26,41,"נדרשת הידברות, הסברה ואכיפה",51,1-5
 קטן מ-15 ,כסיפה,7,156,"נדרשת הידברות, הסברה ואכיפה",54,1-5
 קטן מ-15 ,תל מונד,9,34,"נדרשת הידברות, הסברה ואכיפה",255,1-5
 קטן מ-15 ,אעבלין,11,32,"נדרשת הידברות, הסברה ואכיפה",144,1-5
 קטן מ-15 ,עתלית,12,33,"נדרשת הידברות, הסברה ואכיפה",111,1-5
 קטן מ-15 ,יבנאל,29,101,"נדרשת הידברות, הסברה ואכיפה",40,1-5
 קטן מ-15 ,קרית ארבע,14,33,"נדרשת הידברות, הסברה ואכיפה",57,1-5
 קטן מ-15 ,כוכב יאיר,15,37,"נדרשת הידברות, הסברה ואכיפה",134,6-10
 קטן מ-15 ,אפרת,11,101,"נדרשת הידברות, הסברה ואכיפה",111,6-10
 קטן מ-15 ,צור הדסה,15,41,"נדרשת הידברות, הסברה ואכיפה",96,1-5
 קטן מ-15 ,שערי תקווה,25,37,"נדרשת הידברות, הסברה ואכיפה",86,6-10
 קטן מ-15 ,"בני עי""ש",16,29,"נדרשת הידברות, הסברה ואכיפה",80,0
 קטן מ-15 ,כפר יאסיף,9,28,"נדרשת הידברות, הסברה ואכיפה",155,1-5
 קטן מ-15 ,שלומי,18,47,"נדרשת הידברות, הסברה ואכיפה",78,1-5
 קטן מ-15 ,תל שבע,5,30,"נדרשת הידברות, הסברה ואכיפה",120,1-5
 קטן מ-15 ,אבו גוש,16,29,"נדרשת הידברות, הסברה ואכיפה",77,1-5
 קטן מ-15 ,שילה,30,22,"נדרשת הידברות, הסברה ואכיפה",64,6-10
 קטן מ-15 ,אורנית,12,23,"נדרשת הידברות, הסברה ואכיפה",77,1-5
 קטן מ-15 ,אבן יהודה,8,66,"נדרשת הידברות, הסברה ואכיפה",276,1-5
 קטן מ-15 ,חצור הגלילית,13,28,"נדרשת הידברות, הסברה ואכיפה",77,1-5
 קטן מ-15 ,דייר חנא,13,36,"נדרשת הידברות, הסברה ואכיפה",137,6-10
 קטן מ-15 ,נשר,5,34,"נדרשת הידברות, הסברה ואכיפה",548,1-5
 קטן מ-15 ,בת חפר,20,20,"נדרשת הידברות, הסברה ואכיפה",59,1-5
 קטן מ-15 ,לקיה,7,44,"נדרשת הידברות, הסברה ואכיפה",199,1-5
 קטן מ-15 ,ג'ולס,5, קטן מ-15 ,,67,0
 קטן מ-15 ,פדואל,9, קטן מ-15 ,,16,0
 קטן מ-15 ,קיסריה,17,23,,55,1-5
 קטן מ-15 ,נופית,4, קטן מ-15 ,,42,0
 קטן מ-15 ,צופים,4, קטן מ-15 ,,17,0
 קטן מ-15 ,חורה,5,269,,73,6-10
 קטן מ-15 ,כאבול,7,28,,88,1-5
 קטן מ-15 ,מזרעה,3, קטן מ-15 ,,47,0
 קטן מ-15 ,מג'דל שמס,6, קטן מ-15 ,,49,6-10
 קטן מ-15 ,נוף איילון,22, קטן מ-15 ,,31,1-5
 קטן מ-15 ,סאג'ור,19,24,,72,6-10
 קטן מ-15 ,סולם,10, קטן מ-15 ,,25,0
 קטן מ-15 ,עספיא,1,23,,68,0
 קטן מ-15 ,בועיינה-נוג'ידאת,6, קטן מ-15 ,,105,6-10
 קטן מ-15 ,שעב,5, קטן מ-15 ,,54,1-5
 קטן מ-15 ,ראמה,5,26,,81,0
 קטן מ-15 ,יקיר,13, קטן מ-15 ,,19,1-5
 קטן מ-15 ,נוקדים,5, קטן מ-15 ,,11,1-5
 קטן מ-15 ,נווה דניאל,12,19,,14,1-5
 קטן מ-15 ,טלמון,14,26,,52,1-5
 קטן מ-15 ,רבבה,29,21,,27,1-5
 קטן מ-15 ,קצרין,3,16,,48,1-5
 קטן מ-15 ,ע'ג'ר,4, קטן מ-15 ,,18,1-5
 קטן מ-15 ,סביון,18,38,,60,1-5
 קטן מ-15 ,כוכב השחר,8,27,,13,0
 קטן מ-15 ,כפר ברא,13,27,,32,1-5
 קטן מ-15 ,הר אדר,7,25,,32,1-5
 קטן מ-15 ,ביר אל-מכסור,6, קטן מ-15 ,,64,1-5
 קטן מ-15 ,רמת ישי,8, קטן מ-15 ,,45,1-5
 קטן מ-15 ,מרכז שפירא,43,33,,33,1-5
 קטן מ-15 ,הושעיה,10,21,,10,0
 קטן מ-15 ,סלמה,6, קטן מ-15 ,,39,1-5
 קטן מ-15 ,להבים,6,39,,84,0
 קטן מ-15 ,גן נר,4, קטן מ-15 ,,24,0
 קטן מ-15 ,גבעת אבני,5, קטן מ-15 ,,7,0
 קטן מ-15 ,אחוזת ברק,8, קטן מ-15 ,,17,1-5
 קטן מ-15 ,כסרא-סמיע,1, קטן מ-15 ,,74,1-5
 קטן מ-15 ,אבו סנאן,7,17,,166,6-10
 קטן מ-15 ,מוקייבלה,2, קטן מ-15 ,,15,0
 קטן מ-15 ,ברכה,11, קטן מ-15 ,,18,1-5
 קטן מ-15 ,בענה,1,50,,41,1-5
 קטן מ-15 ,שגב-שלום,2, קטן מ-15 ,,56,1-5
 קטן מ-15 ,לפיד,19, קטן מ-15 ,,24,1-5
 קטן מ-15 ,מתן,16,17,,37,1-5
 קטן מ-15 ,חורפיש,8, קטן מ-15 ,,69,1-5
 קטן מ-15 ,שמשית,9, קטן מ-15 ,,17,1-5
 קטן מ-15 ,מצפה רמון,12,39,,52,0
 קטן מ-15 ,גבעת ברנר,4, קטן מ-15 ,,11,0
 קטן מ-15 ,עילוט,5, קטן מ-15 ,,27,1-5
 קטן מ-15 ,ניצן,13,22,,22,0
 קטן מ-15 ,פרדסיה,11,17,,96,1-5
 קטן מ-15 ,צור משה,11, קטן מ-15 ,,24,1-5
 קטן מ-15 ,בית אריה,8,40,,41,1-5
 קטן מ-15 ,תקוע,7, קטן מ-15 ,,30,0
 קטן מ-15 ,אלעזר,12,16,,18,1-5
 קטן מ-15 ,בית יצחק-שער חפר,10, קטן מ-15 ,,11,1-5
 קטן מ-15 ,משהד,1, קטן מ-15 ,,48,1-5
 קטן מ-15 ,צור יצחק,3, קטן מ-15 ,,81,1-5
 קטן מ-15 ,גני מודיעין,15, קטן מ-15 ,,9,0
 קטן מ-15 ,עץ אפרים,8, קטן מ-15 ,,19,1-5
 קטן מ-15 ,תפרח,14,31,,19,0
 קטן מ-15 ,מיתר,6,40,,84,1-5
 קטן מ-15 ,מסעדה,7, קטן מ-15 ,,11,1-5
 קטן מ-15 ,בית חשמונאי,23, קטן מ-15 ,,42,1-5
 קטן מ-15 ,אלון שבות,9,23,,44,1-5
 קטן מ-15 ,מייסר,20, קטן מ-15 ,,38,1-5
 קטן מ-15 ,מצפה יריחו,29,17,,19,1-5
 קטן מ-15 ,כפר אדומים,7,18,,48,1-5
 קטן מ-15 ,אליכין,17, קטן מ-15 ,,35,1-5
 קטן מ-15 ,מעיליא,28, קטן מ-15 ,,117,1-5
 קטן מ-15 ,בסמת טבעון,4, קטן מ-15 ,,80,1-5
 קטן מ-15 ,ראש פינה,16, קטן מ-15 ,,31,1-5
 קטן מ-15 ,קדומים,9, קטן מ-15 ,,42,1-5
 קטן מ-15 ,ג'ש (גוש חלב),10, קטן מ-15 ,,27,1-5
 קטן מ-15 ,דאלית אל-כרמל,3, קטן מ-15 ,,74,1-5
 קטן מ-15 ,כאוכב אבו אל-היג'א,13, קטן מ-15 ,,47,1-5
 קטן מ-15 ,פקיעין (בוקייעה),5,18,,73,1-5
 קטן מ-15 ,שבלי - אום אל-גנם,2, קטן מ-15 ,,114,1-5
 קטן מ-15 ,עיילבון,4, קטן מ-15 ,,80,1-5
 קטן מ-15 ,נאעורה,17, קטן מ-15 ,,6,0
 קטן מ-15 ,אבו רובייעה (שבט),2, קטן מ-15 ,,13,0
 קטן מ-15 ,קרית עקרון,8,35,,94,1-5
 קטן מ-15 ,עפרה,23,32,,31,1-5
 קטן מ-15 ,כעביה-טבאש-חג'אג'רה,3, קטן מ-15 ,,26,0
 קטן מ-15 ,כפר תבור,5,16,,23,1-5
0,אל סייד,0, קטן מ-15 ,,9,0
0,אבו קורינאת (שבט),0,0,,10,0
0,הוואשלה (שבט),0, קטן מ-15 ,,7,0
0,טובא-זנגריה,0, קטן מ-15 ,,26,0
0,אבו רוקייק (שבט),0,0,,24,0
0,מסעודין אל-עזאזמה,0, קטן מ-15 ,,35,0
0,עוזייר,0,0,,7,0
0,קצר א-סר,0,0,,8,0
0,עלי,0,22,,20,0
0,ביר הדאג',0,0,,6,0
0,עין קנייא,0,0,,6,0
0,בוקעאתא,0, קטן מ-15 ,,8,0
0,אבו ג'ווייעד (שבט),0,0,,8,0
0,אום בטין,0,0,,11,0
0,יאנוח-ג'ת,0, קטן מ-15 ,,81,0
0,סייד (שבט),0,0,,6,0
0,אטרש (שבט),0,0,,9,0
0,אעצם (שבט),0, קטן מ-15 ,,31,0
0,אבו תלול,0,0,,3,0
0,שייח' דנון,0, קטן מ-15 ,,29,0
0,פסוטה,0, קטן מ-15 ,,29,0
0,כפר כמא,0,0,,19,0
0,רומת הייב,0,0,,12,0
0,אבטין,0, קטן מ-15 ,,20,0
0,קודייראת א-צאנע(שבט),0,0,,9,0
