section,female,male,period
0-9,"{'amount': 78, 'percentage': 0.2}","{'amount': 124, 'percentage': 0.4}",מתחילת קורונה
0-9,"{'amount': 9, 'percentage': 0.3}","{'amount': 10, 'percentage': 0.4}",3 חודשים
0-9,"{'amount': 4, 'percentage': 0.2}","{'amount': 7, 'percentage': 0.4}",חודש אחרון
0-9,"{'amount': 57, 'percentage': 0.4}","{'amount': 91, 'percentage': 0.6}",שנה
0-9,"{'amount': 30, 'percentage': 0.5}","{'amount': 41, 'percentage': 0.6}",6 חודשים
10-19,"{'amount': 81, 'percentage': 0.3}","{'amount': 81, 'percentage': 0.3}",מתחילת קורונה
10-19,"{'amount': 14, 'percentage': 0.2}","{'amount': 13, 'percentage': 0.2}",6 חודשים
10-19,"{'amount': 5, 'percentage': 0.2}","{'amount': 4, 'percentage': 0.2}",3 חודשים
10-19,"{'amount': 3, 'percentage': 0.2}","{'amount': 2, 'percentage': 0.1}",חודש אחרון
10-19,"{'amount': 36, 'percentage': 0.3}","{'amount': 45, 'percentage': 0.3}",שנה
20-29,"{'amount': 282, 'percentage': 0.9}","{'amount': 248, 'percentage': 0.8}",מתחילת קורונה
20-29,"{'amount': 12, 'percentage': 0.5}","{'amount': 7, 'percentage': 0.3}",3 חודשים
20-29,"{'amount': 7, 'percentage': 0.4}","{'amount': 4, 'percentage': 0.2}",חודש אחרון
20-29,"{'amount': 106, 'percentage': 0.7}","{'amount': 95, 'percentage': 0.7}",שנה
20-29,"{'amount': 22, 'percentage': 0.3}","{'amount': 27, 'percentage': 0.4}",6 חודשים
30-39,"{'amount': 597, 'percentage': 1.9}","{'amount': 640, 'percentage': 2}",מתחילת קורונה
30-39,"{'amount': 8, 'percentage': 0.3}","{'amount': 12, 'percentage': 0.5}",3 חודשים
30-39,"{'amount': 3, 'percentage': 0.2}","{'amount': 8, 'percentage': 0.5}",חודש אחרון
30-39,"{'amount': 215, 'percentage': 1.5}","{'amount': 226, 'percentage': 1.6}",שנה
30-39,"{'amount': 39, 'percentage': 0.6}","{'amount': 49, 'percentage': 0.8}",6 חודשים
40-49,"{'amount': 982, 'percentage': 3.1}","{'amount': 1429, 'percentage': 4.6}",מתחילת קורונה
40-49,"{'amount': 23, 'percentage': 0.9}","{'amount': 31, 'percentage': 1.2}",3 חודשים
40-49,"{'amount': 344, 'percentage': 2.4}","{'amount': 471, 'percentage': 3.3}",שנה
40-49,"{'amount': 16, 'percentage': 1}","{'amount': 22, 'percentage': 1.3}",חודש אחרון
40-49,"{'amount': 64, 'percentage': 1}","{'amount': 108, 'percentage': 1.7}",6 חודשים
50-59,"{'amount': 1615, 'percentage': 5.2}","{'amount': 2288, 'percentage': 7.3}",מתחילת קורונה
50-59,"{'amount': 54, 'percentage': 2}","{'amount': 71, 'percentage': 2.7}",3 חודשים
50-59,"{'amount': 33, 'percentage': 2}","{'amount': 53, 'percentage': 3.2}",חודש אחרון
50-59,"{'amount': 555, 'percentage': 3.9}","{'amount': 757, 'percentage': 5.3}",שנה
50-59,"{'amount': 152, 'percentage': 2.3}","{'amount': 240, 'percentage': 3.7}",6 חודשים
60-69,"{'amount': 2332, 'percentage': 7.5}","{'amount': 3461, 'percentage': 11.1}",מתחילת קורונה
60-69,"{'amount': 130, 'percentage': 4.9}","{'amount': 224, 'percentage': 8.5}",3 חודשים
60-69,"{'amount': 79, 'percentage': 4.7}","{'amount': 138, 'percentage': 8.3}",חודש אחרון
60-69,"{'amount': 968, 'percentage': 6.8}","{'amount': 1326, 'percentage': 9.4}",שנה
60-69,"{'amount': 384, 'percentage': 5.9}","{'amount': 549, 'percentage': 8.5}",6 חודשים
70-79,"{'amount': 3048, 'percentage': 9.7}","{'amount': 4005, 'percentage': 12.8}",מתחילת קורונה
70-79,"{'amount': 301, 'percentage': 11.4}","{'amount': 376, 'percentage': 14.2}",3 חודשים
70-79,"{'amount': 202, 'percentage': 12.1}","{'amount': 226, 'percentage': 13.5}",חודש אחרון
70-79,"{'amount': 1438, 'percentage': 10.1}","{'amount': 1840, 'percentage': 13}",שנה
70-79,"{'amount': 711, 'percentage': 11}","{'amount': 909, 'percentage': 14}",6 חודשים
80-89,"{'amount': 3545, 'percentage': 11.3}","{'amount': 3444, 'percentage': 11}",מתחילת קורונה
80-89,"{'amount': 435, 'percentage': 16.4}","{'amount': 439, 'percentage': 16.6}",3 חודשים
80-89,"{'amount': 276, 'percentage': 16.5}","{'amount': 271, 'percentage': 16.2}",חודש אחרון
80-89,"{'amount': 1940, 'percentage': 13.7}","{'amount': 1884, 'percentage': 13.3}",שנה
80-89,"{'amount': 1007, 'percentage': 15.6}","{'amount': 1028, 'percentage': 15.9}",6 חודשים
90+,"{'amount': 1807, 'percentage': 5.8}","{'amount': 1203, 'percentage': 3.8}",מתחילת קורונה
90+,"{'amount': 306, 'percentage': 11.6}","{'amount': 188, 'percentage': 7.1}",3 חודשים
90+,"{'amount': 206, 'percentage': 12.3}","{'amount': 109, 'percentage': 6.5}",חודש אחרון
90+,"{'amount': 1067, 'percentage': 7.5}","{'amount': 716, 'percentage': 5.1}",שנה
90+,"{'amount': 624, 'percentage': 9.6}","{'amount': 463, 'percentage': 7.2}",6 חודשים
