gender,age,period,count_verified,verified_percentage,count_dead,dead_percentage,count_breathe,breathe_percentage,count_severe,severe_percentage,count_hospitalized,hospitalized_percentage
זכר,0-9,6 חודשים,118142,8.2,2,0.1,16,1.2,41,0.6,1166,4.8
זכר,0-9,שנה,366967,10,5,0.1,24,0.9,91,0.6,2295,5
זכר,0-9,חודש אחרון,9956,5.1,0,0,2,0.7,7,0.4,270,4
זכר,0-9,3 חודשים,24012,4.8,0,0,4,0.9,10,0.4,450,4
זכר,0-9,מתחילת קורונה,440299,9.7,7,0.1,33,0.5,124,0.4,3208,3.7
נקבה,0-9,6 חודשים,92743,6.4,1,0,9,0.7,30,0.5,937,3.9
נקבה,0-9,שנה,298627,8.1,2,0,11,0.4,57,0.4,1845,4
נקבה,0-9,3 חודשים,20440,4.1,0,0,2,0.4,9,0.3,347,3.1
נקבה,0-9,מתחילת קורונה,360975,7.9,5,0,18,0.3,78,0.2,2584,3
נקבה,0-9,חודש אחרון,8170,4.2,0,0,2,0.7,4,0.2,202,3
זכר,10-19,חודש אחרון,6494,3.3,0,0,1,0.4,2,0.1,77,1.1
זכר,10-19,6 חודשים,100857,7,2,0.1,8,0.6,13,0.2,258,1.1
זכר,10-19,שנה,337149,9.2,5,0.1,16,0.6,45,0.3,605,1.3
זכר,10-19,מתחילת קורונה,438172,9.6,7,0.1,25,0.4,81,0.3,1066,1.2
זכר,10-19,3 חודשים,21505,4.3,0,0,1,0.2,4,0.2,110,1
נקבה,10-19,שנה,337692,9.2,4,0.1,15,0.6,36,0.3,680,1.5
נקבה,10-19,חודש אחרון,6601,3.4,0,0,0,0,3,0.2,55,0.8
נקבה,10-19,3 חודשים,22162,4.4,1,0.2,2,0.4,5,0.2,125,1.1
נקבה,10-19,6 חודשים,97452,6.7,2,0.1,5,0.4,14,0.2,274,1.1
נקבה,10-19,מתחילת קורונה,427141,9.4,8,0.1,23,0.4,81,0.3,1207,1.4
זכר,20-29,3 חודשים,22326,4.5,0,0,3,0.7,7,0.3,128,1.1
זכר,20-29,6 חודשים,67531,4.7,2,0.1,11,0.8,27,0.4,300,1.2
זכר,20-29,מתחילת קורונה,266649,5.9,24,0.2,57,0.9,248,0.8,1647,1.9
זכר,20-29,שנה,193706,5.3,5,0.1,24,0.9,95,0.7,697,1.5
