day_date,flue_vaccinations_amount_cum
2021-09-02T00:00:00.000Z,2
2021-09-03T00:00:00.000Z,3
2021-09-04T00:00:00.000Z,4
2021-09-05T00:00:00.000Z,7
2021-09-06T00:00:00.000Z,10
2021-09-08T00:00:00.000Z,11
2021-09-09T00:00:00.000Z,189
2021-09-10T00:00:00.000Z,381
2021-09-11T00:00:00.000Z,463
2021-09-12T00:00:00.000Z,4931
2021-09-13T00:00:00.000Z,13079
2021-09-14T00:00:00.000Z,24109
2021-09-15T00:00:00.000Z,29004
2021-09-16T00:00:00.000Z,29862
2021-09-17T00:00:00.000Z,34728
2021-09-18T00:00:00.000Z,35725
2021-09-19T00:00:00.000Z,52556
2021-09-20T00:00:00.000Z,60724
2021-09-21T00:00:00.000Z,62920
2021-09-22T00:00:00.000Z,74144
2021-09-23T00:00:00.000Z,88389
2021-09-24T00:00:00.000Z,94857
2021-09-25T00:00:00.000Z,96019
2021-09-26T00:00:00.000Z,113794
2021-09-27T00:00:00.000Z,125180
2021-09-28T00:00:00.000Z,127701
2021-09-29T00:00:00.000Z,147871
2021-09-30T00:00:00.000Z,171085
2021-10-01T00:00:00.000Z,179529
2021-10-02T00:00:00.000Z,181186
2021-10-03T00:00:00.000Z,211872
2021-10-04T00:00:00.000Z,238927
2021-10-05T00:00:00.000Z,267564
2021-10-06T00:00:00.000Z,291165
2021-10-07T00:00:00.000Z,320690
2021-10-08T00:00:00.000Z,332591
2021-10-09T00:00:00.000Z,334529
2021-10-10T00:00:00.000Z,369902
2021-10-11T00:00:00.000Z,397659
2021-10-12T00:00:00.000Z,426476
2021-10-13T00:00:00.000Z,447962
2021-10-14T00:00:00.000Z,472755
2021-10-15T00:00:00.000Z,481644
2021-10-16T00:00:00.000Z,483015
2021-10-17T00:00:00.000Z,511459
2021-10-18T00:00:00.000Z,532508
2021-10-19T00:00:00.000Z,554700
2021-10-20T00:00:00.000Z,572023
2021-10-21T00:00:00.000Z,592368
2021-10-22T00:00:00.000Z,598864
2021-10-23T00:00:00.000Z,599802
2021-10-24T00:00:00.000Z,621782
2021-10-25T00:00:00.000Z,639568
2021-10-26T00:00:00.000Z,657925
2021-10-27T00:00:00.000Z,670964
2021-10-28T00:00:00.000Z,677569
2021-10-29T00:00:00.000Z,678646
2021-10-30T00:00:00.000Z,678900
2021-10-31T00:00:00.000Z,684833
2021-11-01T00:00:00.000Z,690393
2021-11-02T00:00:00.000Z,695713
2021-11-03T00:00:00.000Z,700047
2021-11-04T00:00:00.000Z,704195
2021-11-05T00:00:00.000Z,705226
2021-11-06T00:00:00.000Z,705495
2021-11-07T00:00:00.000Z,709413
2021-11-08T00:00:00.000Z,712755
2021-11-09T00:00:00.000Z,716546
2021-11-10T00:00:00.000Z,720336
2021-11-11T00:00:00.000Z,724313
2021-11-12T00:00:00.000Z,725319
