name,coronaOccupancy,normalOccupancy,isolatedTeam
יוספטל,100,,0
סוראסקי,28.999999999999996,,0
סורוקה,23,,0
שיבא,21,,0
הכרמל,20,,0
הלל יפה,14.000000000000002,,0
אסותא אשדוד,14.000000000000002,,0
שניידר,14.000000000000002,,0
שמיר,13,,0
ברזילי,12,,0
"רמב""ם",11,,0
זיו צפת,11,,0
מאיר,11,,0
המרכזי בעמק,11,,0
הסקוטי,11,,0
נהריה,9,,0
המשפחה הקדושה,9,,0
לניאדו,9,,0
קפלן,8,,0
שערי צדק,8,,0
רבין ק. בילינסון,7.000000000000001,,0
אוגוסטה ויקטוריה,5,,0
בני ציון,4,,0
סנט ג'וזף,4,,0
פוריה,3,,0
הדסה עין כרם,3,,0
הדסה הר הצופים,3,,0
וולפסון,2,,0
רבין ק. השרון,0,,0
סנט וינסנט,0,,0
אל מקאסד,0,,0
מעייני הישועה,0,,0
