day_date,flue_vaccinations_amount_cum
2021-07-01T00:00:00.000Z,3172
2021-07-02T00:00:00.000Z,3537
2021-07-03T00:00:00.000Z,3603
2021-07-04T00:00:00.000Z,7857
2021-07-05T00:00:00.000Z,11800
2021-07-06T00:00:00.000Z,15927
2021-07-07T00:00:00.000Z,19767
2021-07-08T00:00:00.000Z,23267
2021-07-09T00:00:00.000Z,23666
2021-07-10T00:00:00.000Z,23744
2021-07-11T00:00:00.000Z,28133
2021-07-12T00:00:00.000Z,32381
2021-07-13T00:00:00.000Z,36577
2021-07-14T00:00:00.000Z,40438
2021-07-15T00:00:00.000Z,44009
2021-07-16T00:00:00.000Z,44415
2021-07-17T00:00:00.000Z,44491
2021-07-18T00:00:00.000Z,46783
2021-07-19T00:00:00.000Z,50651
2021-07-20T00:00:00.000Z,53796
2021-07-21T00:00:00.000Z,56574
2021-07-22T00:00:00.000Z,59117
2021-07-23T00:00:00.000Z,59403
2021-07-24T00:00:00.000Z,59486
2021-07-25T00:00:00.000Z,63708
2021-07-26T00:00:00.000Z,68273
2021-07-27T00:00:00.000Z,72037
2021-07-28T00:00:00.000Z,75632
2021-07-29T00:00:00.000Z,78807
2021-07-30T00:00:00.000Z,79125
2021-07-31T00:00:00.000Z,79225
2021-08-01T00:00:00.000Z,83082
2021-08-02T00:00:00.000Z,86655
2021-08-03T00:00:00.000Z,90084
2021-08-04T00:00:00.000Z,93272
2021-08-05T00:00:00.000Z,96104
2021-08-06T00:00:00.000Z,96410
2021-08-07T00:00:00.000Z,96480
2021-08-08T00:00:00.000Z,100646
2021-08-09T00:00:00.000Z,104568
2021-08-10T00:00:00.000Z,108397
2021-08-11T00:00:00.000Z,112202
2021-08-12T00:00:00.000Z,115439
2021-08-13T00:00:00.000Z,115803
2021-08-14T00:00:00.000Z,115884
2021-08-15T00:00:00.000Z,119860
2021-08-16T00:00:00.000Z,124083
2021-08-17T00:00:00.000Z,128343
2021-08-18T00:00:00.000Z,132052
2021-08-19T00:00:00.000Z,135081
2021-08-20T00:00:00.000Z,135376
2021-08-21T00:00:00.000Z,135473
2021-08-22T00:00:00.000Z,139353
2021-08-23T00:00:00.000Z,143404
2021-08-24T00:00:00.000Z,147037
2021-08-25T00:00:00.000Z,150338
2021-08-26T00:00:00.000Z,153172
2021-08-27T00:00:00.000Z,153543
2021-08-28T00:00:00.000Z,153653
2021-08-29T00:00:00.000Z,157531
2021-08-30T00:00:00.000Z,161211
2021-08-31T00:00:00.000Z,164321
2021-09-01T00:00:00.000Z,167072
2021-09-02T00:00:00.000Z,170272
2021-09-03T00:00:00.000Z,170721
2021-09-04T00:00:00.000Z,170797
2021-09-05T00:00:00.000Z,174673
2021-09-06T00:00:00.000Z,175316
2021-09-07T00:00:00.000Z,175910
2021-09-08T00:00:00.000Z,176435
2021-09-09T00:00:00.000Z,180328
2021-09-10T00:00:00.000Z,180917
2021-09-11T00:00:00.000Z,181101
2021-09-12T00:00:00.000Z,190496
2021-09-13T00:00:00.000Z,204085
2021-09-14T00:00:00.000Z,220940
2021-09-15T00:00:00.000Z,227476
2021-09-16T00:00:00.000Z,228842
2021-09-17T00:00:00.000Z,235093
2021-09-18T00:00:00.000Z,236394
2021-09-19T00:00:00.000Z,260675
2021-09-20T00:00:00.000Z,271702
2021-09-21T00:00:00.000Z,274405
2021-09-22T00:00:00.000Z,289702
2021-09-23T00:00:00.000Z,308644
2021-09-24T00:00:00.000Z,317247
2021-09-25T00:00:00.000Z,319203
2021-09-26T00:00:00.000Z,343067
2021-09-27T00:00:00.000Z,358570
2021-09-28T00:00:00.000Z,361749
2021-09-29T00:00:00.000Z,393456
2021-09-30T00:00:00.000Z,427748
2021-10-01T00:00:00.000Z,439342
2021-10-02T00:00:00.000Z,442034
2021-10-03T00:00:00.000Z,486815
2021-10-04T00:00:00.000Z,526916
2021-10-05T00:00:00.000Z,568623
2021-10-06T00:00:00.000Z,604865
2021-10-07T00:00:00.000Z,647257
2021-10-08T00:00:00.000Z,663065
2021-10-09T00:00:00.000Z,665779
2021-10-10T00:00:00.000Z,715740
2021-10-11T00:00:00.000Z,756613
2021-10-12T00:00:00.000Z,798500
2021-10-13T00:00:00.000Z,832148
2021-10-14T00:00:00.000Z,868528
2021-10-15T00:00:00.000Z,881070
2021-10-16T00:00:00.000Z,882868
2021-10-17T00:00:00.000Z,924144
2021-10-18T00:00:00.000Z,956516
2021-10-19T00:00:00.000Z,989744
2021-10-20T00:00:00.000Z,1017648
2021-10-21T00:00:00.000Z,1048658
2021-10-22T00:00:00.000Z,1057577
2021-10-23T00:00:00.000Z,1058950
2021-10-24T00:00:00.000Z,1092218
2021-10-25T00:00:00.000Z,1120373
2021-10-26T00:00:00.000Z,1148721
