name,coronaOccupancy,normalOccupancy,isolatedTeam
שיבא,,95.75949096679688,14
יוספטל,,55.38461685180664,0
שמיר,,61.39169311523438,6
וולפסון,,64.27525329589844,6
זיו צפת,,78.38616943359375,9
הלל יפה,,79.22330474853516,6
נהריה,,74.13554382324219,11
ברזילי,,76.66666412353516,4
פוריה,,61.69013977050781,7
סוראסקי,,98.54824829101562,10
בני ציון,,76.90531158447266,17
רבין ק. בילינסון,,93.8922119140625,13
סורוקה,,71.8505630493164,5
מאיר,,75.44987487792969,5
קפלן,,85.92057800292969,10
"רמב""ם",,85.97937774658203,18
הכרמל,,,0
השרון ק. גולדה,,53.52696990966797,7
הדסה עין כרם,,103.5087738037109,20
הסקוטי,,116.5413513183594,2
המשפחה הקדושה,,,0
סנט ג'וזף,,,0
שערי צדק,,95.70024871826172,15
אל מקאסד,,,0
לניאדו,,84.95821380615234,2
אוגוסטה ויקטוריה,,,1
מעייני הישועה,,86.90095520019531,4
אסותא אשדוד,,,0
שניידר,,,0
סנט וינסנט,,52.23880767822266,3
המרכזי בעמק,,68.96551513671875,29
