name,score,governmentColor,sickTo10000,positiveTests,growthLastWeek,activeSick,color,date,firstDose,secondDose,activeSickTo1000
קרית ארבע,5.5,אדום,32.7,0.0798722044728,-0.4418604651163,35,אדום,2021-09-29T00:00:00.000Z,55.06,50.04,47.6
אלקנה,3.2,צהוב,2.5,0.0042016806722,-0.2857142857143, קטן מ-15 ,צהוב,2021-09-29T00:00:00.000Z,71.41,67.77,
אופקים,6.2,אדום,49.4,0.091425326519,-0.2417061611375,271,אדום,2021-09-29T00:00:00.000Z,59.12,53.76,83.7
קרית מוצקין,4.4,צהוב,16.1,0.0249262053132,-0.5034013605443,127,צהוב,2021-09-29T00:00:00.000Z,77.38,74.30,27.9
רמת גן,4.1,צהוב,13.0,0.0164221090245,-0.4783653846154,407,צהוב,2021-09-29T00:00:00.000Z,69.93,67.38,24.4
ג'ש (גוש חלב),4.4,אדום,12.8,0.0245398773006,-0.4117647058824, קטן מ-15 ,אדום,2021-09-29T00:00:00.000Z,69.36,64.20,
עילוט,7.5,אדום,57.5,0.0570749108204,0.3243243243242999,72,אדום,2021-09-29T00:00:00.000Z,55.83,47.54,84.4
מתן,5.1,ירוק,19.3,0.0184210526315,0, קטן מ-15 ,ירוק,2021-09-29T00:00:00.000Z,77.25,74.74,
קרית עקרון,6,כתום,27.2,0.0465838509316,-0.375,48,כתום,2021-09-29T00:00:00.000Z,66.20,62.54,43.5
מצפה יריחו,7.4,כתום,58.5,0.1063829787234,-0.2857142857143,25,כתום,2021-09-29T00:00:00.000Z,49.24,45.07,97.5
ראש פינה,5,צהוב,12.4,0.0233644859813,0, קטן מ-15 ,צהוב,2021-09-29T00:00:00.000Z,67.18,64.52,
זרזיר,8,אדום,78.5,0.0859375,0.1403508771929001,93,אדום,2021-09-29T00:00:00.000Z,57.25,52.07,112.3
דבוריה,8.4,אדום,87.1,0.0604467805519,-0.09708737864079997,145,אדום,2021-09-29T00:00:00.000Z,64.24,56.09,135.7
