priod_Desc,visited_country,colorName,color_number,sum_arrived,sum_positived,percent_positive,last_update_date,israeli_positive,foreigner_positive
month6,NIGERIA,כתום,2,1649,35,2.12,2022-06-12T00:00:00.000Z,29,6
month6,DOMINICA  ,כתום,2,60,3,5,2022-06-12T00:00:00.000Z,3,0
month6,BAHAMAS,כתום,2,171,5,2.92,2022-06-12T00:00:00.000Z,5,0
month6,MONGOLIA ,כתום,2,62,0,0,2022-06-12T00:00:00.000Z,0,0
month6,FRENCH GUIANA ,כתום,2,110,4,3.64,2022-06-12T00:00:00.000Z,4,0
month6,UZBEKISTAN ,כתום,2,5324,162,3.04,2022-06-12T00:00:00.000Z,68,94
month6,GILBERT ELLICE ISL,כתום,2,29,2,6.9,2022-06-12T00:00:00.000Z,1,1
month6,SEYCHELLES,כתום,2,5636,148,2.63,2022-06-12T00:00:00.000Z,148,0
month6,MONTENEGRO,כתום,2,5195,164,3.16,2022-06-12T00:00:00.000Z,164,0
month6,Czech Republic,כתום,2,49284,1644,3.34,2022-06-12T00:00:00.000Z,1600,44
month6,MALI  ,כתום,2,55,0,0,2022-06-12T00:00:00.000Z,0,0
month6,MONACO  ,כתום,2,69,3,4.35,2022-06-12T00:00:00.000Z,3,0
month6,NIGER  ,כתום,2,8,0,0,2022-06-12T00:00:00.000Z,0,0
month6,INDONESIA ,כתום,2,1734,158,9.11,2022-06-12T00:00:00.000Z,0,158
month6,FRENCH POLYNESIA ,כתום,2,50,1,2,2022-06-12T00:00:00.000Z,1,0
month6,GAMBIA  ,כתום,2,26,0,0,2022-06-12T00:00:00.000Z,0,0
month6,TAJIKISTAN  ,כתום,2,35,1,2.86,2022-06-12T00:00:00.000Z,1,0
month6,EQUATORIAL GUINEA,כתום,2,33,0,0,2022-06-12T00:00:00.000Z,0,0
month6,SAUDI ARABIA ,כתום,2,1539,213,13.84,2022-06-12T00:00:00.000Z,205,8
month6,MACEDONIA,כתום,2,238,11,4.62,2022-06-12T00:00:00.000Z,11,0
month6,TURKS AND CAICOS ISLANDS,כתום,2,273,6,2.2,2022-06-12T00:00:00.000Z,6,0
month6,CHAD  ,כתום,2,33,0,0,2022-06-12T00:00:00.000Z,0,0
month6,IRAN,כתום,2,3,0,0,2022-06-12T00:00:00.000Z,0,0
year,Republic of the Congo,כתום,2,88,2,2.27,2022-06-12T00:00:00.000Z,2,0
year,SOUTH AFRICA,כתום,2,14690,315,2.14,2022-06-12T00:00:00.000Z,257,58
year,NAURU ,כתום,2,5,0,0,2022-06-12T00:00:00.000Z,0,0
year,ESTONIA,כתום,2,1979,26,1.31,2022-06-12T00:00:00.000Z,25,1
year,BAHRAIN,כתום,2,3329,76,2.28,2022-06-12T00:00:00.000Z,65,11
year,KAZAKHSTAN,כתום,2,1988,52,2.62,2022-06-12T00:00:00.000Z,41,11
year,MACEDONIA,כתום,2,464,13,2.8,2022-06-12T00:00:00.000Z,12,1
year,TURKS AND CAICOS ISLANDS,כתום,2,517,7,1.35,2022-06-12T00:00:00.000Z,7,0
year,REUNION ,כתום,2,30,0,0,2022-06-12T00:00:00.000Z,0,0
year,SUDAN ,כתום,2,17,0,0,2022-06-12T00:00:00.000Z,0,0
year,BERMUDA ,כתום,2,19,0,0,2022-06-12T00:00:00.000Z,0,0
UpToNow,ALGERIA,כתום,2,53,3,5.66,2022-06-12T00:00:00.000Z,2,1
UpToNow,NEW GUINEA,כתום,2,4,0,0,2022-06-12T00:00:00.000Z,0,0
UpToNow,TUNISIA ,כתום,2,804,34,4.23,2022-06-12T00:00:00.000Z,30,4
UpToNow,BULGARIA,כתום,2,91127,3357,3.68,2022-06-12T00:00:00.000Z,3326,30
UpToNow,South Korea,כתום,2,11,0,0,2022-06-12T00:00:00.000Z,0,0
UpToNow,BELGIUM,כתום,2,53140,684,1.29,2022-06-12T00:00:00.000Z,578,106
UpToNow,CUBA ,כתום,2,294,13,4.42,2022-06-12T00:00:00.000Z,13,0
UpToNow,TURKEY,כתום,2,490997,10306,2.1,2022-06-12T00:00:00.000Z,9932,370
UpToNow,TANZANIA,כתום,2,8064,210,2.6,2022-06-12T00:00:00.000Z,202,8
UpToNow,VENEZUELA,כתום,2,544,18,3.31,2022-06-12T00:00:00.000Z,3,15
UpToNow,MALAWI  ,כתום,2,293,1,0.34,2022-06-12T00:00:00.000Z,1,0
UpToNow,LESOTHO ,כתום,2,26,0,0,2022-06-12T00:00:00.000Z,0,0
UpToNow,GUATEMALA  ,כתום,2,934,22,2.36,2022-06-12T00:00:00.000Z,20,2
UpToNow,IRELAND,כתום,2,5291,97,1.83,2022-06-12T00:00:00.000Z,80,17
UpToNow,EL SALVADOR ,כתום,2,150,5,3.33,2022-06-12T00:00:00.000Z,1,4
UpToNow,BRUNEI,כתום,2,8,0,0,2022-06-12T00:00:00.000Z,0,0
UpToNow,TONGA ,כתום,2,12,1,8.33,2022-06-12T00:00:00.000Z,1,0
UpToNow,JAMAICA ,כתום,2,236,16,6.78,2022-06-12T00:00:00.000Z,15,1
UpToNow,NIGERIA,כתום,2,2758,45,1.63,2022-06-12T00:00:00.000Z,39,6
UpToNow,DOMINICA  ,כתום,2,117,3,2.56,2022-06-12T00:00:00.000Z,3,0
UpToNow,SAMOA,כתום,2,1,0,0,2022-06-12T00:00:00.000Z,0,0
UpToNow,AUSTRIA ,כתום,2,159911,3264,2.04,2022-06-12T00:00:00.000Z,3150,114
UpToNow,JORDAN ,כתום,2,113752,2466,2.17,2022-06-12T00:00:00.000Z,1972,493
UpToNow,MAURITIUS  ,כתום,2,1153,20,1.73,2022-06-12T00:00:00.000Z,19,1
UpToNow,GUINEA-BISSAU  ,כתום,2,5,0,0,2022-06-12T00:00:00.000Z,0,0
UpToNow,SINGAPORE ,כתום,2,3282,64,1.95,2022-06-12T00:00:00.000Z,49,15
UpToNow,COMOROS ISLANDS,כתום,2,4,0,0,2022-06-12T00:00:00.000Z,0,0
UpToNow,SOUTH AFRICA,כתום,2,15059,318,2.11,2022-06-12T00:00:00.000Z,257,58
LastMonth,ALGERIA,כתום,2,7,0,0,2022-06-12T00:00:00.000Z,0,0
LastMonth,TURKEY,כתום,2,67962,565,0.83,2022-06-12T00:00:00.000Z,549,16
LastMonth,BELGIUM,כתום,2,7222,48,0.66,2022-06-12T00:00:00.000Z,43,5
LastMonth,TANZANIA,כתום,2,235,4,1.7,2022-06-12T00:00:00.000Z,2,2
LastMonth,CUBA ,כתום,2,69,4,5.8,2022-06-12T00:00:00.000Z,4,0
LastMonth,VENEZUELA,כתום,2,19,0,0,2022-06-12T00:00:00.000Z,0,0
