averageInfected,begin_date,end_date,isCurrentWeek
1893,2022-05-22T00:00:00.000Z,2022-05-28T00:00:00.000Z,False
2353,2022-05-29T00:00:00.000Z,2022-06-04T00:00:00.000Z,False
4165,2022-06-05T00:00:00.000Z,2022-06-11T00:00:00.000Z,False
