Day_Date,vaccinated,vaccinated_cum,vaccinated_population_perc,vaccinated_seconde_dose,vaccinated_seconde_dose_cum,vaccinated_seconde_dose_population_perc,vaccinated_third_dose,vaccinated_third_dose_cum,vaccinated_third_dose_population_perc,vaccinated_fourth_dose_cum,vaccinated_validity_perc,vaccinated_expired_perc,not_vaccinated_perc
2020-12-19T00:00:00.000Z,46,81,0,0,4,0,0,0,0,0,0,0,100
2020-12-20T00:00:00.000Z,7385,7466,0.08,0,4,0,0,0,0,0,0,0,100
2020-12-21T00:00:00.000Z,24910,32376,0.35,0,4,0,0,0,0,0,0,0,100
2020-12-22T00:00:00.000Z,44642,77018,0.83,0,4,0,0,0,0,0,0,0,100
2020-12-23T00:00:00.000Z,62902,139920,1.5,0,4,0,0,0,0,0,0,0,100
2020-12-24T00:00:00.000Z,73410,213330,2.29,0,4,0,0,0,0,0,0,0,100
2020-12-25T00:00:00.000Z,38503,251833,2.71,0,4,0,0,0,0,0,0,0,100
2020-12-26T00:00:00.000Z,32609,284442,3.06,0,4,0,0,0,0,0,0,0,100
2020-12-27T00:00:00.000Z,104549,388991,4.18,0,4,0,0,0,0,0,0,0,100
2020-12-28T00:00:00.000Z,135000,523991,5.63,0,4,0,0,0,0,0,0,0,100
2020-12-29T00:00:00.000Z,156263,680254,7.32,1,5,0,0,0,0,0,0,0,100
2020-12-30T00:00:00.000Z,153105,833359,8.96,0,5,0,0,0,0,0,0,0,100
2020-12-31T00:00:00.000Z,158530,991889,10.67,0,5,0,0,0,0,0,0,0,100
2021-01-01T00:00:00.000Z,71407,1063296,11.43,0,5,0,0,0,0,0,0,0,100
2021-01-02T00:00:00.000Z,71721,1135017,12.21,0,5,0,0,0,0,0,0,0,100
2021-01-03T00:00:00.000Z,149724,1284741,13.82,0,5,0,0,0,0,0,0,0,100
2021-01-04T00:00:00.000Z,152153,1436894,15.45,2,7,0,0,0,0,0,0,0,100
2021-01-05T00:00:00.000Z,125164,1562058,16.8,2,9,0,0,0,0,0,0,0,100
2021-01-06T00:00:00.000Z,103330,1665388,17.91,2,11,0,0,0,0,0,0,0,100
2021-01-07T00:00:00.000Z,116036,1781424,19.16,5,16,0,0,0,0,0,0,0,100
2021-01-08T00:00:00.000Z,66449,1847873,19.87,4,20,0,0,0,0,0,0,0,100
2021-01-09T00:00:00.000Z,44524,1892397,20.35,25,45,0,0,0,0,0,0,0,100
2021-01-10T00:00:00.000Z,37633,1930030,20.75,5993,6038,0.06,0,0,0,0,0,0,100
2021-01-11T00:00:00.000Z,21136,1951166,20.98,19254,25292,0.27,0,0,0,0,0,0,100
2021-01-12T00:00:00.000Z,24034,1975200,21.24,35660,60952,0.66,0,0,0,0,0,0,100
2021-01-13T00:00:00.000Z,52037,2027237,21.8,56862,117814,1.27,0,0,0,0,0,0,100
2021-01-14T00:00:00.000Z,56444,2083681,22.41,68825,186639,2.01,0,0,0,0,0,0,100
2021-01-15T00:00:00.000Z,30740,2114421,22.74,35926,222565,2.39,0,0,0,0,0,0,100
2021-01-16T00:00:00.000Z,29445,2143866,23.05,26003,248568,2.67,0,0,0,0,0,0,100
2021-01-17T00:00:00.000Z,68395,2212261,23.79,84576,333144,3.58,0,0,0,0,0.36,0,99.64
2021-01-18T00:00:00.000Z,69722,2281983,24.54,120384,453528,4.88,0,0,0,0,0.64,0,99.36
2021-01-19T00:00:00.000Z,72808,2354791,25.32,137788,591316,6.36,0,0,0,0,1.16,0,98.84
