priod_Desc,visited_country,colorName,color_number,sum_arrived,sum_positived,percent_positive,last_update_date,israeli_positive,foreigner_positive
LastMonth,צכיה,כתום,2,8421,331,3.93,2022-01-12T00:00:00.000Z,328,3
LastMonth,סרביה,כתום,2,243,15,6.17,2022-01-12T00:00:00.000Z,13,2
LastMonth,אקואדור,כתום,2,63,4,6.35,2022-01-12T00:00:00.000Z,4,0
LastMonth,מונטנגרו,כתום,2,34,0,0,2022-01-12T00:00:00.000Z,0,0
LastMonth,ויטנאם,כתום,2,44,0,0,2022-01-12T00:00:00.000Z,0,0
LastMonth,סין,כתום,2,738,0,0,2022-01-12T00:00:00.000Z,0,0
LastMonth,תוניסיה,כתום,2,24,0,0,2022-01-12T00:00:00.000Z,0,0
LastMonth,האנטילים ההולנדים,כתום,2,9,0,0,2022-01-12T00:00:00.000Z,0,0
LastMonth,גיברלטר,כתום,2,10,0,0,2022-01-12T00:00:00.000Z,0,0
LastMonth,מאלי,כתום,2,2,0,0,2022-01-12T00:00:00.000Z,0,0
LastMonth,מלטה,כתום,2,606,12,1.98,2022-01-12T00:00:00.000Z,11,1
LastMonth,פרו,כתום,2,76,4,5.26,2022-01-12T00:00:00.000Z,4,0
LastMonth,בחריין,כתום,2,382,11,2.88,2022-01-12T00:00:00.000Z,11,0
LastMonth,טיוואן,כתום,2,11,0,0,2022-01-12T00:00:00.000Z,0,0
LastMonth,שוויץ,כתום,2,3068,194,6.32,2022-01-12T00:00:00.000Z,186,8
LastMonth,אוגנדה,כתום,2,60,3,5,2022-01-12T00:00:00.000Z,2,1
LastMonth,אנגולה,כתום,2,19,2,10.53,2022-01-12T00:00:00.000Z,2,0
LastMonth,בוליביה,כתום,2,23,3,13.04,2022-01-12T00:00:00.000Z,3,0
LastMonth,קמרון,כתום,2,7,1,14.29,2022-01-12T00:00:00.000Z,1,0
LastMonth,לבנון,כתום,2,1,0,0,2022-01-12T00:00:00.000Z,0,0
LastMonth,סרי לנקה (צילון),כתום,2,594,10,1.68,2022-01-12T00:00:00.000Z,9,1
LastMonth,בילורוסיה,כתום,2,1055,12,1.14,2022-01-12T00:00:00.000Z,12,0
LastMonth,ברבדוס,כתום,2,10,0,0,2022-01-12T00:00:00.000Z,0,0
LastMonth,בוטסואנה,כתום,2,9,1,11.11,2022-01-12T00:00:00.000Z,1,0
LastMonth,בליז,כתום,2,2,0,0,2022-01-12T00:00:00.000Z,0,0
