gender,age,period,count_verified,verified_percentage,count_dead,dead_percentage,count_breathe,breathe_percentage,count_severe,severe_percentage,count_hospitalized,hospitalized_percentage
זכר,0-9,מתחילת קורונה,443156,9.4,8,0.1,35,0.5,128,0.4,3427,3.7
זכר,0-9,חודש אחרון,453,1.3,0,0,1,0.7,4,0.7,81,3.1
זכר,0-9,3 חודשים,1346,1.3,0,0,1,0.3,4,0.4,142,2.6
זכר,0-9,שנה,286787,9.1,3,0.1,21,1,67,0.6,1985,4.8
זכר,0-9,6 חודשים,8252,3,0,0,4,0.7,9,0.3,414,3.3
נקבה,0-9,חודש אחרון,409,1.2,0,0,1,0.7,2,0.4,54,2.1
נקבה,0-9,שנה,224690,7.1,2,0.1,11,0.5,43,0.4,1579,3.8
נקבה,0-9,מתחילת קורונה,365174,7.7,4,0,18,0.3,80,0.2,2752,2.9
נקבה,0-9,3 חודשים,1380,1.4,0,0,1,0.3,2,0.2,90,1.7
נקבה,0-9,6 חודשים,7471,2.7,0,0,2,0.3,5,0.2,296,2.3
זכר,10-19,מתחילת קורונה,442701,9.4,6,0,25,0.4,83,0.3,1107,1.2
זכר,10-19,שנה,268850,8.5,3,0.1,11,0.5,28,0.3,451,1.1
זכר,10-19,חודש אחרון,1032,3,0,0,0,0,2,0.4,14,0.5
זכר,10-19,3 חודשים,3091,3,0,0,0,0,2,0.2,26,0.5
זכר,10-19,6 חודשים,8417,3,0,0,1,0.2,4,0.1,92,0.7
נקבה,10-19,שנה,264046,8.4,2,0.1,10,0.5,20,0.2,489,1.2
נקבה,10-19,מתחילת קורונה,435158,9.2,7,0.1,24,0.4,83,0.3,1250,1.3
נקבה,10-19,חודש אחרון,1364,3.9,0,0,1,0.7,1,0.2,13,0.5
נקבה,10-19,3 חודשים,4375,4.3,0,0,1,0.3,3,0.3,30,0.6
נקבה,10-19,6 חודשים,10528,3.8,0,0,1,0.2,4,0.1,80,0.6
זכר,20-29,מתחילת קורונה,273820,5.8,26,0.2,61,0.9,254,0.8,1717,1.8
זכר,20-29,חודש אחרון,1700,4.9,0,0,1,0.7,3,0.5,16,0.6
זכר,20-29,6 חודשים,11826,4.3,2,0.2,6,1,10,0.4,116,0.9
זכר,20-29,שנה,157112,5,4,0.1,17,0.8,48,0.5,525,1.3
זכר,20-29,3 חודשים,4388,4.3,1,0.3,4,1.4,4,0.4,43,0.8
נקבה,20-29,מתחילת קורונה,389013,8.2,22,0.2,64,0.9,287,0.9,5531,5.9
נקבה,20-29,חודש אחרון,2419,7,0,0,1,0.7,3,0.5,61,2.3
נקבה,20-29,3 חודשים,6897,6.8,0,0,2,0.7,3,0.3,114,2.1
נקבה,20-29,6 חודשים,17432,6.3,0,0,6,1,10,0.4,381,3
נקבה,20-29,שנה,243360,7.7,5,0.1,17,0.8,35,0.3,2165,5.3
זכר,30-39,מתחילת קורונה,274869,5.8,53,0.4,109,1.6,649,2,2419,2.6
זכר,30-39,חודש אחרון,1775,5.1,0,0,2,1.3,6,1.1,28,1.1
זכר,30-39,3 חודשים,4880,4.8,0,0,3,1,7,0.6,58,1.1
זכר,30-39,שנה,180241,5.7,9,0.2,31,1.5,80,0.8,677,1.6
זכר,30-39,6 חודשים,14163,5.1,0,0,5,0.8,16,0.6,151,1.2
נקבה,30-39,מתחילת קורונה,396591,8.4,40,0.3,115,1.7,612,1.9,5617,6
נקבה,30-39,חודש אחרון,2484,7.2,0,0,0,0,3,0.5,58,2.2
נקבה,30-39,3 חודשים,7118,7,0,0,2,0.7,11,1,133,2.5
נקבה,30-39,שנה,274252,8.7,8,0.2,25,1.2,80,0.8,2212,5.4
נקבה,30-39,6 חודשים,19871,7.2,1,0.1,9,1.5,17,0.6,406,3.2
זכר,40-49,מתחילת קורונה,249536,5.3,126,1,272,4,1445,4.4,3808,4.1
זכר,40-49,חודש אחרון,1770,5.1,1,0.6,1,0.7,7,1.3,33,1.3
זכר,40-49,6 חודשים,13911,5,3,0.3,6,1,25,0.9,202,1.6
זכר,40-49,שנה,169980,5.4,22,0.6,53,2.6,167,1.6,867,2.1
זכר,40-49,3 חודשים,4937,4.8,1,0.3,2,0.7,12,1.1,77,1.4
נקבה,40-49,מתחילת קורונה,359271,7.6,82,0.7,146,2.2,988,3,3779,4
