averageInfected,begin_date,end_date,isCurrentWeek
615,2022-10-09T00:00:00.000Z,2022-10-15T00:00:00.000Z,False
657,2022-10-16T00:00:00.000Z,2022-10-22T00:00:00.000Z,False
786,2022-10-23T00:00:00.000Z,2022-10-29T00:00:00.000Z,False
