name,coronaOccupancy,normalOccupancy,isolatedTeam
אוגוסטה ויקטוריה,,,2
שערי צדק,,93.7346420288086,108
אסותא אשדוד,,,39
בני ציון,,80.83140563964844,50
ברזילי,,67.5,68
הדסה עין כרם,,108.7719268798828,69
הכרמל,,71.57463836669922,27
הלל יפה,,75.1456298828125,35
המרכזי בעמק,,75.86206817626953,88
המשפחה הקדושה,,,0
הסקוטי,,102.8368759155273,4
השרון ק. גולדה,,65.56016540527344,24
וולפסון,,68.9604721069336,34
זיו צפת,,81.8443832397461,47
לניאדו,,82.72980499267578,32
אל מקאסד,,,0
מעייני הישועה,,97.12460327148438,38
נהריה,,77.31673431396484,94
סוראסקי,,99.2314224243164,113
סורוקה,,72.45873260498047,62
סנט ג'וזף,,,3
סנט וינסנט,,61.19403076171875,9
פוריה,,72.39436340332031,26
קפלן,,91.87725830078125,66
רבין ק. בילינסון,,92.09580993652344,136
"רמב""ם",,80.30928039550781,81
שיבא,,89.11392211914062,59
שמיר (אסף הרופא),,65.5443344116211,88
שניידר,,,0
מאיר,,74.1645278930664,51
