name,coronaOccupancy,normalOccupancy,isolatedTeam
שיבא,,91.20252990722656,44
יוספטל,,43.07692337036133,14
שמיר,,55.44332122802734,29
וולפסון,,59.15080642700195,11
זיו צפת,,51.58501434326172,59
הלל יפה,,76.69902801513672,11
נהריה,,67.49654388427734,48
ברזילי,,63.5,28
פוריה,,53.52112579345703,18
סוראסקי,,88.98377227783203,31
בני ציון,,70.90069580078125,32
רבין ק. בילינסון,,83.23353576660156,57
סורוקה,,61.2510871887207,37
מאיר,,74.1645278930664,26
קפלן,,78.33934783935547,11
"רמב""ם",,87.93814086914062,96
הכרמל,,68.50715637207031,31
השרון ק. גולדה,,60.995849609375,8
הדסה עין כרם,,91.13756561279297,142
הסקוטי,,91.72932434082031,19
המשפחה הקדושה,,,0
סנט ג'וזף,,,16
שערי צדק,,,61
אל מקאסד,,,0
לניאדו,,69.35932922363281,7
אוגוסטה ויקטוריה,,,17
מעייני הישועה,,86.58146667480469,7
אסותא אשדוד,,,6
שניידר,,,0
סנט וינסנט,,52.23880767822266,9
המרכזי בעמק,,63.96551895141602,99
