gender,age,period,count_verified,verified_percentage,count_dead,dead_percentage,count_breathe,breathe_percentage,count_severe,severe_percentage,count_hospitalized,hospitalized_percentage
זכר,0-9,מתחילת קורונה,423979,10,7,0.1,30,0.5,113,0.4,2836,3.6
זכר,0-9,חודש אחרון,6084,4.2,0,0,1,1,1,0.2,68,2.7
זכר,0-9,6 חודשים,281449,9.8,4,0.2,16,1.2,56,0.8,1444,5.5
זכר,0-9,3 חודשים,26033,5.9,0,0,2,0.6,12,0.8,225,3.4
זכר,0-9,שנה,355537,10.5,5,0.1,22,0.9,82,0.7,1949,5.1
נקבה,0-9,מתחילת קורונה,347785,8.2,5,0,16,0.3,73,0.2,2340,3
נקבה,0-9,חודש אחרון,5171,3.6,0,0,0,0,1,0.2,72,2.8
נקבה,0-9,3 חודשים,21221,4.8,0,0,0,0,4,0.3,198,3
נקבה,0-9,6 חודשים,221579,7.7,2,0.1,9,0.6,35,0.5,1201,4.6
נקבה,0-9,שנה,289736,8.5,2,0,9,0.4,54,0.4,1622,4.2
זכר,10-19,חודש אחרון,7391,5.1,0,0,0,0,0,0,12,0.5
זכר,10-19,מתחילת קורונה,425584,10.1,7,0.1,24,0.4,77,0.3,979,1.3
זכר,10-19,שנה,329089,9.7,5,0.1,15,0.6,41,0.3,524,1.4
זכר,10-19,3 חודשים,23291,5.3,0,0,0,0,1,0.1,44,0.7
זכר,10-19,6 חודשים,274508,9.5,4,0.2,10,0.7,24,0.3,350,1.3
נקבה,10-19,מתחילת קורונה,414925,9.8,8,0.1,23,0.4,79,0.3,1126,1.4
נקבה,10-19,שנה,329697,9.7,4,0.1,15,0.6,35,0.3,611,1.6
נקבה,10-19,חודש אחרון,7492,5.2,0,0,0,0,2,0.4,31,1.2
נקבה,10-19,3 חודשים,23436,5.3,1,0.2,2,0.6,5,0.3,74,1.1
נקבה,10-19,6 חודשים,273063,9.5,3,0.1,9,0.6,16,0.2,384,1.5
זכר,20-29,מתחילת קורונה,251326,5.9,24,0.2,54,0.9,245,0.8,1555,2
זכר,20-29,חודש אחרון,6123,4.3,0,0,0,0,3,0.6,29,1.1
זכר,20-29,3 חודשים,21132,4.8,1,0.2,2,0.6,6,0.4,87,1.3
זכר,20-29,6 חודשים,150646,5.2,2,0.1,10,0.7,41,0.6,384,1.5
זכר,20-29,שנה,180621,5.3,5,0.1,22,0.9,94,0.7,617,1.6
נקבה,20-29,מתחילת קורונה,358352,8.5,22,0.2,57,0.9,270,0.9,4995,6.4
נקבה,20-29,חודש אחרון,8872,6.2,0,0,1,1,0,0,116,4.6
נקבה,20-29,6 חודשים,234887,8.2,5,0.2,10,0.7,23,0.3,1743,6.7
נקבה,20-29,שנה,274502,8.1,9,0.2,20,0.8,97,0.8,2551,6.6
נקבה,20-29,3 חודשים,30321,6.8,0,0,1,0.3,1,0.1,280,4.3
זכר,30-39,מתחילת קורונה,247371,5.9,53,0.5,102,1.7,626,2.1,2209,2.8
זכר,30-39,חודש אחרון,7833,5.4,0,0,0,0,2,0.4,42,1.7
זכר,30-39,3 חודשים,27146,6.1,2,0.5,8,2.2,13,0.9,125,1.9
זכר,30-39,6 חודשים,165095,5.7,11,0.4,28,2,59,0.8,485,1.9
זכר,30-39,שנה,194698,5.7,24,0.5,46,1.9,217,1.7,911,2.4
נקבה,30-39,מתחילת קורונה,359706,8.5,38,0.3,106,1.7,596,2,5052,6.5
נקבה,30-39,חודש אחרון,10738,7.5,0,0,2,2,2,0.4,96,3.8
נקבה,30-39,6 חודשים,254637,8.9,6,0.2,15,1.1,64,0.9,1733,6.6
נקבה,30-39,3 חודשים,37029,8.3,2,0.5,7,2,15,1,334,5.1
נקבה,30-39,שנה,297248,8.8,16,0.4,36,1.5,222,1.8,2692,7
זכר,40-49,מתחילת קורונה,222745,5.3,120,1.1,262,4.3,1404,4.8,3526,4.5
זכר,40-49,חודש אחרון,7856,5.5,0,0,3,2.9,5,1,49,1.9
זכר,40-49,3 חודשים,25805,5.8,1,0.2,8,2.2,19,1.3,130,2
זכר,40-49,6 חודשים,154530,5.4,17,0.6,45,3.2,141,2,612,2.3
זכר,40-49,שנה,178632,5.3,51,1.1,104,4.3,466,3.7,1251,3.3
נקבה,40-49,מתחילת קורונה,320325,7.6,76,0.7,139,2.3,967,3.3,3514,4.5
נקבה,40-49,חודש אחרון,11889,8.3,0,0,1,1,2,0.4,50,2
נקבה,40-49,6 חודשים,234946,8.2,11,0.4,18,1.3,82,1.2,749,2.9
נקבה,40-49,3 חודשים,37606,8.5,2,0.5,6,1.7,10,0.7,156,2.4
נקבה,40-49,שנה,266111,7.8,21,0.5,51,2.1,333,2.7,1422,3.7
זכר,50-59,מתחילת קורונה,152268,3.6,390,3.6,548,9,2237,7.6,4847,6.2
זכר,50-59,שנה,119499,3.5,137,3.1,190,7.9,720,5.7,1794,4.7
זכר,50-59,חודש אחרון,7237,5,3,5.4,5,4.9,13,2.6,95,3.7
זכר,50-59,6 חודשים,106086,3.7,67,2.5,99,7.1,305,4.3,1067,4.1
זכר,50-59,3 חודשים,21522,4.9,14,3.4,25,7,47,3.2,276,4.2
נקבה,50-59,מתחילת קורונה,216879,5.1,199,1.8,254,4.2,1577,5.4,3859,4.9
נקבה,50-59,שנה,178035,5.2,74,1.7,106,4.4,532,4.2,1462,3.8
נקבה,50-59,חודש אחרון,11475,8,0,0,4,3.9,13,2.6,69,2.7
נקבה,50-59,6 חודשים,160977,5.6,40,1.5,55,4,205,2.9,825,3.2
נקבה,50-59,3 חודשים,33858,7.6,3,0.7,9,2.5,30,2,169,2.6
זכר,60-69,מתחילת קורונה,110681,2.6,999,9.2,939,15.4,3309,11.3,6574,8.4
זכר,60-69,חודש אחרון,8026,5.6,2,3.6,18,17.6,50,9.8,224,8.8
זכר,60-69,3 חודשים,21446,4.8,17,4.1,55,15.4,126,8.6,535,8.2
זכר,60-69,6 חודשים,79668,2.8,175,6.6,168,12.1,631,8.9,1863,7.1
זכר,60-69,שנה,88237,2.6,355,7.9,307,12.7,1213,9.7,2804,7.3
נקבה,60-69,מתחילת קורונה,148202,3.5,558,5.1,509,8.4,2235,7.6,4834,6.2
נקבה,60-69,שנה,124404,3.7,255,5.7,213,8.8,896,7.1,2135,5.6
נקבה,60-69,חודש אחרון,11852,8.2,2,3.6,11,10.8,26,5.1,151,6
נקבה,60-69,6 חודשים,113926,4,107,4,96,6.9,436,6.1,1352,5.2
נקבה,60-69,3 חודשים,32242,7.3,18,4.4,30,8.4,75,5.1,379,5.8
זכר,70-79,מתחילת קורונה,67198,1.6,1653,15.2,1037,17,3723,12.7,7098,9.1
זכר,70-79,שנה,55993,1.7,624,14,382,15.8,1604,12.8,3548,9.2
זכר,70-79,חודש אחרון,7978,5.5,13,23.2,25,24.5,73,14.4,322,12.7
זכר,70-79,3 חודשים,18702,4.2,64,15.6,73,20.5,211,14.4,781,11.9
זכר,70-79,6 חודשים,51349,1.8,356,13.4,236,17,1000,14.1,2578,9.9
נקבה,70-79,מתחילת קורונה,81054,1.9,1047,9.6,585,9.6,2821,9.6,5767,7.4
נקבה,70-79,חודש אחרון,9950,6.9,8,14.3,9,8.8,53,10.4,238,9.4
נקבה,70-79,6 חודשים,63511,2.2,253,9.5,142,10.2,749,10.5,2083,8
נקבה,70-79,3 חודשים,23553,5.3,40,9.8,33,9.3,148,10.1,607,9.3
נקבה,70-79,שנה,69062,2,447,10,250,10.4,1256,10,2936,7.6
זכר,80-89,מתחילת קורונה,25659,0.6,1913,17.5,645,10.6,3121,10.6,5842,7.5
זכר,80-89,חודש אחרון,2972,2.1,6,10.7,12,11.8,91,17.9,351,13.9
זכר,80-89,3 חודשים,6890,1.6,74,18,46,12.9,239,16.3,768,11.7
זכר,80-89,6 חודשים,18506,0.6,504,19,181,13,1082,15.2,2512,9.6
זכר,80-89,שנה,20598,0.6,796,17.8,268,11.1,1603,12.8,3358,8.7
נקבה,80-89,מתחילת קורונה,35184,0.8,1754,16.1,480,7.9,3212,11,6272,8
נקבה,80-89,שנה,27970,0.8,761,17,224,9.3,1637,13.1,3491,9.1
נקבה,80-89,חודש אחרון,3677,2.6,10,17.9,4,3.9,77,15.2,270,10.7
נקבה,80-89,3 חודשים,8847,2,59,14.4,25,7,224,15.3,720,11
נקבה,80-89,6 חודשים,25225,0.9,485,18.3,144,10.4,1105,15.5,2606,10
זכר,90+,חודש אחרון,504,0.3,7,12.5,5,4.9,37,7.3,103,4.1
זכר,90+,מתחילת קורונה,5526,0.1,877,8,146,2.4,1059,3.6,1908,2.4
זכר,90+,שנה,4240,0.1,388,8.7,67,2.8,583,4.7,1130,2.9
זכר,90+,3 חודשים,1268,0.3,55,13.4,13,3.7,127,8.7,277,4.2
זכר,90+,6 חודשים,3781,0.1,286,10.8,51,3.7,461,6.5,918,3.5
נקבה,90+,מתחילת קורונה,10690,0.3,1155,10.6,138,2.3,1571,5.4,2880,3.7
נקבה,90+,חודש אחרון,913,0.6,5,8.9,1,1,57,11.2,146,5.8
נקבה,90+,3 חודשים,2289,0.5,57,13.9,11,3.1,152,10.4,383,5.8
נקבה,90+,6 חודשים,7061,0.2,319,12,46,3.3,599,8.4,1239,4.7
נקבה,90+,שנה,7897,0.2,490,11,65,2.7,849,6.8,1622,4.2
