name,score,governmentColor,sickTo10000,positiveTests,growthLastWeek,activeSick,color,date,firstDose,secondDose,thirdDose,activeSickTo1000
Mi'elya,9.9,כתום,86.3,18,75,19,אדום,2022-06-21T00:00:00.000Z,69.21,64.16,45.73,58.6
Ofaqim,9.9,אדום,65.2,27,67,206,אדום,2022-06-21T00:00:00.000Z,65.50,58.12,40.66,63.6
Yafi,9.8,צהוב,31.6,34,238,46,אדום,2022-06-21T00:00:00.000Z,63.75,54.47,31.92,23.8
Arrabe,8.3,אדום,13.7,20,28,39,אדום,2022-06-21T00:00:00.000Z,68.95,59.59,34.92,14.8
Savyon,10,אדום,116.2,38,42,37,אדום,2022-06-21T00:00:00.000Z,מעל 90%,מעל 90%,83.63,91.5
Ale Zahav,7.1,צהוב,39.2,53,50, קטן מ-15 ,כתום,2022-06-21T00:00:00.000Z,74.42,66.86,41.33,
Revava,5.1,צהוב,32.1,30,0, קטן מ-15 ,צהוב,2022-06-21T00:00:00.000Z,71.25,63.29,40.67,
Hawashla,2.4,אפור,4.3,14,0, קטן מ-15 ,ירוק,2022-06-21T00:00:00.000Z,13.87,12.04,4.17,
Ramat Yishay,10,אדום,92.5,38,52,64,אדום,2022-06-21T00:00:00.000Z,84.38,81.84,66.91,81.1
Nahef,6.7,כתום,10.5,21,39,18,כתום,2022-06-21T00:00:00.000Z,65.70,56.25,32.08,13.5
Rekhasim,6.9,ירוק,13.6,32,80,19,כתום,2022-06-21T00:00:00.000Z,47.65,35.07,20.08,14.4
Atrash,2,אפור,0.0,0,0, 0 ,ירוק,2022-06-21T00:00:00.000Z,10.06,8.23,2.64,0.0
Rumat Heib,4.8,ירוק,42.9,11,0, קטן מ-15 ,צהוב,2022-06-21T00:00:00.000Z,59.21,52.24,27.19,
Mevasseret Ziyyon,10,אדום,83.8,35,5,232,אדום,2022-06-21T00:00:00.000Z,83.94,79.39,64.38,95.3
Zemer,9.6,כתום,52.6,44,216,32,אדום,2022-06-21T00:00:00.000Z,66.22,58.20,34.60,44.3
Mattan,9.6,כתום,71.6,47,52,29,אדום,2022-06-21T00:00:00.000Z,84.52,81.71,66.64,79.9
Rosh Pinna,8.6,כתום,65.0,33,50,24,אדום,2022-06-21T00:00:00.000Z,73.40,70.55,55.52,74.2
Bet Yizhaq-Sh. Hefer,8.9,צהוב,65.3,25,16,19,אדום,2022-06-21T00:00:00.000Z,88.29,84.84,70.57,88.6
Daliyat Al-Karmel,9.5,צהוב,33.6,41,300,60,אדום,2022-06-21T00:00:00.000Z,64.51,54.83,38.25,33.6
Uzeir,2.6,ירוק,5.9,6,0, קטן מ-15 ,ירוק,2022-06-21T00:00:00.000Z,65.62,59.16,31.05,
Jatt,8,צהוב,20.4,25,150,24,אדום,2022-06-21T00:00:00.000Z,64.99,57.51,36.69,19.6
Ma'agan Mikha'el,7.1,כתום,57.7,54,19, קטן מ-15 ,כתום,2022-06-21T00:00:00.000Z,81.00,78.84,62.43,
Kefar Tavor,10,אדום,72.7,39,39,32,אדום,2022-06-21T00:00:00.000Z,87.78,83.53,66.33,72.7
Giv'at Brenner,8.7,צהוב,90.1,46,140,22,אדום,2022-06-21T00:00:00.000Z,79.32,77.11,62.03,82.6
Bi'ne,7.5,ירוק,22.6,13,89,17,אדום,2022-06-21T00:00:00.000Z,61.37,51.54,28.80,20.2
Azor,9.7,אדום,68.0,32,47,97,אדום,2022-06-21T00:00:00.000Z,70.03,65.69,50.41,73.3
Kafar Bara,4.3,ירוק,13.3,29,0, קטן מ-15 ,ירוק,2022-06-21T00:00:00.000Z,70.19,58.00,33.34,
Nof Ayyalon,7.8,צהוב,95.2,60,5,16,אדום,2022-06-21T00:00:00.000Z,מעל 90%,מעל 90%,74.29,76.2
Qiryat Shemona,10,אדום,52.5,32,53,128,אדום,2022-06-21T00:00:00.000Z,77.71,73.29,57.33,57.0
Jerusalem,9.6,אדום,29.6,28,39,2804,אדום,2022-06-21T00:00:00.000Z,61.71,53.10,34.23,29.4
Ari'el,10,אדום,76.1,38,60,142,אדום,2022-06-21T00:00:00.000Z,71.32,68.13,53.73,69.3
Allon Shevut,8.9,צהוב,54.6,46,70, קטן מ-15 ,אדום,2022-06-21T00:00:00.000Z,מעל 90%,84.47,66.15,
Hashmona'im,10,כתום,145.9,60,39,34,אדום,2022-06-21T00:00:00.000Z,מעל 90%,מעל 90%,81.74,127.2
Elyakhin,7.5,צהוב,40.4,30,39, קטן מ-15 ,כתום,2022-06-21T00:00:00.000Z,72.42,69.01,52.08,
Deir Hanna,9.6,אדום,40.2,25,75,47,אדום,2022-06-21T00:00:00.000Z,73.27,62.15,38.01,44.9
Kafar Kanna,8.6,צהוב,17.2,23,100,29,אדום,2022-06-21T00:00:00.000Z,69.29,60.06,35.02,12.5
Tifrah,4.5,ירוק,13.4,25,0, קטן מ-15 ,ירוק,2022-06-21T00:00:00.000Z,52.07,35.04,19.53,
Mughar,10,צהוב,38.2,32,81,70,אדום,2022-06-21T00:00:00.000Z,72.36,64.41,41.07,30.1
