section,female,male,period
0-9,"{'amount': 54, 'percentage': 0.4}","{'amount': 82, 'percentage': 0.7}",שנה
0-9,"{'amount': 35, 'percentage': 0.5}","{'amount': 56, 'percentage': 0.8}",6 חודשים
0-9,"{'amount': 4, 'percentage': 0.3}","{'amount': 12, 'percentage': 0.8}",3 חודשים
0-9,"{'amount': 1, 'percentage': 0.2}","{'amount': 1, 'percentage': 0.2}",חודש אחרון
0-9,"{'amount': 73, 'percentage': 0.2}","{'amount': 113, 'percentage': 0.4}",מתחילת קורונה
10-19,"{'amount': 16, 'percentage': 0.2}","{'amount': 24, 'percentage': 0.3}",6 חודשים
10-19,"{'amount': 5, 'percentage': 0.3}","{'amount': 1, 'percentage': 0.1}",3 חודשים
10-19,"{'amount': 35, 'percentage': 0.3}","{'amount': 41, 'percentage': 0.3}",שנה
10-19,"{'amount': 79, 'percentage': 0.3}","{'amount': 77, 'percentage': 0.3}",מתחילת קורונה
10-19,"{'amount': 2, 'percentage': 0.4}","{'amount': 0, 'percentage': 0}",חודש אחרון
20-29,"{'amount': 97, 'percentage': 0.8}","{'amount': 94, 'percentage': 0.7}",שנה
20-29,"{'amount': 23, 'percentage': 0.3}","{'amount': 41, 'percentage': 0.6}",6 חודשים
20-29,"{'amount': 1, 'percentage': 0.1}","{'amount': 6, 'percentage': 0.4}",3 חודשים
20-29,"{'amount': 0, 'percentage': 0}","{'amount': 3, 'percentage': 0.6}",חודש אחרון
20-29,"{'amount': 270, 'percentage': 0.9}","{'amount': 245, 'percentage': 0.8}",מתחילת קורונה
30-39,"{'amount': 222, 'percentage': 1.8}","{'amount': 217, 'percentage': 1.7}",שנה
30-39,"{'amount': 64, 'percentage': 0.9}","{'amount': 59, 'percentage': 0.8}",6 חודשים
30-39,"{'amount': 15, 'percentage': 1}","{'amount': 13, 'percentage': 0.9}",3 חודשים
30-39,"{'amount': 2, 'percentage': 0.4}","{'amount': 2, 'percentage': 0.4}",חודש אחרון
30-39,"{'amount': 596, 'percentage': 2}","{'amount': 626, 'percentage': 2.1}",מתחילת קורונה
40-49,"{'amount': 333, 'percentage': 2.7}","{'amount': 466, 'percentage': 3.7}",שנה
40-49,"{'amount': 82, 'percentage': 1.2}","{'amount': 141, 'percentage': 2}",6 חודשים
40-49,"{'amount': 10, 'percentage': 0.7}","{'amount': 19, 'percentage': 1.3}",3 חודשים
40-49,"{'amount': 2, 'percentage': 0.4}","{'amount': 5, 'percentage': 1}",חודש אחרון
40-49,"{'amount': 967, 'percentage': 3.3}","{'amount': 1404, 'percentage': 4.8}",מתחילת קורונה
50-59,"{'amount': 30, 'percentage': 2}","{'amount': 47, 'percentage': 3.2}",3 חודשים
50-59,"{'amount': 205, 'percentage': 2.9}","{'amount': 305, 'percentage': 4.3}",6 חודשים
50-59,"{'amount': 13, 'percentage': 2.6}","{'amount': 13, 'percentage': 2.6}",חודש אחרון
50-59,"{'amount': 532, 'percentage': 4.2}","{'amount': 720, 'percentage': 5.7}",שנה
50-59,"{'amount': 1577, 'percentage': 5.4}","{'amount': 2237, 'percentage': 7.6}",מתחילת קורונה
60-69,"{'amount': 896, 'percentage': 7.1}","{'amount': 1213, 'percentage': 9.7}",שנה
60-69,"{'amount': 436, 'percentage': 6.1}","{'amount': 631, 'percentage': 8.9}",6 חודשים
60-69,"{'amount': 75, 'percentage': 5.1}","{'amount': 126, 'percentage': 8.6}",3 חודשים
60-69,"{'amount': 26, 'percentage': 5.1}","{'amount': 50, 'percentage': 9.8}",חודש אחרון
60-69,"{'amount': 2235, 'percentage': 7.6}","{'amount': 3309, 'percentage': 11.3}",מתחילת קורונה
70-79,"{'amount': 749, 'percentage': 10.5}","{'amount': 1000, 'percentage': 14.1}",6 חודשים
70-79,"{'amount': 148, 'percentage': 10.1}","{'amount': 211, 'percentage': 14.4}",3 חודשים
70-79,"{'amount': 53, 'percentage': 10.4}","{'amount': 73, 'percentage': 14.4}",חודש אחרון
70-79,"{'amount': 1256, 'percentage': 10}","{'amount': 1604, 'percentage': 12.8}",שנה
70-79,"{'amount': 2821, 'percentage': 9.6}","{'amount': 3723, 'percentage': 12.7}",מתחילת קורונה
80-89,"{'amount': 1637, 'percentage': 13.1}","{'amount': 1603, 'percentage': 12.8}",שנה
80-89,"{'amount': 1105, 'percentage': 15.5}","{'amount': 1082, 'percentage': 15.2}",6 חודשים
80-89,"{'amount': 224, 'percentage': 15.3}","{'amount': 239, 'percentage': 16.3}",3 חודשים
80-89,"{'amount': 77, 'percentage': 15.2}","{'amount': 91, 'percentage': 17.9}",חודש אחרון
80-89,"{'amount': 3212, 'percentage': 11}","{'amount': 3121, 'percentage': 10.6}",מתחילת קורונה
90+,"{'amount': 849, 'percentage': 6.8}","{'amount': 583, 'percentage': 4.7}",שנה
90+,"{'amount': 599, 'percentage': 8.4}","{'amount': 461, 'percentage': 6.5}",6 חודשים
90+,"{'amount': 152, 'percentage': 10.4}","{'amount': 127, 'percentage': 8.7}",3 חודשים
90+,"{'amount': 1571, 'percentage': 5.4}","{'amount': 1059, 'percentage': 3.6}",מתחילת קורונה
90+,"{'amount': 57, 'percentage': 11.2}","{'amount': 37, 'percentage': 7.3}",חודש אחרון
