section,female,male,period,order_period
0-9,"{'amount': 3259, 'percentage': 10.4}","{'amount': 3296, 'percentage': 10.5}",חודש אחרון,5
0-9,"{'amount': 57701, 'percentage': 7.3}","{'amount': 60494, 'percentage': 7.6}",שנה,2
0-9,"{'amount': 23225, 'percentage': 10.3}","{'amount': 24238, 'percentage': 10.8}",6 חודשים,3
0-9,"{'amount': 3489, 'percentage': 10.1}","{'amount': 3514, 'percentage': 10.2}",3 חודשים,4
0-9,"{'amount': 60647, 'percentage': 7}","{'amount': 63621, 'percentage': 7.4}",מתחילת קורונה,1
10-19,"{'amount': 87925, 'percentage': 10.2}","{'amount': 94699, 'percentage': 11}",מתחילת קורונה,1
10-19,"{'amount': 3085, 'percentage': 9.8}","{'amount': 2902, 'percentage': 9.2}",חודש אחרון,5
10-19,"{'amount': 3690, 'percentage': 10.7}","{'amount': 3456, 'percentage': 10}",3 חודשים,4
10-19,"{'amount': 25762, 'percentage': 11.5}","{'amount': 24119, 'percentage': 10.7}",6 חודשים,3
10-19,"{'amount': 82360, 'percentage': 10.4}","{'amount': 87941, 'percentage': 11.1}",שנה,2
20-29,"{'amount': 21426, 'percentage': 9.5}","{'amount': 17193, 'percentage': 7.7}",6 חודשים,3
20-29,"{'amount': 1962, 'percentage': 5.7}","{'amount': 1762, 'percentage': 5.1}",3 חודשים,4
20-29,"{'amount': 1841, 'percentage': 5.9}","{'amount': 1629, 'percentage': 5.2}",חודש אחרון,5
20-29,"{'amount': 84324, 'percentage': 9.8}","{'amount': 78752, 'percentage': 9.1}",מתחילת קורונה,1
20-29,"{'amount': 76801, 'percentage': 9.7}","{'amount': 70655, 'percentage': 8.9}",שנה,2
30-39,"{'amount': 58616, 'percentage': 7.4}","{'amount': 52228, 'percentage': 6.6}",שנה,2
30-39,"{'amount': 17039, 'percentage': 7.6}","{'amount': 14269, 'percentage': 6.4}",6 חודשים,3
30-39,"{'amount': 2420, 'percentage': 7}","{'amount': 1943, 'percentage': 5.6}",3 חודשים,4
30-39,"{'amount': 2287, 'percentage': 7.3}","{'amount': 1818, 'percentage': 5.8}",חודש אחרון,5
30-39,"{'amount': 63574, 'percentage': 7.4}","{'amount': 57588, 'percentage': 6.7}",מתחילת קורונה,1
40-49,"{'amount': 50281, 'percentage': 6.3}","{'amount': 43922, 'percentage': 5.5}",שנה,2
40-49,"{'amount': 13016, 'percentage': 5.8}","{'amount': 11007, 'percentage': 4.9}",6 חודשים,3
40-49,"{'amount': 2352, 'percentage': 6.8}","{'amount': 1984, 'percentage': 5.7}",3 חודשים,4
40-49,"{'amount': 2162, 'percentage': 6.9}","{'amount': 1832, 'percentage': 5.8}",חודש אחרון,5
40-49,"{'amount': 54765, 'percentage': 6.3}","{'amount': 48314, 'percentage': 5.6}",מתחילת קורונה,1
50-59,"{'amount': 8341, 'percentage': 3.7}","{'amount': 6999, 'percentage': 3.1}",6 חודשים,3
50-59,"{'amount': 1535, 'percentage': 4.4}","{'amount': 1302, 'percentage': 3.8}",3 חודשים,4
50-59,"{'amount': 36272, 'percentage': 4.6}","{'amount': 32446, 'percentage': 4.1}",שנה,2
50-59,"{'amount': 39838, 'percentage': 4.6}","{'amount': 35911, 'percentage': 4.2}",מתחילת קורונה,1
50-59,"{'amount': 1404, 'percentage': 4.5}","{'amount': 1176, 'percentage': 3.7}",חודש אחרון,5
60-69,"{'amount': 1363, 'percentage': 3.9}","{'amount': 1276, 'percentage': 3.7}",3 חודשים,4
60-69,"{'amount': 5150, 'percentage': 2.3}","{'amount': 4325, 'percentage': 1.9}",6 חודשים,3
60-69,"{'amount': 1248, 'percentage': 4}","{'amount': 1165, 'percentage': 3.7}",חודש אחרון,5
60-69,"{'amount': 25184, 'percentage': 2.9}","{'amount': 25039, 'percentage': 2.9}",מתחילת קורונה,1
60-69,"{'amount': 22914, 'percentage': 2.9}","{'amount': 22551, 'percentage': 2.8}",שנה,2
70-79,"{'amount': 772, 'percentage': 2.5}","{'amount': 743, 'percentage': 2.4}",חודש אחרון,5
70-79,"{'amount': 840, 'percentage': 2.4}","{'amount': 812, 'percentage': 2.4}",3 חודשים,4
70-79,"{'amount': 2753, 'percentage': 1.2}","{'amount': 2247, 'percentage': 1}",6 חודשים,3
70-79,"{'amount': 11897, 'percentage': 1.5}","{'amount': 11559, 'percentage': 1.5}",שנה,2
70-79,"{'amount': 13063, 'percentage': 1.5}","{'amount': 12892, 'percentage': 1.5}",מתחילת קורונה,1
80-89,"{'amount': 354, 'percentage': 1}","{'amount': 310, 'percentage': 0.9}",3 חודשים,4
80-89,"{'amount': 6997, 'percentage': 0.9}","{'amount': 5106, 'percentage': 0.6}",שנה,2
80-89,"{'amount': 1519, 'percentage': 0.7}","{'amount': 1030, 'percentage': 0.5}",6 חודשים,3
80-89,"{'amount': 328, 'percentage': 1}","{'amount': 282, 'percentage': 0.9}",חודש אחרון,5
80-89,"{'amount': 7715, 'percentage': 0.9}","{'amount': 5653, 'percentage': 0.7}",מתחילת קורונה,1
90+,"{'amount': 3116, 'percentage': 0.4}","{'amount': 1487, 'percentage': 0.2}",מתחילת קורונה,1
90+,"{'amount': 114, 'percentage': 0.4}","{'amount': 47, 'percentage': 0.1}",חודש אחרון,5
90+,"{'amount': 122, 'percentage': 0.4}","{'amount': 50, 'percentage': 0.1}",3 חודשים,4
90+,"{'amount': 504, 'percentage': 0.2}","{'amount': 239, 'percentage': 0.1}",6 חודשים,3
90+,"{'amount': 2730, 'percentage': 0.3}","{'amount': 1334, 'percentage': 0.2}",שנה,2
