name,coronaOccupancy,normalOccupancy,isolatedTeam
שיבא,,102.7215194702148,138
אוגוסטה ויקטוריה,,,0
שמיר,,79.23680877685547,69
וולפסון,,70.13177490234375,41
זיו צפת,,63.40057754516602,9
הלל יפה,,76.31067657470703,43
נהריה,,81.91780853271484,11
ברזילי,,85.26490020751953,41
פוריה,,62.81690216064453,23
סוראסקי,,117.0794219970703,105
בני ציון,,87.52886962890625,23
רבין ק. בילינסון,,80.09535217285156,46
סורוקה,,80.39215850830078,47
מאיר,,80.71979522705078,40
קפלן,,87.10247039794922,51
"רמב""ם",,84.2213134765625,76
הכרמל,,73.61962890625,18
רבין ק. השרון,,78.42323303222656,43
הדסה עין כרם,,93.51851654052734,43
הסקוטי,,,0
המשפחה הקדושה,,,0
שערי צדק,,101.0935592651367,39
אל מקאסד,,,0
לניאדו,,111.1420593261719,31
מעייני הישועה,,,0
אסותא אשדוד,,,0
יוספטל,,,0
סנט וינסנט,,,0
סנט ג'וזף,,,0
המרכזי בעמק,,61.07491683959961,36
