date,amountNoSurvey,amountSurvey
2020-02-20T00:00:00.000Z,29,0
2020-02-21T00:00:00.000Z,28,0
2020-02-22T00:00:00.000Z,13,0
2020-02-23T00:00:00.000Z,53,3
2020-02-24T00:00:00.000Z,74,0
2020-02-25T00:00:00.000Z,108,0
2020-02-26T00:00:00.000Z,105,3
2020-02-27T00:00:00.000Z,170,1
2020-02-28T00:00:00.000Z,117,1
2020-02-29T00:00:00.000Z,158,0
2020-03-01T00:00:00.000Z,170,8
2020-03-02T00:00:00.000Z,166,4
2020-03-03T00:00:00.000Z,222,5
2020-03-04T00:00:00.000Z,122,6
2020-03-05T00:00:00.000Z,159,6
2020-03-06T00:00:00.000Z,270,4
2020-03-07T00:00:00.000Z,317,7
2020-03-08T00:00:00.000Z,412,5
2020-03-09T00:00:00.000Z,501,14
2020-03-10T00:00:00.000Z,480,15
2020-03-11T00:00:00.000Z,366,10
2020-03-12T00:00:00.000Z,573,21
2020-03-13T00:00:00.000Z,656,33
2020-03-14T00:00:00.000Z,583,28
2020-03-15T00:00:00.000Z,1078,47
2020-03-16T00:00:00.000Z,1267,54
2020-03-17T00:00:00.000Z,1510,56
2020-03-18T00:00:00.000Z,1922,68
2020-03-19T00:00:00.000Z,1889,94
2020-03-20T00:00:00.000Z,2140,91
2020-03-21T00:00:00.000Z,1980,86
2020-03-22T00:00:00.000Z,3069,150
2020-03-23T00:00:00.000Z,3338,162
2020-03-24T00:00:00.000Z,4422,218
2020-03-25T00:00:00.000Z,5519,268
2020-03-26T00:00:00.000Z,6032,251
2020-03-27T00:00:00.000Z,5244,340
2020-03-28T00:00:00.000Z,5165,370
2020-03-29T00:00:00.000Z,6940,297
2020-03-30T00:00:00.000Z,6537,285
2020-03-31T00:00:00.000Z,7135,396
2020-04-01T00:00:00.000Z,8046,532
2020-04-02T00:00:00.000Z,8682,787
2020-04-03T00:00:00.000Z,9194,585
2020-04-04T00:00:00.000Z,5511,477
2020-04-05T00:00:00.000Z,7954,823
2020-04-06T00:00:00.000Z,6319,450
2020-04-07T00:00:00.000Z,5662,514
2020-04-08T00:00:00.000Z,4474,474
2020-04-09T00:00:00.000Z,4577,425
2020-04-10T00:00:00.000Z,5463,864
2020-04-11T00:00:00.000Z,4554,1209
2020-04-12T00:00:00.000Z,6961,1563
2020-04-13T00:00:00.000Z,7898,1289
2020-04-14T00:00:00.000Z,8526,2439
2020-04-15T00:00:00.000Z,6258,1541
2020-04-16T00:00:00.000Z,8666,2543
2020-04-17T00:00:00.000Z,7705,2267
2020-04-18T00:00:00.000Z,6570,2390
2020-04-19T00:00:00.000Z,7538,2459
2020-04-20T00:00:00.000Z,10583,2712
2020-04-21T00:00:00.000Z,9204,2430
2020-04-22T00:00:00.000Z,9063,2709
2020-04-23T00:00:00.000Z,9559,2700
2020-04-24T00:00:00.000Z,7632,2845
2020-04-25T00:00:00.000Z,5501,1856
2020-04-26T00:00:00.000Z,4696,2646
2020-04-27T00:00:00.000Z,7705,1694
2020-04-28T00:00:00.000Z,7201,1614
2020-04-29T00:00:00.000Z,5275,2118
2020-04-30T00:00:00.000Z,6417,2176
2020-05-01T00:00:00.000Z,6619,2602
2020-05-02T00:00:00.000Z,3682,1079
2020-05-03T00:00:00.000Z,4805,2595
2020-05-04T00:00:00.000Z,5707,2247
2020-05-05T00:00:00.000Z,5873,1814
2020-05-06T00:00:00.000Z,6168,2378
2020-05-07T00:00:00.000Z,6280,2850
2020-05-08T00:00:00.000Z,5557,1630
2020-05-09T00:00:00.000Z,2329,1179
2020-05-10T00:00:00.000Z,3296,1114
2020-05-11T00:00:00.000Z,5612,2215
2020-05-12T00:00:00.000Z,5049,1632
2020-05-13T00:00:00.000Z,4860,2665
2020-05-14T00:00:00.000Z,4856,2823
2020-05-15T00:00:00.000Z,3130,1943
2020-05-16T00:00:00.000Z,984,359
2020-05-17T00:00:00.000Z,2816,1403
2020-05-18T00:00:00.000Z,4435,2361
2020-05-19T00:00:00.000Z,4641,1861
2020-05-20T00:00:00.000Z,4503,1117
2020-05-21T00:00:00.000Z,4205,1396
2020-05-22T00:00:00.000Z,2939,1676
2020-05-23T00:00:00.000Z,586,84
2020-05-24T00:00:00.000Z,2684,755
2020-05-25T00:00:00.000Z,3671,1179
2020-05-26T00:00:00.000Z,4354,2160
2020-05-27T00:00:00.000Z,4179,2263
2020-05-28T00:00:00.000Z,3148,1882
2020-05-29T00:00:00.000Z,1529,274
2020-05-30T00:00:00.000Z,927,114
2020-05-31T00:00:00.000Z,4532,967
2020-06-01T00:00:00.000Z,5592,2315
2020-06-02T00:00:00.000Z,8548,3029
2020-06-03T00:00:00.000Z,9417,3625
2020-06-04T00:00:00.000Z,11518,3210
2020-06-05T00:00:00.000Z,12749,3602
2020-06-06T00:00:00.000Z,10208,1234
2020-06-07T00:00:00.000Z,12570,2321
2020-06-08T00:00:00.000Z,12124,2364
2020-06-09T00:00:00.000Z,11852,3015
2020-06-10T00:00:00.000Z,13960,4206
2020-06-11T00:00:00.000Z,12550,3015
2020-06-12T00:00:00.000Z,10741,2138
2020-06-13T00:00:00.000Z,5745,1102
2020-06-14T00:00:00.000Z,7013,1621
2020-06-15T00:00:00.000Z,11165,2944
2020-06-16T00:00:00.000Z,12775,3149
2020-06-17T00:00:00.000Z,12657,2980
2020-06-18T00:00:00.000Z,13105,3835
2020-06-19T00:00:00.000Z,10540,1908
2020-06-20T00:00:00.000Z,5050,728
2020-06-21T00:00:00.000Z,7291,1618
2020-06-22T00:00:00.000Z,11187,2273
2020-06-23T00:00:00.000Z,14911,4251
2020-06-24T00:00:00.000Z,15630,2239
2020-06-25T00:00:00.000Z,14727,3252
2020-06-26T00:00:00.000Z,12998,3122
2020-06-27T00:00:00.000Z,8651,1400
2020-06-28T00:00:00.000Z,8674,1216
2020-06-29T00:00:00.000Z,16608,3650
2020-06-30T00:00:00.000Z,16488,3660
2020-07-01T00:00:00.000Z,17316,3513
2020-07-02T00:00:00.000Z,20517,3747
2020-07-03T00:00:00.000Z,17767,2697
2020-07-04T00:00:00.000Z,14540,2161
2020-07-05T00:00:00.000Z,17498,2778
2020-07-06T00:00:00.000Z,20802,3946
2020-07-07T00:00:00.000Z,23650,4049
2020-07-08T00:00:00.000Z,24320,4274
2020-07-09T00:00:00.000Z,24956,3947
2020-07-10T00:00:00.000Z,21225,3540
2020-07-11T00:00:00.000Z,16874,2372
2020-07-12T00:00:00.000Z,17095,3198
2020-07-13T00:00:00.000Z,22884,4593
2020-07-14T00:00:00.000Z,23192,6786
2020-07-15T00:00:00.000Z,23166,4751
2020-07-16T00:00:00.000Z,22865,5588
2020-07-17T00:00:00.000Z,18956,4625
2020-07-18T00:00:00.000Z,14843,3369
2020-07-19T00:00:00.000Z,13171,4644
2020-07-20T00:00:00.000Z,20042,4450
2020-07-21T00:00:00.000Z,20892,5874
2020-07-22T00:00:00.000Z,20931,4784
2020-07-23T00:00:00.000Z,22841,6443
2020-07-24T00:00:00.000Z,18273,4424
2020-07-25T00:00:00.000Z,10933,3703
2020-07-26T00:00:00.000Z,10432,995
2020-07-27T00:00:00.000Z,21267,5977
2020-07-28T00:00:00.000Z,19480,6289
2020-07-29T00:00:00.000Z,20013,5442
2020-07-30T00:00:00.000Z,17356,3866
2020-07-31T00:00:00.000Z,15861,6280
2020-08-01T00:00:00.000Z,5568,1888
2020-08-02T00:00:00.000Z,8516,1102
2020-08-03T00:00:00.000Z,17199,5353
2020-08-04T00:00:00.000Z,18672,6417
2020-08-05T00:00:00.000Z,18660,6233
2020-08-06T00:00:00.000Z,19841,7999
2020-08-07T00:00:00.000Z,17997,6535
2020-08-08T00:00:00.000Z,6307,1829
2020-08-09T00:00:00.000Z,9682,1861
2020-08-10T00:00:00.000Z,18211,5164
2020-08-11T00:00:00.000Z,20168,6405
2020-08-12T00:00:00.000Z,19616,5677
2020-08-13T00:00:00.000Z,19451,8362
2020-08-14T00:00:00.000Z,15375,4708
2020-08-15T00:00:00.000Z,7511,1353
2020-08-16T00:00:00.000Z,10392,1229
2020-08-17T00:00:00.000Z,18175,6719
2020-08-18T00:00:00.000Z,20858,5923
2020-08-19T00:00:00.000Z,20807,6433
2020-08-20T00:00:00.000Z,20651,7198
2020-08-21T00:00:00.000Z,19178,7185
2020-08-22T00:00:00.000Z,7017,3502
2020-08-23T00:00:00.000Z,11440,1167
2020-08-24T00:00:00.000Z,21437,7364
2020-08-25T00:00:00.000Z,23393,9425
2020-08-26T00:00:00.000Z,24144,8928
2020-08-27T00:00:00.000Z,25507,9688
2020-08-28T00:00:00.000Z,17963,4393
2020-08-29T00:00:00.000Z,8883,1288
2020-08-30T00:00:00.000Z,10282,2629
2020-08-31T00:00:00.000Z,24487,6166
2020-09-01T00:00:00.000Z,20719,6807
2020-09-02T00:00:00.000Z,25538,9039
2020-09-03T00:00:00.000Z,26258,7721
2020-09-04T00:00:00.000Z,23662,7076
2020-09-05T00:00:00.000Z,12095,3197
2020-09-06T00:00:00.000Z,16543,2182
2020-09-07T00:00:00.000Z,32120,7895
2020-09-08T00:00:00.000Z,35505,8894
2020-09-09T00:00:00.000Z,36488,8621
2020-09-10T00:00:00.000Z,40352,7029
2020-09-11T00:00:00.000Z,36073,6715
2020-09-12T00:00:00.000Z,24455,5329
2020-09-13T00:00:00.000Z,28374,5502
2020-09-14T00:00:00.000Z,38778,7504
2020-09-15T00:00:00.000Z,47687,8620
2020-09-16T00:00:00.000Z,43973,8985
2020-09-17T00:00:00.000Z,50311,7149
2020-09-18T00:00:00.000Z,45035,8199
2020-09-19T00:00:00.000Z,33206,8566
2020-09-20T00:00:00.000Z,20379,3132
2020-09-21T00:00:00.000Z,28957,4473
2020-09-22T00:00:00.000Z,48329,12747
2020-09-23T00:00:00.000Z,48434,9301
2020-09-24T00:00:00.000Z,55135,11021
2020-09-25T00:00:00.000Z,50441,10775
2020-09-26T00:00:00.000Z,36407,8648
2020-09-27T00:00:00.000Z,21478,2715
2020-09-28T00:00:00.000Z,7113,578
2020-09-29T00:00:00.000Z,29859,3311
2020-09-30T00:00:00.000Z,56466,11200
2020-10-01T00:00:00.000Z,53422,10236
2020-10-02T00:00:00.000Z,50176,9656
2020-10-03T00:00:00.000Z,17784,5723
2020-10-04T00:00:00.000Z,22345,2498
2020-10-05T00:00:00.000Z,40664,9043
2020-10-06T00:00:00.000Z,36639,8103
2020-10-07T00:00:00.000Z,37872,8633
2020-10-08T00:00:00.000Z,38616,8571
2020-10-09T00:00:00.000Z,29076,6131
2020-10-10T00:00:00.000Z,10425,1870
2020-10-11T00:00:00.000Z,19165,2124
2020-10-12T00:00:00.000Z,36497,7829
2020-10-13T00:00:00.000Z,32607,9820
2020-10-14T00:00:00.000Z,30783,7882
2020-10-15T00:00:00.000Z,28590,6932
2020-10-16T00:00:00.000Z,27233,5710
2020-10-17T00:00:00.000Z,11399,2819
2020-10-18T00:00:00.000Z,22210,3823
2020-10-19T00:00:00.000Z,32179,7629
2020-10-20T00:00:00.000Z,29487,11055
2020-10-21T00:00:00.000Z,31228,10214
2020-10-22T00:00:00.000Z,27838,5883
2020-10-23T00:00:00.000Z,24060,5213
2020-10-24T00:00:00.000Z,4853,1458
2020-10-25T00:00:00.000Z,17252,3465
2020-10-26T00:00:00.000Z,28086,11220
2020-10-27T00:00:00.000Z,29341,10807
2020-10-28T00:00:00.000Z,26078,7799
2020-10-29T00:00:00.000Z,27999,8350
2020-10-30T00:00:00.000Z,24094,7621
2020-10-31T00:00:00.000Z,5941,1773
2020-11-01T00:00:00.000Z,17651,4198
2020-11-02T00:00:00.000Z,25554,8944
2020-11-03T00:00:00.000Z,28613,11581
2020-11-04T00:00:00.000Z,30009,8681
2020-11-05T00:00:00.000Z,27125,7342
2020-11-06T00:00:00.000Z,24576,6154
2020-11-07T00:00:00.000Z,7030,1047
2020-11-08T00:00:00.000Z,17995,3491
2020-11-09T00:00:00.000Z,27082,7307
2020-11-10T00:00:00.000Z,30218,10325
2020-11-11T00:00:00.000Z,31726,7792
2020-11-12T00:00:00.000Z,32518,6808
2020-11-13T00:00:00.000Z,27815,7217
2020-11-14T00:00:00.000Z,11100,1555
2020-11-15T00:00:00.000Z,21066,2236
2020-11-16T00:00:00.000Z,37838,10023
2020-11-17T00:00:00.000Z,40332,15122
2020-11-18T00:00:00.000Z,37310,8332
2020-11-19T00:00:00.000Z,41933,13230
2020-11-20T00:00:00.000Z,36515,6708
2020-11-21T00:00:00.000Z,13843,1762
2020-11-22T00:00:00.000Z,29175,5139
2020-11-23T00:00:00.000Z,42332,10168
2020-11-24T00:00:00.000Z,45519,13208
2020-11-25T00:00:00.000Z,47741,11900
2020-11-26T00:00:00.000Z,41252,12124
2020-11-27T00:00:00.000Z,39621,8350
2020-11-28T00:00:00.000Z,13917,3265
2020-11-29T00:00:00.000Z,33403,6118
2020-11-30T00:00:00.000Z,46727,10807
2020-12-01T00:00:00.000Z,49439,14541
2020-12-02T00:00:00.000Z,57089,14197
2020-12-03T00:00:00.000Z,51183,13000
2020-12-04T00:00:00.000Z,52311,8092
2020-12-05T00:00:00.000Z,22256,3113
2020-12-06T00:00:00.000Z,36725,5341
2020-12-07T00:00:00.000Z,54744,11348
2020-12-08T00:00:00.000Z,57247,11912
2020-12-09T00:00:00.000Z,59553,14317
2020-12-10T00:00:00.000Z,62489,13849
2020-12-11T00:00:00.000Z,62618,13070
2020-12-12T00:00:00.000Z,38033,5961
2020-12-13T00:00:00.000Z,45716,4799
2020-12-14T00:00:00.000Z,62518,9694
2020-12-15T00:00:00.000Z,70671,11646
2020-12-16T00:00:00.000Z,72073,10406
2020-12-17T00:00:00.000Z,68168,10957
