name,coronaOccupancy,normalOccupancy,isolatedTeam
שיבא,,87.72151947021484,105
יוספטל,,46.15384674072266,2
שמיר,,62.51403045654297,33
וולפסון,,67.05709838867188,22
זיו צפת,,73.77521514892578,23
הלל יפה,,73.78640747070312,30
נהריה,,71.92254638671875,18
ברזילי,,75.33333587646484,19
פוריה,,59.15493011474609,11
סוראסקי,,97.01110076904297,88
בני ציון,,71.82447814941406,13
רבין ק. בילינסון,,71.49700927734375,91
סורוקה,,67.38567352294922,30
מאיר,,75.9640121459961,46
קפלן,,94.04331970214844,53
"רמב""ם",,81.03092956542969,33
הכרמל,,69.52965545654297,23
השרון ק. גולדה,,50.62240600585938,17
הדסה עין כרם,,,90
הסקוטי,,109.7744369506836,6
המשפחה הקדושה,,,0
סנט ג'וזף,,,1
שערי צדק,,93.12039184570312,62
אל מקאסד,,,0
לניאדו,,75.20891571044922,127
אוגוסטה ויקטוריה,,,0
מעייני הישועה,,86.39240264892578,29
אסותא אשדוד,,,8
שניידר,,,0
סנט וינסנט,,39.55223846435547,6
המרכזי בעמק,,69.6551742553711,36
