name,coronaOccupancy,normalOccupancy,isolatedTeam
שיבא,,,11
אוגוסטה ויקטוריה,,,0
וולפסון,,75.5490493774414,8
הלל יפה,,85.63106536865234,7
נהריה,,79.58904266357422,6
רבין ק. בילינסון,,89.34131622314453,13
מאיר,,83.16195678710938,6
שערי צדק,,95.74726867675781,0
לניאדו,,,0
סוראסקי,,,0
אסותא אשדוד,,,0
בני ציון,,90.53118133544922,4
ברזילי,,,0
הדסה עין כרם,,114.9470901489258,4
הכרמל,,82.61758422851562,3
שמיר,,72.39057159423828,6
המשפחה הקדושה,,,0
הסקוטי,,,0
השרון ק. גולדה,,63.07053756713867,2
יוספטל,,61.53845977783203,1
מעייני הישועה,,,0
סורוקה,,76.45525360107422,3
סנט וינסנט,,,0
פוריה,,,0
קפלן,,99.63899230957031,3
זיו צפת,,79.82708740234375,3
"רמב""ם",,88.21721649169922,2
סנט ג'וזף,,,0
אל מקאסד,,,0
המרכזי בעמק,,82.06896209716797,3
