city,sickCount,actualSick,verifiedLast7Days,testLast7Days,patientDiffPopulationForTenThousands
ירושלים,116339,8201,3757,36955,86
תל אביב - יפו,22252,2603,1317,24417,57
בני ברק,45615,2442,1237,10216,119
פתח תקווה,18868,2015,1019,15736,81
אשדוד,22714,1812,935,13908,80
מודיעין עילית,23871,1497,751,6144,189
ראשון לציון,12219,1481,824,14461,61
חולון,12306,1359,804,11561,73
בית שמש,18586,1281,697,6020,96
נתניה,13470,1262,675,10749,58
באר שבע,11864,1164,641,11939,59
אשקלון,9053,1071,633,9129,74
בת ים,7891,1064,624,7559,83
רמלה,7954,1049,589,5844,137
חיפה,14315,1043,515,12207,38
רחובות,9586,943,512,7694,67
נתיבות,5940,894,479,3765,222
לוד,7217,834,472,4521,105
קרית גת,6139,814,448,4760,138
רמת גן,6880,753,385,8133,50
צפת,4166,671,365,2568,185
ביתר עילית,12339,607,295,1846,95
חדרה,5474,571,325,4970,59
אלעד,10872,566,296,2296,118
קרית אתא,4061,522,285,3891,90
קרית מלאכי,3373,518,321,2269,207
ראש העין,4637,503,286,4622,77
נצרת,7710,483,223,1903,61
יבנה,3672,420,220,3495,87
עפולה,3238,396,236,3571,71
אור יהודה,3703,394,213,2229,114
אופקים,3513,382,204,2571,114
טייבה,3715,366,202,1617,82
עכו,3418,328,188,2543,64
טבריה,3738,315,184,1922,69
אילת,1906,315,158,4266,56
מודיעין-מכבים-רעות,4356,310,154,4995,35
הרצליה,3570,302,174,4417,32
כפר סבא,3499,296,145,4331,30
הוד השרון,2391,290,121,3038,47
שדרות,2183,275,151,1986,97
נהריה,2889,273,134,2880,45
רעננה,3411,260,116,3495,34
מעלה אדומים,3303,249,153,2270,67
גבעת זאב,3440,248,117,1068,125
אום אל-פחם,4890,243,162,1025,43
נס ציונה,2076,220,117,2869,48
פרדס חנה-כרכור,1921,213,95,2547,51
מבשרת ציון,1737,205,80,1245,88
דימונה,1841,205,90,2028,57
כפר קאסם,2894,199,119,837,81
גדרה,1569,195,103,1974,77
רכסים,2885,192,112,954,149
קרית מוצקין,2039,180,104,2090,39
באר יעקב,1899,175,109,1538,65
גבעתיים,1795,174,85,2629,31
מגאר,1690,173,79,927,75
יאנוח-ג'ת,962,171,103,831,257
קרית ים,1935,165,76,2133,43
שפרעם,3674,159,76,978,38
קרית אונו,1556,157,80,1784,42
חריש,1050,157,78,918,76
קדימה-צורן,1017,156,92,1364,74
רהט,2945,154,117,1157,22
אבו גוש,1076,150,99,600,185
נוף הגליל,2313,148,73,1534,33
יהוד,1724,148,96,1764,51
גן יבנה,1444,147,65,1345,65
קרית ביאליק,1904,145,69,1988,36
חצור הגלילית,1277,144,74,747,143
כרמיאל,2242,142,69,1951,31
באקה אל-גרביה,2294,140,73,670,47
כפר יונה,1188,140,81,1255,58
ג'דיידה-מכר,1714,139,83,858,67
עראבה,1918,138,94,652,52
ריינה,1378,136,74,492,81
טירת כרמל,1175,136,70,1200,56
זכרון יעקב,1253,134,63,1198,59
בית שאן,1432,132,65,1103,67
רמת השרון,1686,129,77,2188,28
טמרה,3579,128,73,706,37
יפיע,1820,127,55,424,65
קרית עקרון,720,127,96,947,119
קרית שמונה,1272,125,67,1150,57
כוכב יעקב,1712,122,57,519,132
גבעת שמואל,1565,119,62,1623,46
סח'נין,4010,119,52,761,36
אור עקיבא,1387,119,53,939,60
"כפר חב""ד",1178,113,66,582,162
ירכא,1858,112,50,462,71
מעלות-תרשיחא,1233,112,58,1148,49
מגדל העמק,1730,111,63,1130,42
מעלה עירון,1630,108,61,385,70
אזור,945,107,61,792,87
דאלית אל-כרמל,2092,104,59,578,60
יקנעם עילית,974,103,58,1130,44
גני תקווה,1108,103,52,1650,49
אריאל,876,102,60,1514,56
בית ג'ן,1658,94,37,583,78
כעביה-טבאש-חג'אג'רה,489,93,60,292,156
אבו סנאן,1087,93,49,485,69
מזכרת בתיה,687,92,48,1050,60
דייר חנא,1251,89,47,326,83
עמנואל,613,89,49,243,200
ערערה,1612,87,63,526,43
עין נקובא,468,85,34,203,238
ביר אל-מכסור,502,85,52,281,83
אפרת,910,81,42,870,68
קרני שומרון,521,81,46,703,84
כפר כנא,2051,80,29,351,34
שוהם,1007,80,37,1323,40
טירה,2330,79,44,590,29
"בסמ""ה",769,78,48,391,71
אכסאל,1309,77,38,360,51
"בני עי""ש",380,77,57,548,115
קרית ארבע,638,76,46,566,103
אבן יהודה,556,75,29,737,56
דבוריה,1029,75,40,383,70
עין מאהל,1475,73,24,214,53
עספיא,1252,73,41,428,59
כסרא-סמיע,709,71,49,327,80
קרית יערים,1339,71,34,299,111
ערד,2049,71,42,1103,26
יד בנימין,581,70,34,489,164
קלנסווה,2302,70,44,527,30
בועיינה-נוג'ידאת,732,70,53,341,68
מג'ד אל-כרום,2001,68,28,259,44
חורפיש,791,66,44,507,102
דייר אל-אסד,1292,64,35,273,50
אלון שבות,330,64,15,388,197
כפר יאסיף,790,64,32,349,59
כפר קרע,1394,62,38,483,32
טובא-זנגריה,355,62,17,269,90
גבע בנימין,564,61,26,307,111
פקיעין (בוקייעה),864,59,17,316,99
תפרח,668,59,31,193,264
ראמה,794,58,32,316,69
כסיפה,620,57,44,201,31
כאבול,1208,56,27,248,45
צור הדסה,615,56,33,613,58
נשר,846,55,23,979,25
כפר מנדא,1543,53,19,212,26
שבלי - אום אל-גנם,488,52,22,219,80
נחף,1086,51, 11-14 ,230,37
בית דגן,444,49,29,420,75
מזרעה,229,45,31,200,112
ג'ת,1072,45,23,363,36
בסמת טבעון,376,44, 11-14 ,191,55
שילה,326,44,29,385,95
ערערה-בנגב,684,42,26,190,22
ע'ג'ר,93,41,30,113,150
ירוחם,832,41,17,514,38
בנימינה-גבעת עדה,528,40,22,720,27
פוריידיס,1123,39,21,246,29
זרזיר,370,39, 11-14 ,145,45
אעבלין,1091,39,23,278,29
גני מודיעין,295,38,22,118,113
סאג'ור,454,38,15,246,90
תל מונד,428,37,24,619,28
ג'ולס,629,36,19,260,57
קדומים,293,35,19,515,76
עתלית,286,35,23,424,38
רמת ישי,257,34,17,480,46
קצרין,265,34,  6-10  ,462,44
מצפה רמון,166,34,32,426,68
אורנית,315,33,15,568,37
עילוט,502,32,22,200,37
שלומי,373,32,17,369,47
עפרה,234,32,15,315,102
ג'לג'וליה,795,32,19,198,31
בענה,828,31,18,175,37
שערי תקווה,301,30,18,435,53
תקוע,221,30, 11-14 ,362,71
בית אל,446,29, 11-14 ,581,51
קרית טבעון,512,29, 11-14 ,753,18
נעלה,131,28,17,214,130
כוכב השחר,209,27,17,279,105
טלמון,406,26,  6-10  ,581,51
מג'דל שמס,1686,26, 11-14 ,131,23
עיילבון,513,26, 11-14 ,226,45
ברכה,238,25,21,281,88
טורעאן,1134,25, 11-14 ,232,17
נוקדים,145,24,17,162,105
כוכב יאיר,298,24,  6-10  ,539,26
אלפי מנשה,276,24,  6-10  ,491,30
שעב,648,24,  6-10  ,148,32
ג'סר א-זרקא,808,24,16,497,16
בית אריה,222,24, 11-14 ,307,46
עץ אפרים,191,24,15,375,98
כפר מצר,258,23,20,80,82
כאוכב אבו אל-היג'א,390,22,21,105,56
חשמונאים,418,22,  6-10  ,319,76
אלקנה,268,22,  6-10  ,353,57
פסגות,177,22,  6-10  ,246,105
מבוא חורון,284,22, 11-14 ,236,85
אליכין,199,22,  6-10  ,360,63
קיסריה,211,22,  6-10  ,253,39
פדואל,204,21,  6-10  ,302,97
מוקייבלה,322,21, 11-14 ,81,49
חורה,611,21, 11-14 ,229,11
רבבה,302,21,  6-10  ,289,72
ראש פינה,122,21,  6-10  ,212,67
יבנאל,276,20,  6-10  ,136,47
עלי,297,20, 11-14 ,408,48
משהד,530,20, 11-14 ,144,22
בית חשמונאי,100,20,  6-10  ,268,94
פרדסיה,227,19,  6-10  ,288,28
ניצן,197,19, 11-14 ,227,80
סולם,218,18,  6-10  ,90,60
אבני חפץ,280,18, 11-14 ,228,87
כפר אדומים,255,18,  6-10  ,286,41
כפר ורדים,205,18,15,226,32
מעיליא,241,18,  6-10  ,182,56
זמר,475,17,  6-10  ,160,24
אבטין,181,16,  1-5  ,80,56
נוף איילון,214,16,  1-5  ,222,70
עלי זהב,221,16,  6-10  ,249,39
צור משה,103,16, 11-14 ,199,61
גן נר,124,15, 11-14 ,142,56
בת חפר,224, קטן מ-15 ,  6-10  ,294,24
סלמה,325, קטן מ-15 ,  6-10  ,59,25
שגב-שלום,127, קטן מ-15 ,  6-10  ,96,12
צופים,110, קטן מ-15 ,  1-5  ,132,21
מייסר,110, קטן מ-15 ,  1-5  ,57,34
נופית,96, קטן מ-15 ,  1-5  ,129,24
עומר,269, קטן מ-15 ,  1-5  ,420,9
לא ידוע, קטן מ-15 , קטן מ-15 ,  0  ,0,2
אבו רובייעה (שבט),16, קטן מ-15 ,  1-5  ,20,2
אבו רוקייק (שבט),31, קטן מ-15 ,  6-10  ,43,7
אלעזר,156, קטן מ-15 ,  1-5  ,194,29
הושעיה,135, קטן מ-15 ,  6-10  ,185,63
מיתר,324, קטן מ-15 ,  1-5  ,426,11
להבים,236, קטן מ-15 ,  1-5  ,220,16
עין קנייא,280, קטן מ-15 ,  6-10  ,21,25
ג'ש (גוש חלב),273, קטן מ-15 ,  1-5  ,77,29
בית יצחק-שער חפר,72, קטן מ-15 ,  1-5  ,74,14
אחוזת ברק,121, קטן מ-15 ,  1-5  ,161,28
מרכז שפירא,192, קטן מ-15 ,  1-5  ,176,31
סייד (שבט), קטן מ-15 , קטן מ-15 ,  1-5  ,16,9
מסעודין אל-עזאזמה,26, קטן מ-15 ,  1-5  ,49,2
כפר כמא,132, קטן מ-15 ,  1-5  ,113,21
מצפה יריחו,185, קטן מ-15 ,  0  ,117,12
בוקעאתא,935, קטן מ-15 ,  1-5  ,37,6
פסוטה,281, קטן מ-15 ,  1-5  ,103,33
עוזייר,156, קטן מ-15 ,  1-5  ,37,15
רומת הייב,88, קטן מ-15 ,  1-5  ,32,19
אעצם (שבט),28, קטן מ-15 ,  1-5  ,31,1
אטרש (שבט), קטן מ-15 , קטן מ-15 ,  6-10  ,24,17
נווה דניאל,271, קטן מ-15 ,  6-10  ,236,57
תל שבע,286, קטן מ-15 ,  6-10  ,195,6
מתן,130, קטן מ-15 ,  1-5  ,191,31
שייח' דנון,161, קטן מ-15 ,  1-5  ,46,10
גבעת ברנר,70, קטן מ-15 ,  1-5  ,123,17
סביון,207, קטן מ-15 ,  0  ,249,7
שמשית,100, קטן מ-15 ,  1-5  ,164,39
כפר תבור,179, קטן מ-15 ,  1-5  ,186,27
צור יצחק,195, קטן מ-15 ,  1-5  ,177,12
כפר האורנים,111, קטן מ-15 ,  1-5  ,122,32
גבעת אבני,97, קטן מ-15 ,  1-5  ,108,19
לקיה,480, קטן מ-15 ,  6-10  ,157,6
יקיר,182, קטן מ-15 ,  6-10  ,248,57
ביר הדאג',16, קטן מ-15 ,  0  ,10,4
קודייראת א-צאנע(שבט), קטן מ-15 , קטן מ-15 ,  1-5  ,8,4
הר אדר,191, קטן מ-15 ,  6-10  ,233,30
כפר ברא,346, קטן מ-15 ,  6-10  ,102,31
מסעדה,400, קטן מ-15 ,  0  ,34,2
אבו קורינאת (שבט), קטן מ-15 , קטן מ-15 ,  1-5  ,22,3
אבו ג'ווייעד (שבט),17, קטן מ-15 ,  1-5  ,86,11
הוואשלה (שבט), קטן מ-15 ,0,  0  ,4,0
קצר א-סר, קטן מ-15 ,0,  0  ,7,0
נאעורה,162,0,  0  ,22,0
אבו תלול, קטן מ-15 ,0,  0  ,8,0
אום בטין, קטן מ-15 ,0,  0  ,14,0
אל סייד, קטן מ-15 ,0,  0  ,21,0
לפיד,104,0,  0  ,100,0
