Day_Date,vaccinated,vaccinated_cum,vaccinated_population_perc,vaccinated_seconde_dose,vaccinated_seconde_dose_cum,vaccinated_seconde_dose_population_perc,vaccinated_third_dose,vaccinated_third_dose_cum,vaccinated_third_dose_population_perc
2020-12-19T00:00:00.000Z,45,62,0,0,0,0,0,0,0
2020-12-20T00:00:00.000Z,7381,7443,0.08,0,0,0,0,0,0
2020-12-21T00:00:00.000Z,24890,32333,0.35,0,0,0,0,0,0
2020-12-22T00:00:00.000Z,44625,76958,0.83,0,0,0,0,0,0
2020-12-23T00:00:00.000Z,62853,139811,1.5,0,0,0,0,0,0
2020-12-24T00:00:00.000Z,73359,213170,2.29,0,0,0,0,0,0
2020-12-25T00:00:00.000Z,38467,251637,2.71,0,0,0,0,0,0
2020-12-26T00:00:00.000Z,32589,284226,3.06,0,0,0,0,0,0
2020-12-27T00:00:00.000Z,104441,388667,4.18,0,0,0,0,0,0
2020-12-28T00:00:00.000Z,134887,523554,5.63,0,0,0,0,0,0
2020-12-29T00:00:00.000Z,156105,679659,7.31,0,0,0,0,0,0
2020-12-30T00:00:00.000Z,152897,832556,8.95,0,0,0,0,0,0
2020-12-31T00:00:00.000Z,158351,990907,10.66,0,0,0,0,0,0
2021-01-01T00:00:00.000Z,71304,1062211,11.42,0,0,0,0,0,0
2021-01-02T00:00:00.000Z,71655,1133866,12.19,0,0,0,0,0,0
2021-01-03T00:00:00.000Z,149526,1283392,13.8,0,0,0,0,0,0
2021-01-04T00:00:00.000Z,151971,1435363,15.44,1,1,0,0,0,0
2021-01-05T00:00:00.000Z,124952,1560315,16.78,0,1,0,0,0,0
2021-01-06T00:00:00.000Z,103150,1663465,17.89,1,2,0,0,0,0
2021-01-07T00:00:00.000Z,115871,1779336,19.13,5,7,0,0,0,0
2021-01-08T00:00:00.000Z,66332,1845668,19.85,3,10,0,0,0,0
2021-01-09T00:00:00.000Z,44466,1890134,20.33,22,32,0,0,0,0
2021-01-10T00:00:00.000Z,37559,1927693,20.73,5990,6022,0.06,0,0,0
2021-01-11T00:00:00.000Z,21037,1948730,20.96,19239,25261,0.27,0,0,0
2021-01-12T00:00:00.000Z,23922,1972652,21.21,35645,60906,0.66,0,0,0
2021-01-13T00:00:00.000Z,51944,2024596,21.77,56837,117743,1.27,0,0,0
2021-01-14T00:00:00.000Z,56326,2080922,22.38,68786,186529,2.01,0,0,0
2021-01-15T00:00:00.000Z,30634,2111556,22.71,35894,222423,2.39,0,0,0
2021-01-16T00:00:00.000Z,29373,2140929,23.02,25988,248411,2.67,0,0,0
2021-01-17T00:00:00.000Z,68280,2209209,23.76,84513,332924,3.58,0,0,0
2021-01-18T00:00:00.000Z,69568,2278777,24.5,120314,453238,4.87,0,0,0
2021-01-19T00:00:00.000Z,72663,2351440,25.29,137665,590903,6.35,0,0,0
2021-01-20T00:00:00.000Z,76612,2428052,26.11,143555,734458,7.9,0,0,0
2021-01-21T00:00:00.000Z,69733,2497785,26.86,164194,898652,9.66,0,0,0
2021-01-22T00:00:00.000Z,37743,2535528,27.27,71001,969653,10.43,0,0,0
2021-01-23T00:00:00.000Z,39869,2575397,27.69,53511,1023164,11,0,0,0
2021-01-24T00:00:00.000Z,68975,2644372,28.44,140499,1163663,12.51,0,0,0
2021-01-25T00:00:00.000Z,80761,2725133,29.3,139310,1302973,14.01,0,0,0
2021-01-26T00:00:00.000Z,78515,2803648,30.15,126214,1429187,15.37,0,0,0
2021-01-27T00:00:00.000Z,77735,2881383,30.99,124838,1554025,16.71,0,0,0
2021-01-28T00:00:00.000Z,79362,2960745,31.84,130411,1684436,18.11,0,0,0
2021-01-29T00:00:00.000Z,36542,2997287,32.23,64670,1749106,18.81,0,0,0
2021-01-30T00:00:00.000Z,34308,3031595,32.6,42685,1791791,19.27,0,0,0
2021-01-31T00:00:00.000Z,73191,3104786,33.39,59387,1851178,19.91,0,0,0
2021-02-01T00:00:00.000Z,82329,3187115,34.27,35239,1886417,20.29,0,0,0
2021-02-02T00:00:00.000Z,69907,3257022,35.02,30975,1917392,20.62,0,0,0
2021-02-03T00:00:00.000Z,60115,3317137,35.67,51297,1968689,21.17,0,0,0
2021-02-04T00:00:00.000Z,72432,3389569,36.45,57971,2026660,21.79,0,0,0
2021-02-05T00:00:00.000Z,33798,3423367,36.81,28673,2055333,22.1,0,0,0
2021-02-06T00:00:00.000Z,21549,3444916,37.04,22148,2077481,22.34,0,0,0
2021-02-07T00:00:00.000Z,53975,3498891,37.63,68578,2146059,23.08,0,0,0
2021-02-08T00:00:00.000Z,58501,3557392,38.25,65256,2211315,23.78,0,0,0
2021-02-09T00:00:00.000Z,66178,3623570,38.97,67364,2278679,24.5,0,0,0
2021-02-10T00:00:00.000Z,70371,3693941,39.72,72067,2350746,25.28,0,0,0
2021-02-11T00:00:00.000Z,80969,3774910,40.59,71880,2422626,26.05,0,0,0
2021-02-12T00:00:00.000Z,38962,3813872,41.01,37443,2460069,26.45,0,0,0
2021-02-13T00:00:00.000Z,27387,3841259,41.31,30365,2490434,26.78,0,0,0
2021-02-14T00:00:00.000Z,74765,3916024,42.11,68923,2559357,27.52,0,0,0
2021-02-15T00:00:00.000Z,81357,3997381,42.99,75534,2634891,28.33,0,0,0
2021-02-16T00:00:00.000Z,83315,4080696,43.88,78082,2712973,29.17,0,0,0
2021-02-17T00:00:00.000Z,61824,4142520,44.55,75418,2788391,29.98,0,0,0
2021-02-18T00:00:00.000Z,68999,4211519,45.29,79551,2867942,30.84,0,0,0
2021-02-19T00:00:00.000Z,39569,4251088,45.71,38014,2905956,31.25,0,0,0
2021-02-20T00:00:00.000Z,31584,4282672,46.05,28664,2934620,31.56,0,0,0
2021-02-21T00:00:00.000Z,79329,4362001,46.91,78308,3012928,32.4,0,0,0
2021-02-22T00:00:00.000Z,84909,4446910,47.82,80416,3093344,33.26,0,0,0
2021-02-23T00:00:00.000Z,77202,4524112,48.65,70282,3163626,34.02,0,0,0
2021-02-24T00:00:00.000Z,60914,4585026,49.31,62927,3226553,34.7,0,0,0
2021-02-25T00:00:00.000Z,51557,4636583,49.86,64608,3291161,35.39,0,0,0
2021-02-26T00:00:00.000Z,25772,4662355,50.14,31908,3323069,35.73,0,0,0
2021-02-27T00:00:00.000Z,18258,4680613,50.33,21143,3344212,35.96,0,0,0
2021-02-28T00:00:00.000Z,40179,4720792,50.77,55763,3399975,36.56,0,0,0
2021-03-01T00:00:00.000Z,45532,4766324,51.25,61293,3461268,37.22,0,0,0
2021-03-02T00:00:00.000Z,41023,4807347,51.7,64605,3525873,37.92,0,0,0
2021-03-03T00:00:00.000Z,41811,4849158,52.15,66619,3592492,38.63,0,0,0
2021-03-04T00:00:00.000Z,39499,4888657,52.57,78920,3671412,39.48,0,0,0
2021-03-05T00:00:00.000Z,17168,4905825,52.75,40340,3711752,39.91,0,0,0
2021-03-06T00:00:00.000Z,10576,4916401,52.87,25287,3737039,40.19,0,0,0
2021-03-07T00:00:00.000Z,30991,4947392,53.2,72716,3809755,40.97,0,0,0
2021-03-08T00:00:00.000Z,27172,4974564,53.49,73124,3882879,41.75,0,0,0
2021-03-09T00:00:00.000Z,26527,5001091,53.78,76483,3959362,42.58,0,0,0
2021-03-10T00:00:00.000Z,23118,5024209,54.03,58538,4017900,43.21,0,0,0
2021-03-11T00:00:00.000Z,23078,5047287,54.28,68921,4086821,43.95,0,0,0
2021-03-12T00:00:00.000Z,11106,5058393,54.4,41309,4128130,44.39,0,0,0
2021-03-13T00:00:00.000Z,7849,5066242,54.48,25182,4153312,44.66,0,0,0
2021-03-14T00:00:00.000Z,20834,5087076,54.7,73858,4227170,45.46,0,0,0
2021-03-15T00:00:00.000Z,19933,5107009,54.92,78108,4305278,46.3,0,0,0
2021-03-16T00:00:00.000Z,18550,5125559,55.12,71376,4376654,47.06,0,0,0
2021-03-17T00:00:00.000Z,17509,5143068,55.31,58885,4435539,47.7,0,0,0
2021-03-18T00:00:00.000Z,15840,5158908,55.48,57989,4493528,48.32,0,0,0
2021-03-19T00:00:00.000Z,6756,5165664,55.55,27883,4521411,48.62,0,0,0
2021-03-20T00:00:00.000Z,5125,5170789,55.6,15235,4536646,48.78,0,0,0
2021-03-21T00:00:00.000Z,13041,5183830,55.74,40384,4577030,49.22,0,0,0
2021-03-22T00:00:00.000Z,13365,5197195,55.89,40399,4617429,49.65,0,0,0
2021-03-23T00:00:00.000Z,2612,5199807,55.92,7164,4624593,49.73,0,0,0
2021-03-24T00:00:00.000Z,10802,5210609,56.03,46399,4670992,50.23,0,0,0
