name,score,governmentColor,sickTo10000,positiveTests,growthLastWeek,activeSick,color,date,firstDose,secondDose,activeSickTo1000
באקה אל-גרביה,5.4,כתום,53.2,0.064387917329,-0.4653465346535,319,כתום,2021-10-03T00:00:00.000Z,62.73,55.17,104.8
קרני שומרון,6.2,ירוק,35.8,0.0467914438502,0.7,48,ירוק,2021-10-03T00:00:00.000Z,62.81,58.88,50.6
נס ציונה,3.8,ירוק,16.4,0.0222222222222,-0.2095238095239,131,ירוק,2021-10-03T00:00:00.000Z,69.94,67.46,25.9
קדומים,5.4,ירוק,34.9,0.0501567398119,0.6000000000000001,19,ירוק,2021-10-03T00:00:00.000Z,64.58,61.17,41.5
קרית אונו,3.1,ירוק,10.1,0.0127632418634,-0.4605263157895,311,ירוק,2021-10-03T00:00:00.000Z,73.53,70.98,76.3
מייסר,5.5,צהוב,43.8,0.0496894409937,-0.4444444444445, קטן מ-15 ,צהוב,2021-10-03T00:00:00.000Z,65.58,60.38,
אבן יהודה,2.7,ירוק,7.8,0.008560311284,-0.2666666666667,16,ירוק,2021-10-03T00:00:00.000Z,78.26,75.41,11.4
מגדל העמק,5.1,צהוב,27.5,0.0450563204005,-0.3545454545455,97,צהוב,2021-10-03T00:00:00.000Z,69.20,64.91,37.6
ג'ת,7,אדום,68.6,0.0634556574923,-0.5508021390375,151,אדום,2021-10-03T00:00:00.000Z,62.57,55.22,123.2
נווה דניאל,4.7,צהוב,8.6,0.0093896713615,0, קטן מ-15 ,צהוב,2021-10-03T00:00:00.000Z,72.20,66.85,
בת חפר,3.5,ירוק,3.8,0.0054794520547,0, קטן מ-15 ,ירוק,2021-10-03T00:00:00.000Z,83.99,81.58,
ראמה,6.1,אדום,51.5,0.0481927710843,-0.5604395604396,64,אדום,2021-10-03T00:00:00.000Z,76.76,68.74,82.4
בנימינה-גבעת עדה,3,צהוב,5.6,0.0072289156626,-0.6551724137932,19,צהוב,2021-10-03T00:00:00.000Z,69.82,67.28,11.9
קרית יערים,3.7,צהוב,25.6,0.0655737704918,-0.483870967742,23,צהוב,2021-10-03T00:00:00.000Z,45.04,35.89,36.8
אבני חפץ,5.6,צהוב,62.5,0.0590909090909,-0.5357142857143,16,צהוב,2021-10-03T00:00:00.000Z,55.03,48.87,77.0
פדואל,4.4,צהוב,4.9,0.009009009009,-0.09090909090910004, קטן מ-15 ,צהוב,2021-10-03T00:00:00.000Z,68.45,63.24,
"כפר חב""ד",5.3,צהוב,25.2,0.0393013100436,0.1333333333333,26,צהוב,2021-10-03T00:00:00.000Z,46.79,38.23,38.6
צפת,5.1,צהוב,30.2,0.0679245283018,-0.271523178808,172,צהוב,2021-10-03T00:00:00.000Z,41.98,37.66,47.2
סייד (שבט),7.6,צהוב,69.4,0.2238805970149,0.5,18,צהוב,2021-10-03T00:00:00.000Z,14.52,11.10,83.3
עומר,5.1,כתום,26.4,0.0231481481481,-0.5121951219513,37,כתום,2021-10-03T00:00:00.000Z,מעל 90%,מעל 90%,48.9
שעב,6.8,אדום,73.6,0.0578602620087,-0.2535211267606,75,אדום,2021-10-03T00:00:00.000Z,67.29,58.47,104.1
יקנעם עילית,4.4,ירוק,18.7,0.0274299344066,-0.2241379310345,68,ירוק,2021-10-03T00:00:00.000Z,73.87,70.89,28.3
סלמה,4.1,ירוק,44.1,0.0597609561752,-0.2857142857143,23,ירוק,2021-10-03T00:00:00.000Z,62.55,53.55,67.7
ביר הדאג',9.2,אדום,46.7,0.2545454545454,-0.03448275862070005,46,אדום,2021-10-03T00:00:00.000Z,3.09,2.49,76.7
עוזייר,6.6,כתום,56.5,0.0430839002267,0.1875,26,כתום,2021-10-03T00:00:00.000Z,61.99,54.31,77.3
ירכא,6.6,אדום,85.3,0.0675182481751,-0.5582089552239,270,אדום,2021-10-03T00:00:00.000Z,60.94,50.94,155.5
בית חשמונאי,5.7,צהוב,9.1,0.0143884892086,-0.09090909090910004, קטן מ-15 ,צהוב,2021-10-03T00:00:00.000Z,78.39,76.02,
דייר חנא,6.4,אדום,55.5,0.0557655954631,-0.3483146067416,77,אדום,2021-10-03T00:00:00.000Z,66.71,57.67,73.6
אלון שבות,5.5,צהוב,19.3,0.0170454545454,-0.09090909090910004, קטן מ-15 ,צהוב,2021-10-03T00:00:00.000Z,80.81,74.70,
בית אריה,5.7,ירוק,16.8,0.0269461077844,0, קטן מ-15 ,ירוק,2021-10-03T00:00:00.000Z,66.47,64.13,
"בני עי""ש",5,צהוב,23.2,0.036036036036,-0.6279069767442,33,צהוב,2021-10-03T00:00:00.000Z,68.63,65.04,47.8
רבבה,5.9,צהוב,46.4,0.047619047619,-0.6060606060607,18,צהוב,2021-10-03T00:00:00.000Z,59.19,54.01,64.2
תל מונד,3.9,ירוק,14.1,0.0143613000755,0.5833333333333,24,ירוק,2021-10-03T00:00:00.000Z,80.42,78.16,17.8
חשמונאים,4.8,צהוב,18.7,0.016501650165,-0.5, קטן מ-15 ,צהוב,2021-10-03T00:00:00.000Z,מעל 90%,מעל 90%,
אום אל-פחם,6.3,כתום,64.9,0.0612347331437,-0.3260073260074,572,כתום,2021-10-03T00:00:00.000Z,58.86,49.67,100.9
אורנית,3.4,צהוב,7.8,0.0092838196286,-0.4736842105264, קטן מ-15 ,צהוב,2021-10-03T00:00:00.000Z,78.66,76.29,
כפר יונה,4.3,צהוב,21.0,0.0293809024134,-0.329268292683,79,צהוב,2021-10-03T00:00:00.000Z,66.77,63.94,30.2
יהוד,3.7,ירוק,15.7,0.0212471131639,-0.4404761904762,73,ירוק,2021-10-03T00:00:00.000Z,75.34,71.87,24.3
יפיע,5.7,אדום,46.6,0.0461378952825,-0.5522388059701999,188,אדום,2021-10-03T00:00:00.000Z,60.07,51.73,97.4
ברכה,6.2,צהוב,48.5,0.0380434782608,-0.1764705882353,22,צהוב,2021-10-03T00:00:00.000Z,48.06,42.24,76.2
מגאר,5.9,כתום,70.9,0.0559813395534,-0.2253521126761,263,כתום,2021-10-03T00:00:00.000Z,68.44,61.48,113.0
רעננה,4.1,צהוב,18.2,0.0183474128827,-0.2820512820513,216,צהוב,2021-10-03T00:00:00.000Z,81.10,78.29,28.1
מסעדה,6,אדום,69.2,0.0628019323671,-0.6231884057971999,29,אדום,2021-10-03T00:00:00.000Z,72.54,62.80,77.2
שוהם,3.7,ירוק,9.0,0.0113636363636,-0.1739130434782999,31,ירוק,2021-10-03T00:00:00.000Z,85.32,82.29,14.7
יקיר,3.7,צהוב,16.8,0.0227272727272,0, קטן מ-15 ,צהוב,2021-10-03T00:00:00.000Z,62.35,57.78,
עלי זהב,5.6,צהוב,36.6,0.0416666666666,0.3999999999999999,17,צהוב,2021-10-03T00:00:00.000Z,51.66,48.71,44.5
נהריה,4.5,צהוב,12.7,0.0234206471494,-0.5098039215687,138,צהוב,2021-10-03T00:00:00.000Z,77.30,74.07,23.3
ברקת,7,ירוק,47.5,0.0847457627118,-0.5,16,ירוק,2021-10-03T00:00:00.000Z,42.90,37.53,76.0
עילוט,7.7,כתום,79.7,0.06852248394,0.5111111111111,78,כתום,2021-10-03T00:00:00.000Z,56.02,47.77,91.5
ראשון לציון,3.9,צהוב,13.8,0.0201087572221,-0.3581818181819,564,צהוב,2021-10-03T00:00:00.000Z,73.07,70.12,22.0
אבו קורינאת (שבט),7.5,צהוב,27.0,0.1875,0.8,21,צהוב,2021-10-03T00:00:00.000Z,7.67,6.32,31.5
אלעד,5.2,כתום,23.8,0.0697399527186,-0.5517241379311,186,כתום,2021-10-03T00:00:00.000Z,33.93,25.81,37.8
הרצליה,4.1,צהוב,12.8,0.0136475103955,-0.420091324201,216,צהוב,2021-10-03T00:00:00.000Z,77.04,74.51,21.8
עיילבון,7.7,כתום,60.5,0.0439146800501,-0.1025641025642,47,כתום,2021-10-03T00:00:00.000Z,68.07,61.55,81.3
עראבה,6.5,אדום,52.5,0.0466424082037,-0.527397260274,252,אדום,2021-10-03T00:00:00.000Z,62.93,54.75,95.9
ניצן,4.7,ירוק,7.9,0.0098522167487,-0.09090909090910004, קטן מ-15 ,ירוק,2021-10-03T00:00:00.000Z,64.55,59.27,
רכסים,6.5,כתום,28.8,0.1072463768115,-0.5824175824176,78,כתום,2021-10-03T00:00:00.000Z,41.56,32.49,59.1
שלומי,4.4,צהוב,11.9,0.0243902439024,-0.5238095238096,21,צהוב,2021-10-03T00:00:00.000Z,70.86,67.68,31.2
שערי תקווה,4.3,צהוב,11.6,0.0163934426229,0, קטן מ-15 ,צהוב,2021-10-03T00:00:00.000Z,67.99,65.04,
יבנאל,5.5,כתום,25.3,0.076923076923,-0.6206896551725001,19,כתום,2021-10-03T00:00:00.000Z,38.87,35.47,43.6
ירושלים,5,צהוב,20.9,0.0418190992809,-0.183312782573,2870,צהוב,2021-10-03T00:00:00.000Z,54.57,47.04,30.1
נוף הגליל,4.6,צהוב,18.1,0.0223201174743,-0.3770491803279,131,צהוב,2021-10-03T00:00:00.000Z,71.38,67.14,31.2
זמר,5.5,צהוב,48.5,0.0568720379146,-0.2045454545455,53,צהוב,2021-10-03T00:00:00.000Z,62.58,54.80,73.4
מוקייבלה,6.3,צהוב,67.9,0.0725388601036,-0.3,39,צהוב,2021-10-03T00:00:00.000Z,67.29,58.03,94.6
