city,sickCount,actualSick,verifiedLast7Days,testLast7Days,patientDiffPopulationForTenThousands
ירושלים,130577,287,97,23407,3
תל אביב - יפו,26360,103,47,18561,2
באר שבע,15140,76,35,6695,4
רהט,4988,76,20,649,11
אשדוד,25599,72,40,6099,3
חיפה,16649,50,  6-10  ,7263,2
נתניה,16993,50,21,7023,2
אשקלון,11860,49,32,4360,3
פתח תקווה,21652,44,21,7432,2
נצרת,9037,36, 11-14 ,1161,5
לקיה,799,35, 11-14 ,176,22
טייבה,4580,35,22,800,8
בית שמש,20255,32,23,2310,2
חולון,14650,30, 11-14 ,4281,2
אום אל-פחם,6161,29,17,491,5
בני ברק,48232,28,18,2456,1
מגאר,2116,28, 11-14 ,633,12
לוד,8638,26,  6-10  ,7331,3
תל שבע,581,26,  6-10  ,207,12
בת ים,9675,23,  6-10  ,3355,2
בוקעאתא,983,22,16,560,33
ראשון לציון,14871,21,  6-10  ,7008,1
כסיפה,916,21,  6-10  ,111,12
רמת גן,7901,20,  6-10  ,15695,1
ערערה-בנגב,1006,19,  1-5  ,143,10
הרצליה,4244,19,  6-10  ,3580,2
אורנית,366,17,16,913,19
רחובות,11309,17,  1-5  ,5557,1
מסעודין אל-עזאזמה,115,16,  6-10  ,68,9
מודיעין-מכבים-רעות,4829,16, 11-14 ,3852,2
עראבה,2323,15, 11-14 ,320,6
דאלית אל-כרמל,2305, קטן מ-15 ,  1-5  ,169,2
ג'ולס,669, קטן מ-15 ,  1-5  ,36,2
ירכא,2129, קטן מ-15 ,  0  ,109,2
כפר כנא,2441, קטן מ-15 ,  1-5  ,245,3
מסעדה,417, קטן מ-15 ,  1-5  ,42,2
מג'ד אל-כרום,2203, קטן מ-15 ,  1-5  ,168,1
עספיא,1404, קטן מ-15 ,  0  ,129,2
קצרין,298, קטן מ-15 ,  0  ,118,3
ראמה,946, קטן מ-15 ,  1-5  ,219,2
אופקים,4307, קטן מ-15 ,  1-5  ,727,2
פקיעין (בוקייעה),1008, קטן מ-15 ,  1-5  ,121,10
נתיבות,7027, קטן מ-15 ,  1-5  ,716,3
ניצן,229, קטן מ-15 ,  1-5  ,92,17
אבו גוש,1280, קטן מ-15 ,  0  ,482,17
ג'סר א-זרקא,979, קטן מ-15 ,  0  ,322,1
עלי,391, קטן מ-15 ,  1-5  ,1049,5
אריאל,1041, קטן מ-15 ,  1-5  ,592,1
שילה,406, קטן מ-15 ,  1-5  ,249,6
גבעת שמואל,1726, קטן מ-15 ,  6-10  ,1120,4
בסמת טבעון,489, קטן מ-15 ,  0  ,91,1
קרית גת,7311, קטן מ-15 ,  0  ,1256,1
ראש פינה,154, קטן מ-15 ,  1-5  ,83,3
גדרה,1825, קטן מ-15 ,  0  ,878,1
יבנאל,312, קטן מ-15 ,  0  ,86,2
תל מונד,494, קטן מ-15 ,  1-5  ,423,1
כפר יונה,1424, קטן מ-15 ,  1-5  ,668,1
נשר,999, קטן מ-15 ,  0  ,574,2
אבו סנאן,1347, קטן מ-15 ,  1-5  ,2551,10
דייר חנא,1473, קטן מ-15 ,  1-5  ,127,2
כאבול,1299, קטן מ-15 ,  0  ,175,1
אבו תלול,27, קטן מ-15 ,  0  ,21,5
כפר מנדא,1687, קטן מ-15 ,  1-5  ,199,4
נס ציונה,2471, קטן מ-15 ,  1-5  ,1648,1
מזרעה,305, קטן מ-15 ,  0  ,45,5
מעיליא,268, קטן מ-15 ,  0  ,105,3
רמלה,9521, קטן מ-15 ,  1-5  ,2230,2
עיילבון,605, קטן מ-15 ,  1-5  ,96,3
עין מאהל,1652, קטן מ-15 ,  0  ,122,6
צפת,4822, קטן מ-15 ,  1-5  ,613,3
אזור,1133, קטן מ-15 ,  1-5  ,319,1
עפולה,3788, קטן מ-15 ,  1-5  ,1321,1
עכו,4070, קטן מ-15 ,  1-5  ,1210,1
קלנסווה,2503, קטן מ-15 ,  6-10  ,321,5
כוכב יעקב,1895, קטן מ-15 ,  1-5  ,133,1
כעביה-טבאש-חג'אג'רה,574, קטן מ-15 ,  0  ,38,3
רכסים,3123, קטן מ-15 ,  1-5  ,122,1
כרמיאל,2470, קטן מ-15 ,  0  ,1054,0
טורעאן,1303, קטן מ-15 ,  0  ,182,3
יפיע,2220, קטן מ-15 ,  1-5  ,217,3
עוזייר,165, קטן מ-15 ,  0  ,31,6
קודייראת א-צאנע(שבט),15, קטן מ-15 ,  0  ,10,4
"בסמ""ה",922, קטן מ-15 ,  1-5  ,127,8
סייד (שבט), קטן מ-15 , קטן מ-15 ,  1-5  ,9,5
יאנוח-ג'ת,1152, קטן מ-15 ,  0  ,53,2
