date,amountNoSurvey,amountSurvey
2020-02-20T00:00:00.000Z,29,0
2020-02-21T00:00:00.000Z,26,2
2020-02-22T00:00:00.000Z,13,0
2020-02-23T00:00:00.000Z,52,4
2020-02-24T00:00:00.000Z,71,3
2020-02-25T00:00:00.000Z,106,2
2020-02-26T00:00:00.000Z,104,4
2020-02-27T00:00:00.000Z,166,5
2020-02-28T00:00:00.000Z,112,6
2020-02-29T00:00:00.000Z,156,2
2020-03-01T00:00:00.000Z,163,15
2020-03-02T00:00:00.000Z,163,7
2020-03-03T00:00:00.000Z,216,11
2020-03-04T00:00:00.000Z,119,9
2020-03-05T00:00:00.000Z,154,11
2020-03-06T00:00:00.000Z,265,9
2020-03-07T00:00:00.000Z,309,15
2020-03-08T00:00:00.000Z,400,17
2020-03-09T00:00:00.000Z,488,27
2020-03-10T00:00:00.000Z,471,24
2020-03-11T00:00:00.000Z,362,14
2020-03-12T00:00:00.000Z,565,29
2020-03-13T00:00:00.000Z,644,45
2020-03-14T00:00:00.000Z,567,44
2020-03-15T00:00:00.000Z,1046,79
2020-03-16T00:00:00.000Z,1234,86
2020-03-17T00:00:00.000Z,1492,73
2020-03-18T00:00:00.000Z,1884,106
2020-03-19T00:00:00.000Z,1847,136
2020-03-20T00:00:00.000Z,2088,143
2020-03-21T00:00:00.000Z,1938,128
2020-03-22T00:00:00.000Z,2891,205
2020-03-23T00:00:00.000Z,3161,236
2020-03-24T00:00:00.000Z,4194,324
2020-03-25T00:00:00.000Z,5390,386
2020-03-26T00:00:00.000Z,5889,347
2020-03-27T00:00:00.000Z,5132,440
2020-03-28T00:00:00.000Z,5039,495
2020-03-29T00:00:00.000Z,6810,417
2020-03-30T00:00:00.000Z,6439,382
2020-03-31T00:00:00.000Z,6990,540
2020-04-01T00:00:00.000Z,7883,694
2020-04-02T00:00:00.000Z,8465,1002
2020-04-03T00:00:00.000Z,8977,804
2020-04-04T00:00:00.000Z,5345,643
2020-04-05T00:00:00.000Z,7759,1020
2020-04-06T00:00:00.000Z,6154,614
2020-04-07T00:00:00.000Z,5525,651
2020-04-08T00:00:00.000Z,4348,601
2020-04-09T00:00:00.000Z,4459,542
2020-04-10T00:00:00.000Z,5348,978
2020-04-11T00:00:00.000Z,4439,1324
2020-04-12T00:00:00.000Z,6794,1730
2020-04-13T00:00:00.000Z,7712,1472
2020-04-14T00:00:00.000Z,8338,2624
2020-04-15T00:00:00.000Z,6092,1705
2020-04-16T00:00:00.000Z,8452,2759
2020-04-17T00:00:00.000Z,7420,2549
2020-04-18T00:00:00.000Z,6357,2601
2020-04-19T00:00:00.000Z,7302,2694
2020-04-20T00:00:00.000Z,10287,3007
2020-04-21T00:00:00.000Z,8944,2691
2020-04-22T00:00:00.000Z,8798,2972
2020-04-23T00:00:00.000Z,9261,2997
2020-04-24T00:00:00.000Z,7415,3063
2020-04-25T00:00:00.000Z,5439,1918
2020-04-26T00:00:00.000Z,4548,2793
2020-04-27T00:00:00.000Z,7473,1946
2020-04-28T00:00:00.000Z,6959,1857
2020-04-29T00:00:00.000Z,5059,2333
2020-04-30T00:00:00.000Z,6271,2321
2020-05-01T00:00:00.000Z,6416,2804
2020-05-02T00:00:00.000Z,3598,1162
2020-05-03T00:00:00.000Z,4673,2725
2020-05-04T00:00:00.000Z,5540,2416
