name,score,governmentColor,sickTo10000,positiveTests,growthLastWeek,activeSick,color,date,firstDose,secondDose,thirdDose,activeSickTo1000
Hura,2.2,ירוק,0.9,4,0,קטן מ-15,ירוק,2022-11-08T00:00:00.000Z,25.10,21.07,8.99,
Shoham,7.5,אדום,7.6,18,-23,19,כתום,2022-11-08T00:00:00.000Z,מעל 90%,מעל 90%,75.36,9.0
Berakha,1.3,ירוק,3.5,100,0,קטן מ-15,ירוק,2022-11-08T00:00:00.000Z,62.53,53.98,32.41,
Sha'are Tiqwa,4.7,ירוק,8.3,21,0,קטן מ-15,צהוב,2022-11-08T00:00:00.000Z,74.36,70.36,54.93,
Newe Daniyyel,3.1,ירוק,4.3,50,0,קטן מ-15,ירוק,2022-11-08T00:00:00.000Z,83.02,76.47,57.54,
Noqedim,2.7,ירוק,3.9,33,0,קטן מ-15,ירוק,2022-11-08T00:00:00.000Z,54.72,48.18,34.13,
Ale Zahav,4.4,ירוק,2.6,10,0, 0 ,ירוק,2022-11-08T00:00:00.000Z,74.57,66.99,41.51,0.0
Giv'at Ze'ev,5.5,ירוק,3.1,15,0,קטן מ-15,צהוב,2022-11-08T00:00:00.000Z,59.53,50.98,35.78,
Alfe Menashe,4.4,צהוב,3.7,12,0,קטן מ-15,ירוק,2022-11-08T00:00:00.000Z,83.62,80.95,64.90,
Oranit,6,צהוב,7.8,29,0,קטן מ-15,צהוב,2022-11-08T00:00:00.000Z,88.02,84.72,67.21,
Geva Binyamin,2.8,ירוק,1.7,9,0,קטן מ-15,ירוק,2022-11-08T00:00:00.000Z,53.33,47.73,32.36,
Eli,4.5,ירוק,6.7,42,0,קטן מ-15,ירוק,2022-11-08T00:00:00.000Z,66.02,59.55,41.34,
Pedu'el,4.5,ירוק,4.9,16,0,קטן מ-15,ירוק,2022-11-08T00:00:00.000Z,82.21,75.28,51.30,
Har Adar,4.5,צהוב,7.3,17,0,קטן מ-15,ירוק,2022-11-08T00:00:00.000Z,מעל 90%,89.80,72.64,
Hashmona'im,4.5,ירוק,18.7,33,0,קטן מ-15,ירוק,2022-11-08T00:00:00.000Z,מעל 90%,מעל 90%,82.15,
Bat Hefer,3.7,ירוק,1.9,10,0,קטן מ-15,ירוק,2022-11-08T00:00:00.000Z,88.31,85.16,70.61,
Basma,2,ירוק,0.0,0,0,קטן מ-15,ירוק,2022-11-08T00:00:00.000Z,66.35,57.22,31.93,
Ma'ale Iron,2.6,ירוק,2.6,14,0,קטן מ-15,ירוק,2022-11-08T00:00:00.000Z,62.29,51.71,27.96,
Ahuzzat Baraq,5.6,ירוק,33.4,64,0,קטן מ-15,צהוב,2022-11-08T00:00:00.000Z,מעל 90%,88.07,69.10,
Nof Ayyalon,4.4,ירוק,9.5,28,0,קטן מ-15,ירוק,2022-11-08T00:00:00.000Z,מעל 90%,מעל 90%,74.43,
Shimshit,4.5,ירוק,4.0,22,0,קטן מ-15,ירוק,2022-11-08T00:00:00.000Z,מעל 90%,מעל 90%,77.72,
Zur Yizhaq,2.8,ירוק,1.5,4,0,קטן מ-15,ירוק,2022-11-08T00:00:00.000Z,76.57,72.65,53.24,
Qasr A-Sir,2,ירוק,0.0,0,0, 0 ,ירוק,2022-11-08T00:00:00.000Z,18.38,16.91,7.08,0.0
Bir Hadage,2,ירוק,0.0,0,0, 0 ,ירוק,2022-11-08T00:00:00.000Z,3.50,2.64,0.95,0.0
Umm Batin,2.5,ירוק,2.2,4,0,קטן מ-15,ירוק,2022-11-08T00:00:00.000Z,19.37,15.71,5.78,
Al Sayyid,2,ירוק,0.0,0,0, 0 ,ירוק,2022-11-08T00:00:00.000Z,10.10,8.22,2.49,0.0
Abu Tulul,2,ירוק,0.0,0,0, 0 ,ירוק,2022-11-08T00:00:00.000Z,17.53,15.24,6.24,0.0
Hazor Hagelilit,2.2,ירוק,1.0,5,0,קטן מ-15,ירוק,2022-11-08T00:00:00.000Z,69.93,62.14,45.59,
Bareqet,2.7,ירוק,0.0,0,0, 0 ,ירוק,2022-11-08T00:00:00.000Z,45.89,39.10,24.56,0.0
Tirat Karmel,7,אדום,9.9,23,-11,27,כתום,2022-11-08T00:00:00.000Z,78.73,74.49,58.09,11.1
Dimona,6.2,כתום,18.9,14,34,92,כתום,2022-11-08T00:00:00.000Z,81.97,76.87,59.03,26.3
Qiryat Tiv'on,5.9,צהוב,17.0,18,210,28,צהוב,2022-11-08T00:00:00.000Z,78.12,75.79,62.92,15.3
Tayibe,1.5,ירוק,0.7,1,0,קטן מ-15,ירוק,2022-11-08T00:00:00.000Z,58.38,50.24,28.14,
Qiryat Shemona,9.5,צהוב,13.4,30,87,29,אדום,2022-11-08T00:00:00.000Z,77.73,73.33,57.49,12.9
Jerusalem,4.9,צהוב,4.1,9,23,456,צהוב,2022-11-08T00:00:00.000Z,61.76,53.19,34.34,4.8
Qedumim,3.8,ירוק,0.0,0,0,קטן מ-15,ירוק,2022-11-08T00:00:00.000Z,73.82,68.49,50.12,
Elqana,3.4,ירוק,0.0,0,0,קטן מ-15,ירוק,2022-11-08T00:00:00.000Z,81.51,76.79,61.03,
Teqoa,4.3,ירוק,14.3,50,0,קטן מ-15,ירוק,2022-11-08T00:00:00.000Z,62.75,56.69,37.34,
Kokhav Hashahar,2.7,ירוק,12.8,50,0,קטן מ-15,ירוק,2022-11-08T00:00:00.000Z,62.37,54.54,37.67,
Ari'el,5,צהוב,9.3,16,89,23,צהוב,2022-11-08T00:00:00.000Z,71.39,68.24,53.91,11.2
Bet El,3.2,ירוק,1.7,7,0,קטן מ-15,ירוק,2022-11-08T00:00:00.000Z,67.80,61.36,44.53,
Mizpe Yeriho,2,ירוק,0.0,0,0,קטן מ-15,ירוק,2022-11-08T00:00:00.000Z,59.84,53.37,36.41,
Allon Shevut,4.5,ירוק,9.6,33,0,קטן מ-15,ירוק,2022-11-08T00:00:00.000Z,מעל 90%,84.76,66.41,
Qiryat Arba,4.1,ירוק,1.4,6,0, 0 ,ירוק,2022-11-08T00:00:00.000Z,62.40,55.35,39.76,0.0
Ma'ale Adummim,6.8,כתום,6.3,17,-31,40,כתום,2022-11-08T00:00:00.000Z,77.63,72.17,55.49,10.6
Ofra,2,ירוק,0.0,0,0, 0 ,ירוק,2022-11-08T00:00:00.000Z,78.37,72.26,53.15,0.0
El'azar,4.5,ירוק,12.3,75,0,קטן מ-15,ירוק,2022-11-08T00:00:00.000Z,86.93,81.37,59.84,
Kefar Adummim,3.8,ירוק,0.0,0,0,קטן מ-15,ירוק,2022-11-08T00:00:00.000Z,74.94,70.50,50.50,
Qarne Shomeron,4.1,צהוב,2.1,8,0,קטן מ-15,ירוק,2022-11-08T00:00:00.000Z,70.93,66.02,49.12,
Qiryat Bialik,7.7,כתום,13.9,23,23,65,אדום,2022-11-08T00:00:00.000Z,81.65,78.06,63.10,15.6
Qadima-Zoran,4.9,אדום,7.5,15,-10,26,צהוב,2022-11-08T00:00:00.000Z,79.03,75.89,60.16,11.4
Ganne Tiqwa,6.3,צהוב,10.7,18,53,32,כתום,2022-11-08T00:00:00.000Z,84.54,80.54,64.49,14.9
Yoqne'am Illit,4.4,כתום,6.2,17,50,22,ירוק,2022-11-08T00:00:00.000Z,81.00,77.72,62.12,9.1
Netivot,4.2,ירוק,4.8,8,89,22,ירוק,2022-11-08T00:00:00.000Z,55.65,47.49,30.18,5.6
Zur Moshe,3.4,ירוק,0.0,0,0, 0 ,ירוק,2022-11-08T00:00:00.000Z,70.49,67.89,54.90,0.0
Bet Yizhaq-Sh. Hefer,2,ירוק,0.0,0,0,קטן מ-15,ירוק,2022-11-08T00:00:00.000Z,88.53,85.03,70.76,
Nizzan,3.8,ירוק,0.0,0,0,קטן מ-15,ירוק,2022-11-08T00:00:00.000Z,70.07,63.84,46.21,
Qiryat Yam,6.8,צהוב,14.5,18,62,53,כתום,2022-11-08T00:00:00.000Z,77.81,74.14,58.62,13.5
Hod Hasharon,5.7,כתום,10.3,11,-8,71,צהוב,2022-11-08T00:00:00.000Z,83.32,80.47,65.68,11.0
Binyamina-Giv'at Ada,7.9,אדום,6.9,25,-31,16,אדום,2022-11-08T00:00:00.000Z,78.69,75.26,59.43,10.0
Qazrin,5.8,צהוב,13.3,20,0,קטן מ-15,צהוב,2022-11-08T00:00:00.000Z,72.85,69.56,54.62,
Majdal Shams,2.1,ירוק,0.0,0,0, 0 ,ירוק,2022-11-08T00:00:00.000Z,74.64,63.52,41.42,0.0
Mas'ade,2.4,ירוק,2.7,1,0,קטן מ-15,ירוק,2022-11-08T00:00:00.000Z,78.16,68.02,42.05,
Ghajar,2,ירוק,0.0,0,0,קטן מ-15,ירוק,2022-11-08T00:00:00.000Z,55.68,52.19,30.33,
Ein Qiniyye,2,ירוק,0.0,0,0, 0 ,ירוק,2022-11-08T00:00:00.000Z,83.95,72.84,50.72,0.0
Bene Beraq,4.3,ירוק,1.4,8,36,39,ירוק,2022-11-08T00:00:00.000Z,45.36,33.52,19.89,1.9
Bat Yam,5.4,צהוב,10.6,9,41,153,צהוב,2022-11-08T00:00:00.000Z,75.73,71.53,55.75,12.0
Giv'atayim,7.5,אדום,13.8,25,47,95,אדום,2022-11-08T00:00:00.000Z,79.79,77.49,64.95,15.6
Herzliyya,6.6,צהוב,12.9,14,34,124,כתום,2022-11-08T00:00:00.000Z,87.51,84.38,69.54,12.5
Hadera,6,צהוב,8.3,12,10,116,צהוב,2022-11-08T00:00:00.000Z,72.76,68.77,52.69,11.7
Holon,7.1,כתום,11.9,18,39,265,כתום,2022-11-08T00:00:00.000Z,74.85,70.98,56.16,13.5
Tiberias,7.6,צהוב,8.5,13,0,52,אדום,2022-11-08T00:00:00.000Z,63.80,58.58,43.12,11.4
Qiryat Atta,4.7,כתום,6.7,13,-6,49,צהוב,2022-11-08T00:00:00.000Z,76.64,72.18,56.63,8.3
Kefar Sava,6.3,כתום,12.6,11,-6,162,כתום,2022-11-08T00:00:00.000Z,84.16,81.24,66.51,15.9
Lod,6.1,ירוק,5.4,9,62,41,כתום,2022-11-08T00:00:00.000Z,64.91,58.21,39.95,5.1
Ashqelon,7.2,צהוב,12.2,19,21,219,כתום,2022-11-08T00:00:00.000Z,72.48,67.68,50.83,15.0
Nes Ziyyona,7.5,צהוב,9.9,23,47,53,כתום,2022-11-08T00:00:00.000Z,78.09,74.81,58.86,10.5
Nazareth,3.5,ירוק,2.2,5,41,22,ירוק,2022-11-08T00:00:00.000Z,68.30,59.23,36.10,2.8
Netanya,5.8,צהוב,8.4,9,10,231,צהוב,2022-11-08T00:00:00.000Z,71.73,67.31,51.03,10.3
Sakhnin,2.1,ירוק,2.2,6,0,קטן מ-15,ירוק,2022-11-08T00:00:00.000Z,73.65,62.46,38.24,
Akko,4.9,ירוק,6.3,6,106,38,צהוב,2022-11-08T00:00:00.000Z,76.65,70.63,51.36,7.7
Afula,5.5,כתום,8.3,13,17,47,צהוב,2022-11-08T00:00:00.000Z,71.27,66.77,50.83,8.3
Abu Sinan,3.4,ירוק,3.5,2,0,קטן מ-15,ירוק,2022-11-08T00:00:00.000Z,76.07,66.92,41.44,
Iksal,2,ירוק,0.0,0,0, 0 ,ירוק,2022-11-08T00:00:00.000Z,67.47,58.63,32.59,0.0
Beit Jann,2.7,ירוק,3.3,4,0,קטן מ-15,ירוק,2022-11-08T00:00:00.000Z,72.82,60.76,42.35,
Mughar,3,ירוק,2.6,5,0,קטן מ-15,ירוק,2022-11-08T00:00:00.000Z,72.36,64.45,41.11,
Bu'eine-Nujeidat,2.5,ירוק,1.0,6,0,קטן מ-15,ירוק,2022-11-08T00:00:00.000Z,72.64,62.63,36.07,
Bi'ne,2,ירוק,0.0,0,0,קטן מ-15,ירוק,2022-11-08T00:00:00.000Z,61.37,51.54,28.89,
Julis,4,ירוק,3.1,12,0,קטן מ-15,ירוק,2022-11-08T00:00:00.000Z,76.67,69.00,49.93,
Jish(Gush Halav),2,ירוק,0.0,0,0, 0 ,ירוק,2022-11-08T00:00:00.000Z,76.06,69.81,50.93,0.0
Daburiyya,2.3,ירוק,1.9,3,0,קטן מ-15,ירוק,2022-11-08T00:00:00.000Z,68.76,59.31,37.61,
Deir Al-Asad,4.2,ירוק,3.1,5,0,קטן מ-15,ירוק,2022-11-08T00:00:00.000Z,70.64,59.21,37.11,
Deir Hanna,5.2,צהוב,5.7,8,-47,קטן מ-15,צהוב,2022-11-08T00:00:00.000Z,73.29,62.15,38.02,
Daliyat Al-Karmel,4.6,צהוב,2.8,11,0,קטן מ-15,צהוב,2022-11-08T00:00:00.000Z,64.54,54.89,38.27,
Hurfeish,2.4,ירוק,1.5,1,0,קטן מ-15,ירוק,2022-11-08T00:00:00.000Z,80.91,68.92,48.17,
Tur'an,2.1,ירוק,0.0,0,0,קטן מ-15,ירוק,2022-11-08T00:00:00.000Z,70.58,61.27,35.09,
Yafi,3,ירוק,1.6,3,0,קטן מ-15,ירוק,2022-11-08T00:00:00.000Z,63.76,54.50,31.98,
Shibli-Umm Al-Ghanam,2.3,ירוק,0.0,0,0,קטן מ-15,ירוק,2022-11-08T00:00:00.000Z,73.57,65.37,41.51,
Rekhasim,3.5,ירוק,2.3,25,0,קטן מ-15,ירוק,2022-11-08T00:00:00.000Z,47.65,35.08,20.14,
Mas'udin Al-'azazme,3.3,אפור,0.0,0,0,קטן מ-15,ירוק,2022-11-08T00:00:00.000Z,7.84,6.46,2.35,
Basmat Tab'un,2.2,ירוק,1.2,1,0,קטן מ-15,ירוק,2022-11-08T00:00:00.000Z,58.71,53.28,29.90,
Abu Ruqayyeq,2.7,אפור,1.0,11,0,קטן מ-15,ירוק,2022-11-08T00:00:00.000Z,13.98,11.93,3.83,
Tuba-Zangariyye,2,ירוק,0.0,0,0, 0 ,ירוק,2022-11-08T00:00:00.000Z,65.47,59.02,32.15,0.0
A'sam,2,אפור,0.0,0,0, 0 ,ירוק,2022-11-08T00:00:00.000Z,11.06,9.15,2.67,0.0
Qudeirat As-Sani, 0 ,אפור,0.0,0,0, 0 ,ירוק,2022-11-08T00:00:00.000Z,8.29,6.97,2.03,0.0
Atrash,3.8,אפור,0.0,0,0, 0 ,ירוק,2022-11-08T00:00:00.000Z,10.09,8.23,2.64,0.0
Abu Rubei'a,2,אפור,0.0,0,0, 0 ,ירוק,2022-11-08T00:00:00.000Z,10.09,8.22,3.03,0.0
Abu Juwei'id,4.4,אפור,4.3,6,0,קטן מ-15,ירוק,2022-11-08T00:00:00.000Z,81.05,73.44,45.69,
Abu Qureinat,4.5,אפור,1.5,20,0,קטן מ-15,ירוק,2022-11-08T00:00:00.000Z,9.83,8.44,3.21,
Yirka,2.3,ירוק,1.2,2,0,קטן מ-15,ירוק,2022-11-08T00:00:00.000Z,65.41,54.46,34.50,
Kabul,2.3,ירוק,0.7,0,0,קטן מ-15,ירוק,2022-11-08T00:00:00.000Z,65.53,55.24,34.31,
Kaokab Abu Al-Hija,3.1,ירוק,0.0,0,0,קטן מ-15,ירוק,2022-11-08T00:00:00.000Z,71.73,62.46,38.23,
Kafar Yasif,4.6,ירוק,6.8,4,0,קטן מ-15,צהוב,2022-11-08T00:00:00.000Z,74.17,65.83,41.96,
Kafar Kama,2,ירוק,0.0,0,0, 0 ,ירוק,2022-11-08T00:00:00.000Z,74.06,70.35,55.48,0.0
Kafar Kanna,1.2,ירוק,0.4,0,0,קטן מ-15,ירוק,2022-11-08T00:00:00.000Z,69.30,60.08,35.07,
Kafar Manda,2.1,ירוק,0.5,1,0,קטן מ-15,ירוק,2022-11-08T00:00:00.000Z,61.90,52.15,26.14,
Ilut,2,ירוק,0.0,0,0,קטן מ-15,ירוק,2022-11-08T00:00:00.000Z,60.19,52.23,26.77,
