gender,age,period,count_verified,verified_percentage,count_dead,dead_percentage,count_breathe,breathe_percentage,count_severe,severe_percentage
נקבה,30-39,6 חודשים,217357,8.8,11,0.4,29,1.6,181,2
נקבה,30-39,3 חודשים,186582,8.8,2,0.1,12,1.2,55,1.1
זכר,40-49,מתחילת קורונה,179318,5.2,113,1.2,235,4.2,1294,4.8
זכר,40-49,שנה,139663,5.1,69,1.6,142,5.2,659,4.9
זכר,40-49,3 חודשים,111528,5.3,14,0.9,41,4.1,109,2.3
זכר,40-49,6 חודשים,127678,5.1,43,1.5,82,4.6,372,4.1
זכר,40-49,חודש אחרון,86642,5.3,8,0.6,28,3.3,86,2
נקבה,40-49,6 חודשים,188054,7.6,18,0.6,47,2.7,284,3.2
נקבה,40-49,מתחילת קורונה,250453,7.3,73,0.8,139,2.5,889,3.3
נקבה,40-49,שנה,202999,7.5,40,0.9,81,3,490,3.7
נקבה,40-49,חודש אחרון,131378,8,7,0.5,15,1.8,52,1.2
נקבה,40-49,3 חודשים,167206,7.9,9,0.6,21,2.1,68,1.4
זכר,50-59,6 חודשים,80852,3.3,95,3.3,154,8.7,583,6.5
זכר,50-59,חודש אחרון,56430,3.4,27,2.1,66,7.8,199,4.7
זכר,50-59,3 חודשים,72830,3.4,36,2.4,81,8.2,228,4.7
זכר,50-59,מתחילת קורונה,118842,3.5,352,3.6,510,9.1,2129,7.9
זכר,50-59,שנה,88611,3.3,165,3.9,255,9.3,943,7.1
נקבה,50-59,חודש אחרון,83670,5.1,20,1.5,44,5.2,135,3.2
נקבה,50-59,שנה,125560,4.6,96,2.3,154,5.6,746,5.6
נקבה,50-59,מתחילת קורונה,160126,4.7,184,1.9,250,4.4,1473,5.5
נקבה,50-59,3 חודשים,105319,5,26,1.8,53,5.3,159,3.3
נקבה,50-59,6 חודשים,115771,4.7,54,1.9,93,5.3,422,4.7
זכר,60-69,חודש אחרון,36426,2.2,74,5.7,93,10.9,375,8.9
זכר,60-69,שנה,58909,2.2,378,8.9,360,13.1,1320,9.9
זכר,60-69,מתחילת קורונה,79793,2.3,905,9.4,869,15.4,3086,11.5
זכר,60-69,3 חודשים,48960,2.3,93,6.3,116,11.7,437,9.1
זכר,60-69,6 חודשים,53367,2.2,234,8.2,220,12.4,873,9.7
נקבה,60-69,מתחילת קורונה,100916,2.9,499,5.2,457,8.1,2071,7.7
נקבה,60-69,6 חודשים,72816,2.9,176,6.1,161,9.1,656,7.3
נקבה,60-69,3 חודשים,67259,3.2,57,3.9,70,7.1,304,6.3
נקבה,60-69,שנה,79524,2.9,264,6.2,251,9.1,1026,7.7
נקבה,60-69,חודש אחרון,52147,3.2,45,3.5,59,6.9,262,6.2
זכר,70-79,3 חודשים,26310,1.2,182,12.3,148,14.9,667,13.8
זכר,70-79,6 חודשים,28399,1.1,385,13.4,253,14.3,1100,12.3
זכר,70-79,שנה,31636,1.2,582,13.7,384,14,1576,11.8
זכר,70-79,חודש אחרון,19305,1.2,165,12.7,137,16.1,595,14.1
זכר,70-79,מתחילת קורונה,42094,1.2,1470,15.2,966,17.2,3494,13
נקבה,70-79,שנה,38779,1.4,457,10.8,276,10.1,1296,9.7
נקבה,70-79,מתחילת קורונה,49544,1.4,922,9.6,541,9.6,2549,9.5
נקבה,70-79,חודש אחרון,24634,1.5,114,8.8,81,9.5,437,10.3
נקבה,70-79,3 חודשים,32318,1.5,139,9.4,94,9.5,500,10.4
נקבה,70-79,6 חודשים,34991,1.4,289,10.1,178,10.1,881,9.8
זכר,80-89,6 חודשים,10467,0.4,490,17.1,190,10.7,1077,12
זכר,80-89,שנה,11895,0.4,703,16.5,268,9.8,1451,10.9
זכר,80-89,מתחילת קורונה,16587,0.5,1676,17.4,599,10.6,2841,10.5
זכר,80-89,חודש אחרון,7278,0.4,255,19.6,111,13,640,15.1
זכר,80-89,3 חודשים,9441,0.4,272,18.4,123,12.4,717,14.9
נקבה,80-89,חודש אחרון,10737,0.7,257,19.8,97,11.4,667,15.8
נקבה,80-89,3 חודשים,13468,0.6,283,19.2,105,10.6,736,15.3
נקבה,80-89,6 חודשים,14892,0.6,492,17.2,162,9.2,1109,12.4
נקבה,80-89,מתחילת קורונה,23277,0.7,1547,16,451,8,2907,10.8
נקבה,80-89,שנה,16781,0.6,702,16.5,231,8.4,1540,11.5
זכר,90+,3 חודשים,2122,0.1,155,10.5,29,2.9,271,5.6
זכר,90+,6 חודשים,2348,0.1,228,8,41,2.3,365,4.1
זכר,90+,חודש אחרון,1673,0.1,149,11.5,28,3.3,249,5.9
זכר,90+,שנה,2677,0.1,296,7,53,1.9,467,3.5
זכר,90+,מתחילת קורונה,3879,0.1,746,7.7,125,2.2,943,3.5
נקבה,90+,שנה,5068,0.2,415,9.8,58,2.1,734,5.5
נקבה,90+,6 חודשים,4494,0.2,314,11,44,2.5,575,6.4
נקבה,90+,חודש אחרון,3282,0.2,166,12.8,28,3.3,348,8.2
נקבה,90+,3 חודשים,4046,0.2,190,12.9,31,3.1,386,8
נקבה,90+,מתחילת קורונה,7622,0.2,1016,10.5,122,2.2,1426,5.3
