cityDesc,activeSickKids,activeSickKidsPerc,totalActiveSick,activeSickNormalized,cityScore,cityColour,totalPopulation
אבו ג'ווייעד (שבט),32,22.70,141,303.29,8.84,אדום,4649
אבו גוש,115,29.95,384,488.43,7.85,אדום,7862
אבו סנאן,98,35.77,274,191.53,8.92,אדום,14306
אבו קורינאת (שבט),19,67.86,28,42.04,8.85,אדום,6661
אבו רובייעה (שבט),קטן מ-15,אין מידע,32,36.19,10,אדום,8843
אבו רוקייק (שבט),18,47.37,38,37.17,8.3,אדום,10222
אבו תלול,קטן מ-15,אין מידע,16,75.01,9.64,אדום,2133
אבטין,קטן מ-15,אין מידע,30,103.91,8.03,אדום,2887
אבן יהודה,195,42.76,456,324.88,10,אדום,14036
אבני חפץ,22,50.00,44,211.64,10,אדום,2079
אום אל-פחם,378,41.58,909,160.28,9.6,אדום,56713
אום בטין,קטן מ-15,אין מידע,22,49.10,5.51,צהוב,4481
אופקים,336,41.28,814,251.41,10,אדום,32378
אור יהודה,180,27.19,662,180.94,10,אדום,36587
אור עקיבא,197,34.62,569,293.04,10,אדום,19417
אורנית,100,42.92,233,258.60,10,אדום,9010
אזור,62,26.84,231,174.63,10,אדום,13228
אחוזת ברק,52,44.83,116,483.74,10,אדום,2398
אילת,704,45.16,1559,296.91,10,אדום,52507
אכסאל,137,42.02,326,216.77,9.34,אדום,15039
אלון שבות,58,54.21,107,343.94,10,אדום,3111
אליכין,34,39.08,87,251.01,10,אדום,3466
אלעד,279,46.04,606,123.22,8.78,אדום,49179
אלעזר,32,54.24,59,241.01,10,אדום,2448
אלפי מנשה,112,47.86,234,292.10,10,אדום,8011
אלקנה,53,39.26,135,341.00,10,אדום,3959
אעבלין,96,45.07,213,157.60,9.91,אדום,13515
אעצם (שבט),19,44.19,43,39.62,7.42,כתום,10853
אפרת,181,52.62,344,301.23,10,אדום,11420
אריאל,213,38.10,559,272.84,10,אדום,20488
אשדוד,1430,35.49,4029,178.02,10,אדום,226329
אשקלון,1378,34.39,4007,273.62,10,אדום,146442
באקה אל-גרביה,258,40.12,643,211.18,9.59,אדום,30448
באר יעקב,286,42.56,672,233.19,10,אדום,28818
באר שבע,2124,35.41,5998,284.77,10,אדום,210624
בועיינה-נוג'ידאת,52,34.44,151,150.83,10,אדום,10011
בוקעאתא,22,28.57,77,115.32,10,אדום,6677
ביר אל-מכסור,101,51.01,198,203.52,10,אדום,9729
בית אל,64,58.18,110,185.62,10,אדום,5926
בית אריה,55,42.97,128,239.61,10,אדום,5342
בית ג'ן,79,40.51,195,160.24,10,אדום,12169
בית דגן,48,35.82,134,183.61,10,אדום,7298
בית חשמונאי,36,48.65,74,338.05,10,אדום,2189
בית יצחק-שער חפר,17,36.17,47,219.22,10,אדום,2144
בית שאן,218,30.79,708,373.02,10,אדום,18980
בית שמש,280,29.60,946,71.55,9.52,אדום,132210
ביתר עילית,32,22.86,140,22.84,4.33,ירוק,61297
בני ברק,834,40.25,2072,99.60,6.26,כתום,208031
"בני עי""ש",40,33.90,118,170.96,10,אדום,6902
בנימינה-גבעת עדה,190,42.13,451,282.39,10,אדום,15971
"בסמ""ה",97,39.43,246,239.95,9.76,אדום,10252
בסמת טבעון,75,46.01,163,203.72,9.88,אדום,8001
בענה,35,42.68,82,97.38,8.66,אדום,8421
ברכה,50,72.46,69,238.92,10,אדום,2888
ברקת,15,41.67,36,171.02,10,אדום,2105
בת חפר,79,53.02,149,282.30,10,אדום,5278
בת ים,568,24.28,2339,183.06,10,אדום,127772
ג'דיידה-מכר,92,36.36,253,118.61,10,אדום,21331
ג'ולס,45,34.88,129,197.10,10,אדום,6545
ג'לג'וליה,89,41.40,215,208.84,9.97,אדום,10295
ג'סר א-זרקא,146,47.40,308,203.80,6.3,כתום,15113
ג'ש (גוש חלב),24,36.36,66,211.54,10,אדום,3120
ג'ת,101,38.70,261,213.03,10,אדום,12252
גבע בנימין,27,48.21,56,97.27,10,אדום,5757
גבעת אבני,15,24.19,62,298.08,10,אדום,2080
