name,score,governmentColor,sickTo10000,positiveTests,growthLastWeek,activeSick,color,date,firstDose,secondDose,thirdDose,activeSickTo1000
נס ציונה,10,אדום,235.7,0.3968253968253,-0.4249154997586,1072,אדום,2022-02-14T00:00:00.000Z,77.90,74.41,58.21,212.1
נצרת,10,אדום,179.1,0.3421377437669,-0.4949201741655001,1583,אדום,2022-02-14T00:00:00.000Z,68.23,58.94,35.76,203.6
נתניה,10,אדום,209.2,0.3466804825697,-0.4044070819004,4516,אדום,2022-02-14T00:00:00.000Z,71.48,66.91,50.35,202.0
מג'דל שמס,10,אדום,267.7,0.7056074766355,-0.3943661971831,260,אדום,2022-02-14T00:00:00.000Z,74.58,63.06,41.00,231.2
קצרין,10,אדום,241.1,0.4513715710723,-0.4464831804282,172,אדום,2022-02-14T00:00:00.000Z,72.53,69.19,54.12,229.1
מודיעין-מכבים-רעות,10,אדום,307.4,0.4366870982209,-0.3882352941177,2108,אדום,2022-02-14T00:00:00.000Z,86.64,82.92,66.25,222.5
ערערה-בנגב,8.3,אדום,39.1,0.2327044025157,-0.6810344827587,123,אדום,2022-02-14T00:00:00.000Z,33.68,28.01,11.87,65.0
הושעיה,10,אדום,363.8,0.475,-0.4722222222223,68,אדום,2022-02-14T00:00:00.000Z,מעל 90%,84.30,62.95,325.5
סייד (שבט),5.8,אפור,13.9,0.1304347826086,-0.2857142857143, קטן מ-15 ,צהוב,2022-02-14T00:00:00.000Z,16.65,13.23,3.47,
בני ברק,6.3,אדום,18.9,0.1604234527687,-0.5419580419581,2073,כתום,2022-02-14T00:00:00.000Z,45.31,33.26,19.76,99.6
קיסריה,10,אדום,253.4,0.3029661016949,-0.5103448275863001,118,אדום,2022-02-14T00:00:00.000Z,מעל 90%,88.44,72.61,210.6
רהט,9.9,אדום,66.6,0.3856466876971,-0.6205564142194999,681,אדום,2022-02-14T00:00:00.000Z,44.99,36.70,16.43,92.4
כרמיאל,10,אדום,304.6,0.4483747609942,-0.4473684210527,1131,אדום,2022-02-14T00:00:00.000Z,79.84,75.74,60.09,244.9
קרית יערים,8.7,אדום,40.0,0.328947368421,-0.07407407407410005,39,אדום,2022-02-14T00:00:00.000Z,51.07,38.85,24.31,62.4
צור הדסה,10,אדום,284.2,0.51246105919,-0.4248251748252,259,אדום,2022-02-14T00:00:00.000Z,64.49,60.46,46.00,223.8
מרכז שפירא,10,אדום,270.9,0.5289256198347,-0.4672131147541,52,אדום,2022-02-14T00:00:00.000Z,74.78,69.28,51.94,216.8
מעגלים,10,אדום,164.6,0.4303797468354,-0.2916666666667001,26,אדום,2022-02-14T00:00:00.000Z,57.50,51.26,37.46,125.8
"בני עי""ש",10,אדום,194.1,0.4213836477987,-0.5091575091575999,120,אדום,2022-02-14T00:00:00.000Z,71.75,67.56,52.55,173.9
מעלות-תרשיחא,10,אדום,321.3,0.5314371257485,-0.4006734006735,519,אדום,2022-02-14T00:00:00.000Z,74.01,69.51,51.63,234.2
נוף הגליל,10,אדום,260.5,0.3549332464995,-0.4468623481782,1095,אדום,2022-02-14T00:00:00.000Z,75.43,70.51,54.32,261.0
לקיה,10,אדום,96.5,0.4204204204204,-0.5865102639297,132,אדום,2022-02-14T00:00:00.000Z,31.12,25.71,9.78,90.3
כסיפה,9.7,אדום,67.4,0.3603818615751,-0.5266457680251,244,אדום,2022-02-14T00:00:00.000Z,24.17,20.09,8.14,108.8
תל שבע,8.8,אדום,69.7,0.3026584867075,-0.5689655172414,206,אדום,2022-02-14T00:00:00.000Z,32.29,27.64,12.04,95.7
בית חשמונאי,10,אדום,397.4,0.4461538461538,-0.42,74,אדום,2022-02-14T00:00:00.000Z,מעל 90%,מעל 90%,73.18,338.1
קרית מלאכי,10,אדום,180.3,0.4307992202729,-0.3467261904762,487,אדום,2022-02-14T00:00:00.000Z,59.96,52.44,33.66,200.0
שדרות,10,אדום,286.9,0.5320512820512,-0.3383878691142001,856,אדום,2022-02-14T00:00:00.000Z,66.63,60.80,44.09,296.2
אור עקיבא,10,אדום,293.6,0.4450506625097,-0.3929712460064,570,אדום,2022-02-14T00:00:00.000Z,75.28,69.90,51.39,293.6
ראש פינה,10,אדום,374.3,0.441605839416,-0.3387978142077001,98,אדום,2022-02-14T00:00:00.000Z,73.34,70.43,55.15,303.1
מזכרת בתיה,10,אדום,369.7,0.4473475851148,-0.3694915254238,448,אדום,2022-02-14T00:00:00.000Z,מעל 90%,86.18,66.07,296.8
