priod_Desc,visited_country,colorName,color_number,sum_arrived,sum_positived,percent_positive,last_update_date,israeli_positive,foreigner_positive
LastMonth,גרמניה,כתום,2,11767,455,3.87,2022-02-14T00:00:00.000Z,418,37
LastMonth,דנמרק,כתום,2,459,18,3.92,2022-02-14T00:00:00.000Z,13,5
LastMonth,פורטו ריקו,כתום,2,77,0,0,2022-02-14T00:00:00.000Z,0,0
LastMonth,דרום סודאן,כתום,2,11,1,9.09,2022-02-14T00:00:00.000Z,1,0
LastMonth,אלגיריה,כתום,2,3,0,0,2022-02-14T00:00:00.000Z,0,0
LastMonth,רומניה,כתום,2,4632,366,7.9,2022-02-14T00:00:00.000Z,356,10
LastMonth,סנגל,כתום,2,29,2,6.9,2022-02-14T00:00:00.000Z,2,0
LastMonth,ניו זילנד,כתום,2,17,0,0,2022-02-14T00:00:00.000Z,0,0
LastMonth,עומן,כתום,2,12,3,25,2022-02-14T00:00:00.000Z,3,0
LastMonth,צכיה,כתום,2,2848,222,7.79,2022-02-14T00:00:00.000Z,219,3
LastMonth,אקואדור,כתום,2,115,6,5.22,2022-02-14T00:00:00.000Z,6,0
LastMonth,סרביה,כתום,2,233,18,7.73,2022-02-14T00:00:00.000Z,18,0
LastMonth,סין,כתום,2,112,1,0.89,2022-02-14T00:00:00.000Z,1,0
LastMonth,תוניסיה,כתום,2,25,4,16,2022-02-14T00:00:00.000Z,2,2
LastMonth,מאלי,כתום,2,4,0,0,2022-02-14T00:00:00.000Z,0,0
LastMonth,מונטנגרו,כתום,2,35,0,0,2022-02-14T00:00:00.000Z,0,0
LastMonth,ויטנאם,כתום,2,25,2,8,2022-02-14T00:00:00.000Z,1,1
LastMonth,האנטילים ההולנדים,כתום,2,12,0,0,2022-02-14T00:00:00.000Z,0,0
LastMonth,גיברלטר,כתום,2,3,0,0,2022-02-14T00:00:00.000Z,0,0
LastMonth,בחריין,כתום,2,100,8,8,2022-02-14T00:00:00.000Z,7,1
LastMonth,פאפואה,כתום,2,2,1,50,2022-02-14T00:00:00.000Z,1,0
LastMonth,פרו,כתום,2,163,18,11.04,2022-02-14T00:00:00.000Z,11,7
LastMonth,טיוואן,כתום,2,28,0,0,2022-02-14T00:00:00.000Z,0,0
LastMonth,מלטה,כתום,2,42,1,2.38,2022-02-14T00:00:00.000Z,1,0
LastMonth,בנגלדש,כתום,2,2,0,0,2022-02-14T00:00:00.000Z,0,0
LastMonth,שוויץ,כתום,2,7207,576,7.99,2022-02-14T00:00:00.000Z,551,25
LastMonth,אנגולה,כתום,2,39,1,2.56,2022-02-14T00:00:00.000Z,1,0
LastMonth,אוגנדה,כתום,2,149,3,2.01,2022-02-14T00:00:00.000Z,3,0
LastMonth,קמרון,כתום,2,38,1,2.63,2022-02-14T00:00:00.000Z,1,0
LastMonth,בוליביה,כתום,2,23,1,4.35,2022-02-14T00:00:00.000Z,1,0
LastMonth,לבנון,כתום,2,3,0,0,2022-02-14T00:00:00.000Z,0,0
LastMonth,גאנה,כתום,2,119,1,0.84,2022-02-14T00:00:00.000Z,1,0
LastMonth,ברזיל,כתום,2,1055,64,6.07,2022-02-14T00:00:00.000Z,38,26
LastMonth,לטביה,כתום,2,78,8,10.26,2022-02-14T00:00:00.000Z,7,1
LastMonth,איי קייפ וורדה,כתום,2,5,0,0,2022-02-14T00:00:00.000Z,0,0
LastMonth,גואדאלופ,כתום,2,2,0,0,2022-02-14T00:00:00.000Z,0,0
LastMonth,גויאנה,כתום,2,3,0,0,2022-02-14T00:00:00.000Z,0,0
LastMonth,הולנד,כתום,2,3218,153,4.75,2022-02-14T00:00:00.000Z,118,34
LastMonth,הממלכה המאוחדת,כתום,2,13589,422,3.11,2022-02-14T00:00:00.000Z,335,87
LastMonth,בנין (דהומי),כתום,2,10,1,10,2022-02-14T00:00:00.000Z,1,0
LastMonth,מוזמביק,כתום,2,6,0,0,2022-02-14T00:00:00.000Z,0,0
LastMonth,אנגליה,כתום,2,2,0,0,2022-02-14T00:00:00.000Z,0,0
LastMonth,רוסיה,כתום,2,7393,638,8.63,2022-02-14T00:00:00.000Z,526,112
LastMonth,מרוקו,כתום,2,91,1,1.1,2022-02-14T00:00:00.000Z,1,0
LastMonth,גווטאמלה,כתום,2,52,2,3.85,2022-02-14T00:00:00.000Z,2,0
LastMonth,הרפ הדומיניקנית,כתום,2,107,12,11.21,2022-02-14T00:00:00.000Z,12,0
LastMonth,מרטיניק,כתום,2,9,0,0,2022-02-14T00:00:00.000Z,0,0
