gender,age,period,count_verified,verified_percentage,count_dead,dead_percentage,count_breathe,breathe_percentage,count_severe,severe_percentage
זכר,0-9,מתחילת קורונה,417382,10.3,7,0.1,31,0.5,111,0.4
זכר,0-9,חודש אחרון,5186,6.2,0,0,1,0.7,3,0.6
זכר,0-9,שנה,349027,10.8,5,0.1,23,1,80,0.7
זכר,0-9,3 חודשים,55036,8.3,1,0.1,8,1.1,21,0.8
זכר,0-9,6 חודשים,278698,10.2,4,0.2,17,1.2,54,0.8
נקבה,0-9,3 חודשים,43146,6.5,1,0.1,4,0.6,16,0.6
נקבה,0-9,מתחילת קורונה,341703,8.4,5,0,15,0.2,73,0.3
נקבה,0-9,חודש אחרון,4211,5.1,0,0,0,0,3,0.6
נקבה,0-9,שנה,283692,8.8,2,0,8,0.3,55,0.5
נקבה,0-9,6 חודשים,219391,8,2,0.1,8,0.6,37,0.5
זכר,10-19,מתחילת קורונה,417157,10.3,7,0.1,23,0.4,77,0.3
זכר,10-19,3 חודשים,47391,7.2,1,0.1,4,0.6,6,0.2
זכר,10-19,שנה,320878,9.9,5,0.1,14,0.6,41,0.3
זכר,10-19,חודש אחרון,3911,4.7,0,0,0,0,1,0.2
זכר,10-19,6 חודשים,269181,9.8,4,0.2,9,0.6,26,0.4
נקבה,10-19,מתחילת קורונה,406807,10,7,0.1,23,0.4,77,0.3
נקבה,10-19,חודש אחרון,4140,5,0,0,1,0.7,1,0.2
נקבה,10-19,שנה,321677,9.9,4,0.1,15,0.6,34,0.3
נקבה,10-19,3 חודשים,47004,7.1,0,0,2,0.3,7,0.3
נקבה,10-19,6 חודשים,268423,9.8,2,0.1,9,0.6,16,0.2
זכר,20-29,מתחילת קורונה,244183,6,24,0.2,54,0.9,241,0.8
זכר,20-29,שנה,173642,5.4,5,0.1,22,0.9,90,0.7
זכר,20-29,חודש אחרון,3338,4,0,0,0,0,3,0.6
זכר,20-29,3 חודשים,33712,5.1,1,0.1,5,0.7,14,0.5
זכר,20-29,6 חודשים,144600,5.3,2,0.1,11,0.8,40,0.6
נקבה,20-29,מתחילת קורונה,349016,8.6,22,0.2,57,0.9,271,0.9
נקבה,20-29,חודש אחרון,5071,6.1,0,0,1,0.7,0,0
