cityDesc,activeSickKids,activeSickKidsPerc,totalActiveSick,activeSickNormalized,cityScore,cityColour,totalPopulation
אבו גוש,קטן מ-15,אין מידע,32,40.70,5.78,צהוב,7862
אבו סנאן,קטן מ-15,אין מידע,23,16.08,4.79,צהוב,14306
אבן יהודה,קטן מ-15,אין מידע,37,26.36,6,כתום,14036
אום אל-פחם,קטן מ-15,אין מידע,17,3.00,5.13,צהוב,56713
אופקים,17,32.08,53,16.37,5.15,צהוב,32378
אור יהודה,קטן מ-15,אין מידע,47,12.85,5.71,צהוב,36587
אור עקיבא,קטן מ-15,אין מידע,28,14.42,4.75,צהוב,19417
אורנית,קטן מ-15,אין מידע,26,28.86,6.56,כתום,9010
אזור,קטן מ-15,אין מידע,25,18.90,5.86,צהוב,13228
אילת,20,16.95,118,22.47,6.19,כתום,52507
אפרת,קטן מ-15,אין מידע,22,19.26,7.11,כתום,11420
אריאל,קטן מ-15,אין מידע,24,11.71,5.47,צהוב,20488
אשדוד,84,23.33,360,15.91,5.87,צהוב,226329
אשקלון,81,25.31,320,21.85,6.12,כתום,146442
באקה אל-גרביה,קטן מ-15,אין מידע,23,7.55,4.67,צהוב,30448
באר יעקב,25,40.98,61,21.17,6.13,כתום,28818
באר שבע,118,20.03,589,27.96,5.94,צהוב,210624
בית שאן,קטן מ-15,אין מידע,21,11.06,2.6,ירוק,18980
בית שמש,קטן מ-15,אין מידע,68,5.14,3.88,ירוק,132210
בני ברק,קטן מ-15,אין מידע,47,2.26,2.51,ירוק,208031
"בני עי""ש",קטן מ-15,אין מידע,21,30.43,7.35,כתום,6902
בנימינה-גבעת עדה,16,37.21,43,26.92,7.09,כתום,15971
בת ים,26,13.20,197,15.42,4.98,צהוב,127772
ג'דיידה-מכר,קטן מ-15,אין מידע,16,7.50,4.82,צהוב,21331
גבעת זאב,קטן מ-15,אין מידע,21,10.93,6.31,כתום,19205
גבעת שמואל,קטן מ-15,אין מידע,49,17.99,6.07,כתום,27236
