name,coronaOccupancy,normalOccupancy,isolatedTeam
שיבא,,102.9113922119141,12
יוספטל,,36.92307662963867,0
שמיר,,63.41189575195313,10
וולפסון,,66.17862701416016,9
זיו צפת,,76.94524383544922,7
הלל יפה,,81.74757385253906,4
נהריה,,73.02904510498047,10
ברזילי,,74.33333587646484,5
פוריה,,57.74647903442383,7
סוראסקי,,100.3415908813477,9
בני ציון,,82.44803619384766,14
רבין ק. בילינסון,,96.76646423339844,16
סורוקה,,73.84882354736328,6
מאיר,,72.75064086914062,9
קפלן,,84.8375473022461,9
"רמב""ם",,84.8453598022461,45
הכרמל,,81.79959106445312,7
השרון ק. גולדה,,57.67634963989258,1
הדסה עין כרם,,106.8825912475586,17
הסקוטי,,108.2706756591797,3
המשפחה הקדושה,,,0
סנט ג'וזף,,,1
שערי צדק,,,0
אל מקאסד,,,0
לניאדו,,83.56546020507812,4
אוגוסטה ויקטוריה,,,0
מעייני הישועה,,93.9297103881836,0
אסותא אשדוד,,,1
שניידר,,,0
סנט וינסנט,,68.6567153930664,8
המרכזי בעמק,,73.27586364746094,16
