gender,age,period,count_verified,verified_percentage,count_dead,dead_percentage,count_breathe,breathe_percentage,count_severe,severe_percentage,count_hospitalized,hospitalized_percentage
זכר,0-9,חודש אחרון,471,1.3,0,0,0,0,0,0,39,2
זכר,0-9,3 חודשים,1556,1.8,0,0,1,0.5,0,0,91,2.3
זכר,0-9,מתחילת קורונה,442454,9.5,8,0.1,34,0.5,124,0.4,3338,3.7
זכר,0-9,6 חודשים,23609,4.2,1,0.1,5,0.8,9,0.3,557,3.6
זכר,0-9,שנה,302409,9.1,5,0.1,20,1,65,0.6,1956,5
נקבה,0-9,3 חודשים,1982,2.3,0,0,0,0,0,0,63,1.6
נקבה,0-9,מתחילת קורונה,364554,7.8,4,0,17,0.3,78,0.2,2691,3
נקבה,0-9,חודש אחרון,592,1.6,0,0,0,0,0,0,23,1.2
נקבה,0-9,שנה,241287,7.2,2,0.1,10,0.5,43,0.4,1577,4
נקבה,0-9,6 חודשים,21138,3.7,0,0,1,0.2,9,0.3,428,2.8
זכר,10-19,3 חודשים,2614,3,0,0,0,0,0,0,20,0.5
זכר,10-19,מתחילת קורונה,441046,9.4,6,0.1,25,0.4,81,0.3,1091,1.2
זכר,10-19,חודש אחרון,1126,3,0,0,0,0,0,0,9,0.5
זכר,10-19,שנה,292066,8.7,3,0.1,11,0.6,29,0.3,468,1.2
זכר,10-19,6 חודשים,21898,3.9,0,0,1,0.2,4,0.1,124,0.8
נקבה,10-19,3 חודשים,4020,4.6,0,0,0,0,2,0.3,24,0.6
נקבה,10-19,מתחילת קורונה,432976,9.3,7,0.1,23,0.3,83,0.3,1237,1.4
נקבה,10-19,חודש אחרון,1780,4.7,0,0,0,0,2,0.5,14,0.7
נקבה,10-19,6 חודשים,24310,4.3,0,0,0,0,6,0.2,140,0.9
נקבה,10-19,שנה,293685,8.8,2,0.1,9,0.5,22,0.2,508,1.3
זכר,20-29,3 חודשים,2938,3.4,1,0.5,4,1.9,3,0.4,33,0.8
זכר,20-29,מתחילת קורונה,271201,5.8,26,0.2,60,0.9,252,0.8,1695,1.9
זכר,20-29,חודש אחרון,1475,3.9,1,1.2,2,1.8,1,0.2,18,0.9
זכר,20-29,שנה,171063,5.1,4,0.1,17,0.9,49,0.5,536,1.4
זכר,20-29,6 חודשים,24611,4.3,2,0.2,6,1,10,0.3,170,1.1
נקבה,20-29,3 חודשים,5165,6,0,0,1,0.5,3,0.4,88,2.2
נקבה,20-29,מתחילת קורונה,385484,8.3,22,0.2,63,1,284,0.9,5470,6
נקבה,20-29,חודש אחרון,2629,7,0,0,1,0.9,0,0,39,2
נקבה,20-29,שנה,263350,7.9,6,0.2,19,1,40,0.4,2271,5.8
נקבה,20-29,6 חודשים,35148,6.2,0,0,7,1.2,14,0.4,587,3.8
זכר,30-39,3 חודשים,3721,4.3,0,0,1,0.5,1,0.1,39,1
זכר,30-39,מתחילת קורונה,272041,5.8,53,0.4,107,1.6,642,2,2386,2.6
זכר,30-39,חודש אחרון,1651,4.4,0,0,1,0.9,0,0,21,1.1
זכר,30-39,שנה,190527,5.7,11,0.3,33,1.7,78,0.8,675,1.7
זכר,30-39,6 חודשים,30723,5.4,0,0,4,0.7,16,0.4,220,1.4
נקבה,30-39,חודש אחרון,2645,7,0,0,2,1.8,3,0.7,46,2.4
נקבה,30-39,3 חודשים,5803,6.7,0,0,4,1.9,8,1,102,2.6
נקבה,30-39,מתחילת קורונה,392931,8.4,40,0.3,115,1.7,606,1.9,5553,6.1
נקבה,30-39,6 חודשים,42790,7.5,2,0.2,13,2.2,14,0.4,597,3.9
נקבה,30-39,שנה,289498,8.7,8,0.2,27,1.4,83,0.8,2284,5.8
זכר,40-49,3 חודשים,3852,4.4,0,0,3,1.4,5,0.6,62,1.6
זכר,40-49,מתחילת קורונה,246708,5.3,125,1.1,271,4.1,1438,4.4,3774,4.2
זכר,40-49,חודש אחרון,1747,4.6,0,0,0,0,2,0.5,22,1.1
זכר,40-49,שנה,179187,5.4,26,0.7,61,3.1,181,1.8,888,2.2
זכר,40-49,6 חודשים,29969,5.3,5,0.5,11,1.8,37,1,297,1.9
נקבה,40-49,חודש אחרון,3295,8.8,2,2.4,1,0.9,1,0.2,26,1.3
נקבה,40-49,3 חודשים,7035,8.1,2,0.9,2,0.9,3,0.4,54,1.4
נקבה,40-49,מתחילת קורונה,355027,7.6,82,0.7,144,2.2,986,3,3740,4.1
נקבה,40-49,6 חודשים,45321,8,6,0.6,7,1.2,25,0.7,290,1.9
נקבה,40-49,שנה,270841,8.1,18,0.5,27,1.4,113,1.1,1009,2.6
זכר,50-59,חודש אחרון,1794,4.8,1,1.2,7,6.4,13,3.2,61,3.1
זכר,50-59,3 חודשים,3998,4.6,2,0.9,14,6.5,21,2.7,132,3.3
זכר,50-59,מתחילת קורונה,174400,3.7,401,3.4,571,8.6,2317,7.2,5251,5.8
זכר,50-59,6 חודשים,27784,4.9,12,1.2,27,4.5,95,2.7,507,3.3
זכר,50-59,שנה,128571,3.8,85,2.3,134,6.8,394,3.8,1490,3.8
נקבה,50-59,3 חודשים,7475,8.6,3,1.4,7,3.3,15,1.9,108,2.7
נקבה,50-59,מתחילת קורונה,251587,5.4,208,1.8,273,4.1,1635,5,4193,4.6
נקבה,50-59,חודש אחרון,3376,9,1,1.2,3,2.8,7,1.7,55,2.8
נקבה,50-59,6 חודשים,44789,7.9,9,0.9,20,3.3,70,2,402,2.6
נקבה,50-59,שנה,196283,5.9,49,1.3,73,3.7,274,2.7,1194,3
זכר,60-69,3 חודשים,5392,6.2,12,5.6,33,15.4,56,7.1,298,7.5
זכר,60-69,מתחילת קורונה,137051,2.9,1050,8.9,1006,15.2,3538,10.9,7440,8.2
זכר,60-69,חודש אחרון,2291,6.1,4,4.7,13,11.9,28,6.9,151,7.7
זכר,60-69,שנה,106257,3.2,231,6.3,243,12.4,873,8.5,2769,7
