cityDesc,activeSickKids,activeSickKidsPerc,totalActiveSick,activeSickNormalized,cityScore,cityColour,totalPopulation
אבו ג'ווייעד (שבט),96,27.75,346,744.25,10,אדום,4649
אבו גוש,374,33.94,1102,1401.68,10,אדום,7862
אבו סנאן,409,35.69,1146,801.06,10,אדום,14306
אבו קורינאת (שבט),קטן מ-15,אין מידע,27,40.53,8.44,אדום,6661
אבו רובייעה (שבט),20,40.82,49,55.41,9.61,אדום,8843
אבו רוקייק (שבט),68,56.67,120,117.39,9.99,אדום,10222
אבו תלול,קטן מ-15,אין מידע,25,117.21,8.56,אדום,2133
אבטין,51,39.53,129,446.83,10,אדום,2887
אבן יהודה,386,46.51,830,591.34,10,אדום,14036
אבני חפץ,60,46.88,128,615.68,10,אדום,2079
אום אל-פחם,1537,47.05,3267,576.06,10,אדום,56713
אום בטין,23,54.76,42,93.73,9.5,אדום,4481
אופקים,752,39.83,1888,583.11,10,אדום,32378
אור יהודה,593,33.45,1773,484.60,10,אדום,36587
אור עקיבא,414,38.19,1084,558.27,10,אדום,19417
אורנית,272,45.87,593,658.16,10,אדום,9010
אזור,237,35.53,667,504.23,10,אדום,13228
אחוזת ברק,97,42.73,227,946.62,10,אדום,2398
אטרש (שבט),קטן מ-15,אין מידע,16,44.47,6.4,כתום,3598
אילת,1189,39.70,2995,570.40,10,אדום,52507
אכסאל,579,51.97,1114,740.74,10,אדום,15039
אל סייד,קטן מ-15,אין מידע,27,44.56,8.84,אדום,6059
אלון שבות,114,47.70,239,768.24,10,אדום,3111
אליכין,74,43.53,170,490.48,10,אדום,3466
אלעד,744,46.13,1613,327.99,9.11,אדום,49179
אלעזר,110,57.89,190,776.14,10,אדום,2448
אלפי מנשה,189,43.65,433,540.51,10,אדום,8011
אלקנה,97,40.59,239,603.69,10,אדום,3959
אעבלין,399,47.56,839,620.79,10,אדום,13515
אעצם (שבט),16,34.78,46,42.38,9.15,אדום,10853
אפרת,490,54.93,892,781.09,10,אדום,11420
אריאל,404,42.53,950,463.69,10,אדום,20488
אשדוד,2948,31.59,9331,412.28,10,אדום,226329
אשקלון,2873,35.68,8052,549.84,10,אדום,146442
באקה אל-גרביה,896,46.45,1929,633.54,10,אדום,30448
באר יעקב,842,48.36,1741,604.14,10,אדום,28818
באר שבע,4112,33.41,12309,584.41,10,אדום,210624
בועיינה-נוג'ידאת,296,46.61,635,634.30,10,אדום,10011
בוקעאתא,65,28.89,225,336.98,10,אדום,6677
ביר אל-מכסור,247,44.34,557,572.52,10,אדום,9729
ביר הדאג',קטן מ-15,אין מידע,29,48.37,8.13,אדום,5995
בית אל,177,47.58,372,627.74,10,אדום,5926
בית אריה,162,47.37,342,640.21,10,אדום,5342
בית ג'ן,305,35.97,848,696.85,10,אדום,12169
בית דגן,131,34.47,380,520.69,10,אדום,7298
בית חשמונאי,58,40.85,142,648.70,10,אדום,2189
בית יצחק-שער חפר,53,42.06,126,587.69,10,אדום,2144
בית שאן,581,37.70,1541,811.91,10,אדום,18980
בית שמש,1174,37.70,3114,235.53,9.83,אדום,132210
ביתר עילית,156,37.23,419,68.36,7.98,אדום,61297
בני ברק,1876,37.28,5032,241.89,8.25,אדום,208031
"בני עי""ש",108,34.18,316,457.84,10,אדום,6902
בנימינה-גבעת עדה,372,42.71,871,545.36,10,אדום,15971
"בסמ""ה",316,46.88,674,657.43,10,אדום,10252
בסמת טבעון,193,41.77,462,577.43,10,אדום,8001
בענה,176,42.72,412,489.25,10,אדום,8421
ברכה,120,65.22,184,637.12,10,אדום,2888
ברקת,34,34.34,99,470.31,9.33,אדום,2105
בת חפר,141,40.63,347,657.45,10,אדום,5278
בת ים,1650,30.37,5433,425.21,10,אדום,127772
ג'דיידה-מכר,504,44.33,1137,533.03,10,אדום,21331
ג'ולס,242,36.01,672,1026.74,10,אדום,6545
ג'לג'וליה,197,41.91,470,456.53,10,אדום,10295
ג'סר א-זרקא,361,51.28,704,465.82,10,אדום,15113
ג'ש (גוש חלב),79,40.10,197,631.41,10,אדום,3120
ג'ת,307,41.43,741,604.80,10,אדום,12252
גבע בנימין,84,44.68,188,326.56,9.49,אדום,5757
גבעת אבני,54,39.42,137,658.65,9.97,אדום,2080
גבעת ברנר,66,41.77,158,592.87,9.36,אדום,2665
גבעת זאב,272,40.66,669,348.35,10,אדום,19205
גבעת שמואל,640,42.64,1501,551.11,10,אדום,27236
גבעתיים,981,38.07,2577,423.35,10,אדום,60872
גדרה,724,39.74,1822,632.53,10,אדום,28805
גן יבנה,559,40.63,1376,576.05,10,אדום,23887
גן נר,75,34.72,216,800.00,10,אדום,2700
גני מודיעין,39,40.63,96,354.90,10,אדום,2705
גני תקווה,527,43.16,1221,567.70,10,אדום,21508
דאלית אל-כרמל,393,37.32,1053,589.52,10,אדום,17862
דבוריה,361,44.62,809,757.35,10,אדום,10682
דייר אל-אסד,211,43.60,484,380.80,10,אדום,12710
דייר חנא,422,48.51,870,831.82,10,אדום,10459
דימונה,959,37.88,2532,724.38,10,אדום,34954
הוד השרון,1391,41.65,3340,515.79,10,אדום,64755
הושעיה,93,44.50,209,1000.48,10,אדום,2089
הר אדר,71,39.66,179,436.91,9.99,אדום,4097
הרצליה,1618,35.52,4555,459.14,10,אדום,99208
זכרון יעקב,371,38.21,971,413.14,10,אדום,23503
זמר,173,46.01,376,520.56,10,אדום,7223
זרזיר,246,49.30,499,602.73,10,אדום,8279
חדרה,1749,34.72,5038,509.26,10,אדום,98928
חולון,3300,36.87,8951,455.50,10,אדום,196510
חורה,194,49.49,392,169.98,10,אדום,23062
חורפיש,259,40.60,638,983.05,10,אדום,6490
חיפה,4192,32.96,12717,446.24,10,אדום,284981
חספין,98,54.44,180,877.62,10,אדום,2051
חצור הגלילית,238,34.64,687,720.28,10,אדום,9538
חריש,583,45.76,1274,649.73,10,אדום,19608
חשמונאים,88,40.74,216,808.08,10,אדום,2673
