averageInfected,begin_date,end_date,isCurrentWeek
44004,2022-01-09T00:00:00.000Z,2022-01-15T00:00:00.000Z,False
70549,2022-01-16T00:00:00.000Z,2022-01-22T00:00:00.000Z,False
67619,2022-01-23T00:00:00.000Z,2022-01-29T00:00:00.000Z,False
65820,2022-01-30T00:00:00.000Z,2022-02-03T00:00:00.000Z,True
