section,female,male,period,order_period
0-9,"{'amount': 13, 'percentage': 0.2}","{'amount': 17, 'percentage': 0.3}",מתחילת קורונה,1
0-9,"{'amount': 4, 'percentage': 0.7}","{'amount': 4, 'percentage': 0.7}",חודש אחרון,5
0-9,"{'amount': 4, 'percentage': 0.6}","{'amount': 5, 'percentage': 0.7}",3 חודשים,4
0-9,"{'amount': 4, 'percentage': 0.3}","{'amount': 9, 'percentage': 0.6}",6 חודשים,3
0-9,"{'amount': 10, 'percentage': 0.4}","{'amount': 11, 'percentage': 0.4}",שנה,2
10-19,"{'amount': 7, 'percentage': 1}","{'amount': 4, 'percentage': 0.6}",3 חודשים,4
10-19,"{'amount': 14, 'percentage': 0.5}","{'amount': 11, 'percentage': 0.4}",שנה,2
10-19,"{'amount': 6, 'percentage': 1.1}","{'amount': 4, 'percentage': 0.7}",חודש אחרון,5
10-19,"{'amount': 19, 'percentage': 0.4}","{'amount': 19, 'percentage': 0.4}",מתחילת קורונה,1
10-19,"{'amount': 11, 'percentage': 0.7}","{'amount': 10, 'percentage': 0.7}",6 חודשים,3
20-29,"{'amount': 8, 'percentage': 1.5}","{'amount': 4, 'percentage': 0.7}",חודש אחרון,5
20-29,"{'amount': 16, 'percentage': 1.1}","{'amount': 17, 'percentage': 1.1}",6 חודשים,3
20-29,"{'amount': 11, 'percentage': 1.6}","{'amount': 6, 'percentage': 0.9}",3 חודשים,4
20-29,"{'amount': 54, 'percentage': 1}","{'amount': 46, 'percentage': 0.9}",מתחילת קורונה,1
20-29,"{'amount': 31, 'percentage': 1.2}","{'amount': 38, 'percentage': 1.4}",שנה,2
30-39,"{'amount': 6, 'percentage': 1.1}","{'amount': 10, 'percentage': 1.9}",חודש אחרון,5
30-39,"{'amount': 11, 'percentage': 1.6}","{'amount': 13, 'percentage': 1.9}",3 חודשים,4
30-39,"{'amount': 28, 'percentage': 1.9}","{'amount': 29, 'percentage': 1.9}",6 חודשים,3
30-39,"{'amount': 62, 'percentage': 2.3}","{'amount': 53, 'percentage': 2}",שנה,2
30-39,"{'amount': 87, 'percentage': 1.6}","{'amount': 85, 'percentage': 1.6}",מתחילת קורונה,1
40-49,"{'amount': 82, 'percentage': 3.1}","{'amount': 144, 'percentage': 5.4}",שנה,2
40-49,"{'amount': 43, 'percentage': 2.8}","{'amount': 75, 'percentage': 5}",6 חודשים,3
40-49,"{'amount': 21, 'percentage': 3.1}","{'amount': 37, 'percentage': 5.4}",3 חודשים,4
40-49,"{'amount': 13, 'percentage': 2.4}","{'amount': 23, 'percentage': 4.3}",חודש אחרון,5
40-49,"{'amount': 134, 'percentage': 2.5}","{'amount': 229, 'percentage': 4.3}",מתחילת קורונה,1
50-59,"{'amount': 235, 'percentage': 4.5}","{'amount': 481, 'percentage': 9.1}",מתחילת קורונה,1
50-59,"{'amount': 32, 'percentage': 5.9}","{'amount': 40, 'percentage': 7.4}",חודש אחרון,5
50-59,"{'amount': 42, 'percentage': 6.2}","{'amount': 57, 'percentage': 8.4}",3 חודשים,4
50-59,"{'amount': 84, 'percentage': 5.6}","{'amount': 130, 'percentage': 8.6}",6 חודשים,3
50-59,"{'amount': 150, 'percentage': 5.6}","{'amount': 255, 'percentage': 9.6}",שנה,2
60-69,"{'amount': 56, 'percentage': 8.2}","{'amount': 79, 'percentage': 11.6}",3 חודשים,4
60-69,"{'amount': 439, 'percentage': 8.3}","{'amount': 822, 'percentage': 15.6}",מתחילת קורונה,1
60-69,"{'amount': 41, 'percentage': 7.6}","{'amount': 55, 'percentage': 10.2}",חודש אחרון,5
60-69,"{'amount': 151, 'percentage': 10}","{'amount': 192, 'percentage': 12.7}",6 חודשים,3
60-69,"{'amount': 257, 'percentage': 9.7}","{'amount': 358, 'percentage': 13.4}",שנה,2
70-79,"{'amount': 70, 'percentage': 10.3}","{'amount': 87, 'percentage': 12.8}",3 חודשים,4
70-79,"{'amount': 269, 'percentage': 10.1}","{'amount': 370, 'percentage': 13.9}",שנה,2
70-79,"{'amount': 54, 'percentage': 10}","{'amount': 77, 'percentage': 14.3}",חודש אחרון,5
70-79,"{'amount': 511, 'percentage': 9.7}","{'amount': 902, 'percentage': 17.1}",מתחילת קורונה,1
70-79,"{'amount': 153, 'percentage': 10.1}","{'amount': 213, 'percentage': 14.1}",6 חודשים,3
80-89,"{'amount': 129, 'percentage': 8.5}","{'amount': 147, 'percentage': 9.7}",6 חודשים,3
80-89,"{'amount': 59, 'percentage': 8.7}","{'amount': 71, 'percentage': 10.4}",3 חודשים,4
80-89,"{'amount': 54, 'percentage': 10}","{'amount': 65, 'percentage': 12.1}",חודש אחרון,5
80-89,"{'amount': 206, 'percentage': 7.7}","{'amount': 244, 'percentage': 9.2}",שנה,2
80-89,"{'amount': 405, 'percentage': 7.7}","{'amount': 551, 'percentage': 10.4}",מתחילת קורונה,1
90+,"{'amount': 49, 'percentage': 1.8}","{'amount': 49, 'percentage': 1.8}",שנה,2
90+,"{'amount': 36, 'percentage': 2.4}","{'amount': 33, 'percentage': 2.2}",6 חודשים,3
90+,"{'amount': 21, 'percentage': 3.1}","{'amount': 20, 'percentage': 2.9}",3 חודשים,4
90+,"{'amount': 18, 'percentage': 3.3}","{'amount': 20, 'percentage': 3.7}",חודש אחרון,5
90+,"{'amount': 112, 'percentage': 2.1}","{'amount': 116, 'percentage': 2.2}",מתחילת קורונה,1
