gender,age,period,count_verified,verified_percentage,count_dead,dead_percentage,count_breathe,breathe_percentage,count_severe,severe_percentage
זכר,0-9,מתחילת קורונה,310704,10.5,5,0.1,17,0.3,82,0.3
זכר,0-9,6 חודשים,236458,11.4,3,0.1,9,0.6,49,0.6
זכר,0-9,חודש אחרון,164617,10.5,2,0.3,4,0.7,23,0.8
זכר,0-9,שנה,264220,11.4,3,0.1,11,0.4,61,0.5
זכר,0-9,3 חודשים,172005,10.5,2,0.3,5,0.7,23,0.7
נקבה,0-9,6 חודשים,183607,8.8,1,0,4,0.3,26,0.3
נקבה,0-9,3 חודשים,126175,7.7,1,0.1,4,0.6,13,0.4
נקבה,0-9,מתחילת קורונה,246389,8.3,4,0,13,0.2,50,0.2
נקבה,0-9,שנה,207242,9,3,0.1,10,0.4,38,0.3
נקבה,0-9,חודש אחרון,118431,7.5,1,0.2,4,0.7,10,0.3
זכר,10-19,מתחילת קורונה,330683,11.2,4,0,19,0.4,60,0.2
זכר,10-19,6 חודשים,228179,11,2,0.1,10,0.7,28,0.3
זכר,10-19,3 חודשים,181654,11.1,1,0.1,4,0.6,15,0.5
זכר,10-19,חודש אחרון,174066,11.1,1,0.2,4,0.7,12,0.4
זכר,10-19,שנה,254146,11,2,0,11,0.4,39,0.3
נקבה,10-19,3 חודשים,171559,10.5,0,0,7,1,9,0.3
נקבה,10-19,חודש אחרון,162159,10.3,0,0,6,1.1,7,0.2
נקבה,10-19,שנה,243377,10.5,1,0,14,0.5,40,0.3
נקבה,10-19,מתחילת קורונה,307210,10.4,4,0,19,0.4,60,0.2
נקבה,10-19,6 חודשים,218318,10.5,1,0,11,0.7,24,0.3
זכר,20-29,חודש אחרון,91815,5.8,0,0,4,0.7,20,0.7
זכר,20-29,מתחילת קורונה,195563,6.6,23,0.3,46,0.9,202,0.8
זכר,20-29,שנה,138129,6,16,0.4,38,1.4,142,1.1
זכר,20-29,6 חודשים,121275,5.8,4,0.2,17,1.1,68,0.8
זכר,20-29,3 חודשים,94921,5.8,1,0.1,6,0.9,23,0.7
נקבה,20-29,מתחילת קורונה,264049,8.9,16,0.2,54,1,245,1
נקבה,20-29,3 חודשים,143576,8.8,0,0,11,1.6,22,0.7
נקבה,20-29,חודש אחרון,138566,8.8,0,0,8,1.5,16,0.5
נקבה,20-29,6 חודשים,177947,8.6,3,0.1,16,1.1,83,1
נקבה,20-29,שנה,200173,8.7,7,0.2,31,1.2,154,1.2
זכר,30-39,6 חודשים,118300,5.7,15,0.6,29,1.9,177,2.2
זכר,30-39,3 חודשים,92798,5.7,4,0.5,13,1.9,35,1.1
זכר,30-39,חודש אחרון,89591,5.7,3,0.5,10,1.9,26,0.9
זכר,30-39,שנה,132542,5.7,32,0.8,53,2,346,2.6
זכר,30-39,מתחילת קורונה,174440,5.9,46,0.5,85,1.6,553,2.2
נקבה,30-39,3 חודשים,144619,8.8,0,0,11,1.6,41,1.3
נקבה,30-39,6 חודשים,180947,8.7,9,0.4,28,1.9,180,2.2
נקבה,30-39,שנה,198893,8.6,20,0.5,62,2.3,356,2.7
נקבה,30-39,מתחילת קורונה,246505,8.3,31,0.3,87,1.6,528,2.1
נקבה,30-39,חודש אחרון,139215,8.8,0,0,6,1.1,28,1
זכר,40-49,3 חודשים,86494,5.3,8,1,37,5.4,80,2.5
זכר,40-49,6 חודשים,106588,5.1,36,1.5,75,5,362,4.5
זכר,40-49,מתחילת קורונה,154196,5.2,106,1.2,229,4.3,1270,5
זכר,40-49,חודש אחרון,83394,5.3,2,0.3,23,4.3,60,2
זכר,40-49,שנה,117839,5.1,69,1.7,144,5.4,711,5.4
נקבה,40-49,שנה,168311,7.3,42,1,82,3.1,523,4
נקבה,40-49,6 חודשים,154374,7.4,16,0.7,43,2.8,273,3.4
נקבה,40-49,3 חודשים,128639,7.8,9,1.1,21,3.1,52,1.6
נקבה,40-49,מתחילת קורונה,211415,7.1,71,0.8,134,2.5,860,3.4
נקבה,40-49,חודש אחרון,124044,7.9,6,0.9,13,2.4,39,1.3
זכר,50-59,חודש אחרון,55446,3.5,16,2.4,40,7.4,137,4.7
זכר,50-59,3 חודשים,57285,3.5,28,3.5,57,8.4,156,4.8
זכר,50-59,שנה,75340,3.3,168,4.1,255,9.6,1018,7.8
זכר,50-59,6 חודשים,68149,3.3,85,3.6,130,8.6,546,6.8
זכר,50-59,מתחילת קורונה,103306,3.5,339,3.8,481,9.1,2060,8.1
נקבה,50-59,6 חודשים,95042,4.6,46,1.9,84,5.6,411,5.1
