priod_Desc,visited_country,colorName,color_number,sum_arrived,sum_positived,percent_positive,last_update_date,israeli_positive,foreigner_positive
LastMonth,Tunisia ,כתום,2,59,0,0,2022-08-09T00:00:00.000Z,0,0
LastMonth,Cook Islands,כתום,2,1,0,0,2022-08-09T00:00:00.000Z,0,0
LastMonth,Puerto Rico ,כתום,2,16,0,0,2022-08-09T00:00:00.000Z,0,0
LastMonth,Taiwan,כתום,2,176,0,0,2022-08-09T00:00:00.000Z,0,0
LastMonth,Guatemala  ,כתום,2,50,0,0,2022-08-09T00:00:00.000Z,0,0
LastMonth,Sierra Leone,כתום,2,5,0,0,2022-08-09T00:00:00.000Z,0,0
LastMonth,Ukraine ,כתום,2,53,0,0,2022-08-09T00:00:00.000Z,0,0
LastMonth,Trinidad And Tobago,כתום,2,13,0,0,2022-08-09T00:00:00.000Z,0,0
LastMonth,Micronesia,כתום,2,2,0,0,2022-08-09T00:00:00.000Z,0,0
LastMonth,Dominica  ,כתום,2,9,0,0,2022-08-09T00:00:00.000Z,0,0
LastMonth,Nigeria,כתום,2,1369,1,0.07,2022-08-09T00:00:00.000Z,1,0
LastMonth,Samoa,כתום,2,1,0,0,2022-08-09T00:00:00.000Z,0,0
LastMonth,Poland,כתום,2,12942,221,1.71,2022-08-09T00:00:00.000Z,214,7
LastMonth,Mali  ,כתום,2,2,0,0,2022-08-09T00:00:00.000Z,0,0
LastMonth,Philippines,כתום,2,1523,10,0.66,2022-08-09T00:00:00.000Z,3,7
LastMonth,Andorra,כתום,2,21,0,0,2022-08-09T00:00:00.000Z,0,0
LastMonth,Myanmar  ,כתום,2,3,0,0,2022-08-09T00:00:00.000Z,0,0
LastMonth,Croatia ,כתום,2,2078,43,2.07,2022-08-09T00:00:00.000Z,43,0
LastMonth,France,כתום,2,47101,677,1.44,2022-08-09T00:00:00.000Z,669,8
LastMonth,Norfolk Island,כתום,2,6,2,33.33,2022-08-09T00:00:00.000Z,2,0
LastMonth,Serbia,כתום,2,1810,25,1.38,2022-08-09T00:00:00.000Z,24,1
LastMonth,Brazil,כתום,2,1845,1,0.05,2022-08-09T00:00:00.000Z,1,0
LastMonth,Ghana ,כתום,2,122,0,0,2022-08-09T00:00:00.000Z,0,0
LastMonth,French Guiana ,כתום,2,13,0,0,2022-08-09T00:00:00.000Z,0,0
LastMonth,Egypt ,כתום,2,8814,167,1.89,2022-08-09T00:00:00.000Z,163,4
LastMonth,Saint Vincent,כתום,2,3,0,0,2022-08-09T00:00:00.000Z,0,0
LastMonth,Greece ,כתום,2,103741,1328,1.28,2022-08-09T00:00:00.000Z,1328,0
LastMonth,Angola ,כתום,2,84,1,1.19,2022-08-09T00:00:00.000Z,1,0
LastMonth,Cyprus ,כתום,2,25854,359,1.39,2022-08-09T00:00:00.000Z,357,2
LastMonth,Swaziland  ,כתום,2,3,0,0,2022-08-09T00:00:00.000Z,0,0
LastMonth,Democratic Republic Of The Congo,כתום,2,10,0,0,2022-08-09T00:00:00.000Z,0,0
LastMonth,Gilbert Ellice Isl,כתום,2,1,0,0,2022-08-09T00:00:00.000Z,0,0
LastMonth,Kenya ,כתום,2,288,4,1.39,2022-08-09T00:00:00.000Z,4,0
LastMonth,Gabon ,כתום,2,5,0,0,2022-08-09T00:00:00.000Z,0,0
LastMonth,Moldova,כתום,2,3493,20,0.57,2022-08-09T00:00:00.000Z,17,3
LastMonth,Qatar,כתום,2,35,0,0,2022-08-09T00:00:00.000Z,0,0
LastMonth,Kuwait  ,כתום,2,1,0,0,2022-08-09T00:00:00.000Z,0,0
LastMonth,Seychelles,כתום,2,876,0,0,2022-08-09T00:00:00.000Z,0,0
LastMonth,Czech Republic,כתום,2,13604,277,2.04,2022-08-09T00:00:00.000Z,277,0
LastMonth,Montenegro,כתום,2,4510,175,3.88,2022-08-09T00:00:00.000Z,175,0
LastMonth,Mali  ,כתום,2,9,0,0,2022-08-09T00:00:00.000Z,0,0
LastMonth,United Kingdom,כתום,2,33361,472,1.41,2022-08-09T00:00:00.000Z,464,8
LastMonth,Mozambique,כתום,2,7,0,0,2022-08-09T00:00:00.000Z,0,0
LastMonth,Kazakhstan,כתום,2,334,7,2.1,2022-08-09T00:00:00.000Z,7,0
LastMonth,Niger  ,כתום,2,4,0,0,2022-08-09T00:00:00.000Z,0,0
LastMonth,Ecuador,כתום,2,102,0,0,2022-08-09T00:00:00.000Z,0,0
LastMonth,Vietnam ,כתום,2,149,4,2.68,2022-08-09T00:00:00.000Z,1,3
LastMonth,Antilles,כתום,2,32,0,0,2022-08-09T00:00:00.000Z,0,0
LastMonth,United Arab Emirates,כתום,2,12539,79,0.63,2022-08-09T00:00:00.000Z,70,9
LastMonth,Suriname  ,כתום,2,6,0,0,2022-08-09T00:00:00.000Z,0,0
LastMonth,Chad  ,כתום,2,13,0,0,2022-08-09T00:00:00.000Z,0,0
LastMonth,Germany,כתום,2,34121,495,1.45,2022-08-09T00:00:00.000Z,487,8
LastMonth,Denmark,כתום,2,2339,67,2.86,2022-08-09T00:00:00.000Z,65,2
LastMonth,Peru ,כתום,2,334,2,0.6,2022-08-09T00:00:00.000Z,2,0
LastMonth,Bangladesh ,כתום,2,3,0,0,2022-08-09T00:00:00.000Z,0,0
LastMonth,Netherlands,כתום,2,12485,215,1.72,2022-08-09T00:00:00.000Z,213,2
LastMonth,Colombia ,כתום,2,349,3,0.86,2022-08-09T00:00:00.000Z,2,1
LastMonth,Slovakia ,כתום,2,95,5,5.26,2022-08-09T00:00:00.000Z,5,0
LastMonth,Ethiopia ,כתום,2,1613,14,0.87,2022-08-09T00:00:00.000Z,14,0
LastMonth,Iceland ,כתום,2,2853,357,12.51,2022-08-09T00:00:00.000Z,357,0
month3,Turkey,כתום,2,202589,2733,1.35,2022-08-09T00:00:00.000Z,2671,62
month3,Belgium,כתום,2,23027,508,2.21,2022-08-09T00:00:00.000Z,489,19
month3,Tanzania,כתום,2,1710,36,2.11,2022-08-09T00:00:00.000Z,34,2
month3,Cuba ,כתום,2,145,4,2.76,2022-08-09T00:00:00.000Z,4,0
month3,Venezuela,כתום,2,114,1,0.88,2022-08-09T00:00:00.000Z,1,0
month3,Malawi  ,כתום,2,26,0,0,2022-08-09T00:00:00.000Z,0,0
month3,Maldives,כתום,2,1444,20,1.39,2022-08-09T00:00:00.000Z,19,1
month3,Benin ,כתום,2,8,0,0,2022-08-09T00:00:00.000Z,0,0
month3,Paraguay ,כתום,2,99,1,1.01,2022-08-09T00:00:00.000Z,0,1
month3,Republic Of Kosovo,כתום,2,22,0,0,2022-08-09T00:00:00.000Z,0,0
month3,Dominican Republic  ,כתום,2,9,0,0,2022-08-09T00:00:00.000Z,0,0
month3,Sao Tome And Principe  ,כתום,2,1,0,0,2022-08-09T00:00:00.000Z,0,0
month3,Ukraine ,כתום,2,144,0,0,2022-08-09T00:00:00.000Z,0,0
month3,Trinidad And Tobago,כתום,2,19,0,0,2022-08-09T00:00:00.000Z,0,0
month3,El Salvador ,כתום,2,73,0,0,2022-08-09T00:00:00.000Z,0,0
month3,Brunei,כתום,2,2,0,0,2022-08-09T00:00:00.000Z,0,0
month3,Jamaica ,כתום,2,150,13,8.67,2022-08-09T00:00:00.000Z,13,0
month3,Tonga ,כתום,2,17,0,0,2022-08-09T00:00:00.000Z,0,0
month3,Poland,כתום,2,40797,762,1.87,2022-08-09T00:00:00.000Z,712,50
month3,China,כתום,2,1911,3,0.16,2022-08-09T00:00:00.000Z,1,2
month3,Latvia ,כתום,2,4193,105,2.5,2022-08-09T00:00:00.000Z,105,0
month3,Ivory Coast,כתום,2,580,1,0.17,2022-08-09T00:00:00.000Z,0,1
month3,Haiti ,כתום,2,5,0,0,2022-08-09T00:00:00.000Z,0,0
month3,Nepal ,כתום,2,619,14,2.26,2022-08-09T00:00:00.000Z,1,13
month3,Vatican,כתום,2,13,0,0,2022-08-09T00:00:00.000Z,0,0
month3,Macao,כתום,2,4,0,0,2022-08-09T00:00:00.000Z,0,0
month3,Rwanda  ,כתום,2,288,3,1.04,2022-08-09T00:00:00.000Z,3,0
month3,Afghanistan,כתום,2,67,0,0,2022-08-09T00:00:00.000Z,0,0
month3,Estonia,כתום,2,796,15,1.88,2022-08-09T00:00:00.000Z,15,0
month3,Kyrgyzstan ,כתום,2,792,65,8.21,2022-08-09T00:00:00.000Z,65,0
month3,Niger  ,כתום,2,6,0,0,2022-08-09T00:00:00.000Z,0,0
month3,Ecuador,כתום,2,493,7,1.42,2022-08-09T00:00:00.000Z,6,1
month3,Vietnam ,כתום,2,448,6,1.34,2022-08-09T00:00:00.000Z,3,3
month3,Antilles,כתום,2,57,0,0,2022-08-09T00:00:00.000Z,0,0
month3,Indonesia ,כתום,2,1754,4,0.23,2022-08-09T00:00:00.000Z,0,4
month3,Gambia  ,כתום,2,25,1,4,2022-08-09T00:00:00.000Z,1,0
month3,French Polynesia ,כתום,2,23,0,0,2022-08-09T00:00:00.000Z,0,0
month3,Tajikistan  ,כתום,2,52,1,1.92,2022-08-09T00:00:00.000Z,1,0
month3,Equatorial Guinea,כתום,2,29,1,3.45,2022-08-09T00:00:00.000Z,1,0
month3,Eritrea ,כתום,2,3,0,0,2022-08-09T00:00:00.000Z,0,0
month3,Yemen  ,כתום,2,44,2,4.55,2022-08-09T00:00:00.000Z,2,0
month3,Slovenia ,כתום,2,3061,89,2.91,2022-08-09T00:00:00.000Z,89,0
month3,Honduras ,כתום,2,71,0,0,2022-08-09T00:00:00.000Z,0,0
month3,Sudan ,כתום,2,2,0,0,2022-08-09T00:00:00.000Z,0,0
month3,Russia,כתום,2,32348,127,0.39,2022-08-09T00:00:00.000Z,112,15
month3,Tuvalu ,כתום,2,4,0,0,2022-08-09T00:00:00.000Z,0,0
month3,Ethiopia ,כתום,2,5506,42,0.76,2022-08-09T00:00:00.000Z,41,1
month3,Chile  ,כתום,2,554,5,0.9,2022-08-09T00:00:00.000Z,3,2
month6,Hungary,כתום,2,105886,2999,2.83,2022-08-09T00:00:00.000Z,2906,92
month6,Zimbabwe ,כתום,2,221,13,5.88,2022-08-09T00:00:00.000Z,12,1
month6,Estonia,כתום,2,1333,22,1.65,2022-08-09T00:00:00.000Z,21,1
month6,Moldova,כתום,2,15472,132,0.85,2022-08-09T00:00:00.000Z,117,15
month6,Qatar,כתום,2,344,4,1.16,2022-08-09T00:00:00.000Z,2,2
month6,Kuwait  ,כתום,2,52,0,0,2022-08-09T00:00:00.000Z,0,0
month6,Republic Of South Sudan,כתום,2,152,2,1.32,2022-08-09T00:00:00.000Z,1,1
month6,Czech Republic,כתום,2,61565,1751,2.84,2022-08-09T00:00:00.000Z,1714,37
month6,Montenegro,כתום,2,13342,736,5.52,2022-08-09T00:00:00.000Z,736,0
month6,Mali  ,כתום,2,74,0,0,2022-08-09T00:00:00.000Z,0,0
month6,United Kingdom,כתום,2,222343,5287,2.38,2022-08-09T00:00:00.000Z,4917,370
month6,Mozambique,כתום,2,67,0,0,2022-08-09T00:00:00.000Z,0,0
month6,Syria,כתום,2,7,0,0,2022-08-09T00:00:00.000Z,0,0
month6,Italy,כתום,2,261846,7288,2.78,2022-08-09T00:00:00.000Z,7107,181
month6,Monaco  ,כתום,2,94,3,3.19,2022-08-09T00:00:00.000Z,3,0
month6,Kyrgyzstan ,כתום,2,963,66,6.85,2022-08-09T00:00:00.000Z,65,1
month6,Barbados ,כתום,2,30,0,0,2022-08-09T00:00:00.000Z,0,0
month6,Australia,כתום,2,8358,129,1.54,2022-08-09T00:00:00.000Z,97,32
month6,Malaysia ,כתום,2,34,0,0,2022-08-09T00:00:00.000Z,0,0
month6,Vietnam ,כתום,2,683,22,3.22,2022-08-09T00:00:00.000Z,18,4
month6,Ecuador,כתום,2,1070,21,1.96,2022-08-09T00:00:00.000Z,20,1
month6,Antilles,כתום,2,105,0,0,2022-08-09T00:00:00.000Z,0,0
month6,Namibia  ,כתום,2,378,19,5.03,2022-08-09T00:00:00.000Z,19,0
month6,Tuvalu ,כתום,2,5,0,0,2022-08-09T00:00:00.000Z,0,0
month6,Bhutan ,כתום,2,10,1,10,2022-08-09T00:00:00.000Z,1,0
month6,Slovakia ,כתום,2,458,17,3.71,2022-08-09T00:00:00.000Z,15,2
month6,Spain ,כתום,2,126318,4053,3.21,2022-08-09T00:00:00.000Z,3945,108
month6,Ethiopia ,כתום,2,11017,90,0.82,2022-08-09T00:00:00.000Z,85,5
month6,Albania,כתום,2,1449,42,2.9,2022-08-09T00:00:00.000Z,42,0
month6,Bermuda ,כתום,2,16,0,0,2022-08-09T00:00:00.000Z,0,0
month6,Thailand ,כתום,2,34125,950,2.78,2022-08-09T00:00:00.000Z,912,38
month6,Libyan,כתום,2,4,1,25,2022-08-09T00:00:00.000Z,1,0
month6,Iceland ,כתום,2,4078,458,11.23,2022-08-09T00:00:00.000Z,457,1
month6,Fiji,כתום,2,160,0,0,2022-08-09T00:00:00.000Z,0,0
year,New Zealand ,כתום,2,508,7,1.38,2022-08-09T00:00:00.000Z,5,2
