cityDesc,activeSickKids,activeSickKidsPerc,totalActiveSick,activeSickNormalized,cityScore,cityColour,totalPopulation
Abu Ghosh,קטן מ-15,אין מידע,26,33.07,6.09,כתום,7862
Abu Juwei'id,קטן מ-15,אין מידע,25,53.78,4.74,צהוב,4649
Abu Sinan,קטן מ-15,אין מידע,66,46.13,6.17,כתום,14306
Afula,18,6.57,274,48.20,8.21,אדום,56844
Akko,קטן מ-15,אין מידע,210,42.41,6.8,כתום,49517
Alfe Menashe,קטן מ-15,אין מידע,20,24.97,8.22,אדום,8011
Ar'ara,קטן מ-15,אין מידע,43,16.85,6.57,כתום,25525
Arad,קטן מ-15,אין מידע,77,28.34,5.74,צהוב,27170
Ari'el,קטן מ-15,אין מידע,51,24.89,6.61,כתום,20488
Arrabe,קטן מ-15,אין מידע,45,17.13,6.95,כתום,26274
Ashdod,42,6.84,614,27.13,6.71,כתום,226329
Ashqelon,76,9.88,769,52.51,8.2,אדום,146442
Atlit,קטן מ-15,אין מידע,26,26.76,8.2,אדום,9716
Azor,קטן מ-15,אין מידע,64,48.38,6.69,כתום,13228
Baqa Al-Gharbiyye,קטן מ-15,אין מידע,60,19.71,5.4,צהוב,30448
Basma,קטן מ-15,אין מידע,20,19.51,3.48,ירוק,10252
Basmat Tab'un,קטן מ-15,אין מידע,16,20.00,4.51,צהוב,8001
Bat Yam,47,8.77,536,41.95,7.09,כתום,127772
Be'er Sheva,96,9.73,987,46.86,6.63,כתום,210624
Be'er Ya'aqov,קטן מ-15,אין מידע,66,22.90,7.34,כתום,28818
Bene Ayish,קטן מ-15,אין מידע,17,24.63,7.66,אדום,6902
Bene Beraq,23,10.00,230,11.06,3.85,ירוק,208031
Bet Dagan,קטן מ-15,אין מידע,18,24.66,7.59,אדום,7298
Bet She'an,קטן מ-15,אין מידע,108,56.90,8.56,אדום,18980
Bet Shemesh,קטן מ-15,אין מידע,104,7.87,5.79,צהוב,132210
Bi'ne,קטן מ-15,אין מידע,28,33.25,7.37,כתום,8421
Binyamina-Giv'at Ada,קטן מ-15,אין מידע,63,39.45,8.92,אדום,15971
Daburiyya,קטן מ-15,אין מידע,26,24.34,5.49,צהוב,10682
Daliyat Al-Karmel,קטן מ-15,אין מידע,29,16.24,7.61,אדום,17862
Deir Al-Asad,קטן מ-15,אין מידע,24,18.88,5.33,צהוב,12710
Deir Hanna,קטן מ-15,אין מידע,39,37.29,7.58,אדום,10459
Dimona,קטן מ-15,אין מידע,104,29.75,6.55,כתום,34954
Eilabun,קטן מ-15,אין מידע,23,39.79,6.76,כתום,5781
Ein Mahel,קטן מ-15,אין מידע,19,14.03,5.73,צהוב,13545
El'ad,קטן מ-15,אין מידע,30,6.10,4.65,צהוב,49179
Elat,קטן מ-15,אין מידע,122,23.23,7.79,אדום,52507
Elqana,קטן מ-15,אין מידע,16,40.41,8.21,אדום,3959
Even Yehuda,קטן מ-15,אין מידע,97,69.11,6.8,כתום,14036
Fureidis,0,0,17,12.65,6.52,כתום,13439
Gan Yavne,קטן מ-15,אין מידע,46,19.26,7.83,אדום,23887
Ganne Tiqwa,קטן מ-15,אין מידע,92,42.77,6.71,כתום,21508
Gedera,קטן מ-15,אין מידע,95,32.98,6.59,כתום,28805
Giv'at Shemu'el,קטן מ-15,אין מידע,93,34.15,6.68,כתום,27236
Giv'atayim,20,9.66,207,34.01,6.97,כתום,60872
Hadera,30,7.98,376,38.01,6.88,כתום,98928
Haifa,110,7.86,1399,49.09,7.44,כתום,284981
Harish,קטן מ-15,אין מידע,41,20.91,9.19,אדום,19608
Hazor Hagelilit,0,0,18,18.87,4.54,צהוב,9538
Herzliyya,51,11.54,442,44.55,7.74,אדום,99208
Hod Hasharon,22,9.05,243,37.53,6.86,כתום,64755
Holon,62,8.24,752,38.27,7.62,אדום,196510
Hura,קטן מ-15,אין מידע,23,9.97,4.53,צהוב,23062
I'billin,קטן מ-15,אין מידע,31,22.94,5.73,צהוב,13515
Iksal,קטן מ-15,אין מידע,25,16.62,5.51,צהוב,15039
Ilut,קטן מ-15,אין מידע,18,21.11,7.35,כתום,8527
Jaljulye,קטן מ-15,אין מידע,34,33.03,6.11,כתום,10295
Jatt,קטן מ-15,אין מידע,25,20.40,7.6,אדום,12252
Jerusalem,106,7.68,1380,14.48,6.01,כתום,952916
Jish(Gush Halav),קטן מ-15,אין מידע,18,57.69,8.5,אדום,3120
Judeide-Maker,קטן מ-15,אין מידע,29,13.60,5.76,צהוב,21331
Julis,קטן מ-15,אין מידע,17,25.97,5.91,צהוב,6545
Kabul,קטן מ-15,אין מידע,25,17.56,5.95,צהוב,14234
Kafar Manda,קטן מ-15,אין מידע,31,15.04,3.74,ירוק,20610
Kafar Qara,קטן מ-15,אין מידע,33,17.07,5.85,צהוב,19330
Kafar Qasem,קטן מ-15,אין מידע,34,14.03,5.33,צהוב,24236
Kafar Yasif,קטן מ-15,אין מידע,34,33.17,6.35,כתום,10249
Karmi'el,16,7.24,221,47.85,7.84,אדום,46190
Kefar Sava,55,9.09,605,59.51,7.56,אדום,101664
Kefar Weradim,קטן מ-15,אין מידע,21,38.22,9.36,אדום,5495
Kefar Yona,קטן מ-15,אין מידע,79,30.22,7.51,אדום,26140
Kokhav Ya'ir,קטן מ-15,אין מידע,33,37.77,8.27,אדום,8738
Kuseife,קטן מ-15,אין מידע,22,9.81,4.03,ירוק,22418
Lehavim,קטן מ-15,אין מידע,27,40.66,8.71,אדום,6641
Lod,28,12.96,216,26.74,6.04,כתום,80786
Ma'ale Adummim,קטן מ-15,אין מידע,82,21.69,9.72,אדום,37802
Ma'ale Iron,קטן מ-15,אין מידע,19,12.38,3.91,ירוק,15351
Ma'alot-Tarshiha,קטן מ-15,אין מידע,66,29.79,6.94,כתום,22158
Majdal Shams,קטן מ-15,אין מידע,39,34.69,7.04,כתום,11244
Mazkeret Batya,קטן מ-15,אין מידע,42,27.82,7.29,כתום,15095
Metar,קטן מ-15,אין מידע,37,37.14,8.56,אדום,9963
Mevasseret Ziyyon,קטן מ-15,אין מידע,83,34.09,8.24,אדום,24347
Mi'elya,קטן מ-15,אין מידע,22,67.80,6.92,כתום,3245
Migdal Haemeq,קטן מ-15,אין מידע,86,33.35,6.81,כתום,25790
Modi'in Illit,קטן מ-15,אין מידע,24,3.05,1.85,ירוק,78775
Modi'in-Makkabbim-Re'ut,32,12.45,257,27.13,8.41,אדום,94744
Mughar,קטן מ-15,אין מידע,63,27.07,7.76,אדום,23271
Nahariyya,29,11.89,244,41.22,7.13,כתום,59189
Nahef,קטן מ-15,אין מידע,26,19.49,6.4,כתום,13343
Nazareth,24,15.00,160,20.58,6.16,כתום,77734
Nes Ziyyona,20,14.93,134,26.52,7.24,כתום,50532
Nesher,קטן מ-15,אין מידע,106,44.26,7.23,כתום,23947
Netanya,60,7.77,772,34.53,6.96,כתום,223562
Netivot,קטן מ-15,אין מידע,93,23.57,5.07,צהוב,39456
Nof Hagalil,קטן מ-15,אין מידע,168,40.05,6.7,כתום,41950
Nofit,קטן מ-15,אין מידע,17,65.08,9.28,אדום,2612
Ofaqim,קטן מ-15,אין מידע,67,20.69,4.88,צהוב,32378
Omer,קטן מ-15,אין מידע,34,44.92,7.59,אדום,7569
Or Aqiva,15,15.31,98,50.47,5.52,צהוב,19417
Or Yehuda,קטן מ-15,אין מידע,127,34.71,7.21,כתום,36587
Oranit,קטן מ-15,אין מידע,25,27.75,7.58,אדום,9010
