section,female,male,period,order_period
0-9,"{'amount': 6, 'percentage': 0.2}","{'amount': 9, 'percentage': 0.4}",חודש אחרון,5
0-9,"{'amount': 25, 'percentage': 0.1}","{'amount': 32, 'percentage': 0.2}",שנה,2
0-9,"{'amount': 16, 'percentage': 0.4}","{'amount': 15, 'percentage': 0.3}",6 חודשים,3
0-9,"{'amount': 8, 'percentage': 0.3}","{'amount': 11, 'percentage': 0.4}",3 חודשים,4
0-9,"{'amount': 29, 'percentage': 0.1}","{'amount': 35, 'percentage': 0.2}",מתחילת קורונה,1
10-19,"{'amount': 52, 'percentage': 0.3}","{'amount': 33, 'percentage': 0.2}",מתחילת קורונה,1
10-19,"{'amount': 7, 'percentage': 0.3}","{'amount': 5, 'percentage': 0.2}",חודש אחרון,5
10-19,"{'amount': 9, 'percentage': 0.3}","{'amount': 5, 'percentage': 0.2}",3 חודשים,4
10-19,"{'amount': 12, 'percentage': 0.3}","{'amount': 8, 'percentage': 0.2}",6 חודשים,3
10-19,"{'amount': 44, 'percentage': 0.3}","{'amount': 29, 'percentage': 0.2}",שנה,2
20-29,"{'amount': 43, 'percentage': 1}","{'amount': 50, 'percentage': 1.1}",6 חודשים,3
20-29,"{'amount': 19, 'percentage': 0.7}","{'amount': 20, 'percentage': 0.7}",3 חודשים,4
20-29,"{'amount': 17, 'percentage': 0.7}","{'amount': 17, 'percentage': 0.7}",חודש אחרון,5
20-29,"{'amount': 180, 'percentage': 0.9}","{'amount': 154, 'percentage': 0.8}",מתחילת קורונה,1
20-29,"{'amount': 153, 'percentage': 0.9}","{'amount': 141, 'percentage': 0.8}",שנה,2
30-39,"{'amount': 375, 'percentage': 2.2}","{'amount': 384, 'percentage': 2.3}",שנה,2
30-39,"{'amount': 133, 'percentage': 3}","{'amount': 113, 'percentage': 2.5}",6 חודשים,3
30-39,"{'amount': 69, 'percentage': 2.4}","{'amount': 60, 'percentage': 2.1}",3 חודשים,4
30-39,"{'amount': 60, 'percentage': 2.4}","{'amount': 54, 'percentage': 2.2}",חודש אחרון,5
30-39,"{'amount': 414, 'percentage': 2.1}","{'amount': 455, 'percentage': 2.3}",מתחילת קורונה,1
40-49,"{'amount': 576, 'percentage': 3.4}","{'amount': 938, 'percentage': 5.5}",שנה,2
40-49,"{'amount': 175, 'percentage': 3.9}","{'amount': 262, 'percentage': 5.9}",6 חודשים,3
40-49,"{'amount': 88, 'percentage': 3}","{'amount': 136, 'percentage': 4.7}",3 חודשים,4
40-49,"{'amount': 80, 'percentage': 3.2}","{'amount': 114, 'percentage': 4.6}",חודש אחרון,5
40-49,"{'amount': 660, 'percentage': 3.3}","{'amount': 1065, 'percentage': 5.4}",מתחילת קורונה,1
50-59,"{'amount': 266, 'percentage': 5.9}","{'amount': 337, 'percentage': 7.5}",6 חודשים,3
50-59,"{'amount': 143, 'percentage': 4.9}","{'amount': 197, 'percentage': 6.8}",3 חודשים,4
50-59,"{'amount': 988, 'percentage': 5.8}","{'amount': 1494, 'percentage': 8.8}",שנה,2
50-59,"{'amount': 1127, 'percentage': 5.7}","{'amount': 1725, 'percentage': 8.7}",מתחילת קורונה,1
50-59,"{'amount': 122, 'percentage': 4.9}","{'amount': 178, 'percentage': 7.1}",חודש אחרון,5
60-69,"{'amount': 236, 'percentage': 8.2}","{'amount': 328, 'percentage': 11.3}",3 חודשים,4
60-69,"{'amount': 383, 'percentage': 8.6}","{'amount': 471, 'percentage': 10.5}",6 חודשים,3
60-69,"{'amount': 205, 'percentage': 8.2}","{'amount': 285, 'percentage': 11.4}",חודש אחרון,5
60-69,"{'amount': 1553, 'percentage': 7.9}","{'amount': 2439, 'percentage': 12.4}",מתחילת קורונה,1
60-69,"{'amount': 1363, 'percentage': 8}","{'amount': 2067, 'percentage': 12.1}",שנה,2
70-79,"{'amount': 229, 'percentage': 9.2}","{'amount': 333, 'percentage': 13.3}",חודש אחרון,5
70-79,"{'amount': 276, 'percentage': 9.5}","{'amount': 389, 'percentage': 13.4}",3 חודשים,4
70-79,"{'amount': 429, 'percentage': 9.6}","{'amount': 536, 'percentage': 12}",6 חודשים,3
70-79,"{'amount': 1614, 'percentage': 9.5}","{'amount': 2213, 'percentage': 13}",שנה,2
70-79,"{'amount': 1843, 'percentage': 9.3}","{'amount': 2615, 'percentage': 13.2}",מתחילת קורונה,1
80-89,"{'amount': 315, 'percentage': 10.9}","{'amount': 354, 'percentage': 12.2}",3 חודשים,4
80-89,"{'amount': 1647, 'percentage': 9.7}","{'amount': 1676, 'percentage': 9.8}",שנה,2
80-89,"{'amount': 458, 'percentage': 10.2}","{'amount': 459, 'percentage': 10.3}",6 חודשים,3
80-89,"{'amount': 279, 'percentage': 11.2}","{'amount': 301, 'percentage': 12}",חודש אחרון,5
80-89,"{'amount': 1927, 'percentage': 9.8}","{'amount': 1921, 'percentage': 9.7}",מתחילת קורונה,1
90+,"{'amount': 921, 'percentage': 4.7}","{'amount': 592, 'percentage': 3}",מתחילת קורונה,1
90+,"{'amount': 127, 'percentage': 5.1}","{'amount': 70, 'percentage': 2.8}",חודש אחרון,5
90+,"{'amount': 152, 'percentage': 5.3}","{'amount': 78, 'percentage': 2.7}",3 חודשים,4
90+,"{'amount': 192, 'percentage': 4.3}","{'amount': 113, 'percentage': 2.5}",6 חודשים,3
90+,"{'amount': 772, 'percentage': 4.5}","{'amount': 503, 'percentage': 3}",שנה,2
