name,coronaOccupancy,normalOccupancy,isolatedTeam
הכרמל,26,,0
סורוקה,23,,0
קפלן,21,,0
אסותא אשדוד,16,,0
הלל יפה,15,,0
סוראסקי,15,,0
ברזילי,14.000000000000002,,0
לניאדו,13,,0
שיבא,12,,0
פוריה,11,,0
"רמב""ם",10,,0
נהריה,10,,0
המשפחה הקדושה,9,,0
שערי צדק,9,,0
שמיר,7.000000000000001,,0
בני ציון,7.000000000000001,,0
מאיר,7.000000000000001,,0
שניידר,7.000000000000001,,0
רבין ק. בילינסון,6,,0
הסקוטי,6,,0
זיו צפת,5,,0
המרכזי בעמק,5,,0
אוגוסטה ויקטוריה,5,,0
הדסה עין כרם,3,,0
וולפסון,2,,0
סנט ג'וזף,2,,0
הדסה הר הצופים,1,,0
רבין ק. השרון,0,,0
יוספטל,0,,0
סנט וינסנט,0,,0
אל מקאסד,0,,0
מעייני הישועה,0,,0
