city,sickCount,actualSick,verifiedLast7Days,testLast7Days,patientDiffPopulationForTenThousands
ירושלים,141372,4901,3597,71422,52
תל אביב - יפו,40610,3886,2792,68089,85
אשדוד,36037,3826,2716,33059,169
בני ברק,54898,3475,2625,20891,170
נתניה,27759,2949,1993,28258,136
פתח תקווה,30642,2794,2148,36281,113
חיפה,23528,2697,2028,34016,99
ראשון לציון,23307,2426,1684,31548,99
באר שבע,21922,2304,1692,28051,116
חולון,22061,2220,1647,22703,119
בית שמש,23505,1955,1445,13605,146
רחובות,16738,1702,1220,18797,120
אשקלון,17163,1675,1213,17647,116
בת ים,14427,1568,1109,15875,123
חדרה,11147,1240,867,12148,128
רמת גן,12203,1214,855,20531,81
מודיעין עילית,27027,1199,958,6120,151
רמלה,12628,1013,702,8193,133
קרית אתא,7076,959,725,7473,166
קרית גת,10290,928,653,6992,157
ערד,4758,912,611,5449,333
לוד,11314,890,636,8303,112
נתיבות,8994,863,711,5806,214
אלעד,13579,862,648,5590,180
אילת,4588,854,585,8995,151
הרצליה,7087,849,587,14793,90
ראש העין,7876,831,630,9764,128
אופקים,6054,805,657,5035,240
כפר סבא,6941,734,562,14055,75
טבריה,6146,727,539,5217,158
רעננה,6226,685,419,13446,89
מודיעין-מכבים-רעות,7294,668,482,13961,75
יבנה,6578,664,481,6217,137
אור יהודה,6123,615,440,4564,178
עפולה,6005,608,440,6406,108
פרדס חנה-כרכור,4455,598,417,6745,142
רכסים,4367,577,365,2147,447
עכו,5580,557,428,5084,108
נהריה,5112,514,413,5829,85
קרית מוצקין,3991,473,349,5744,103
מגדל העמק,3340,461,338,3906,176
קרית ים,3840,444,348,5568,115
הוד השרון,4509,439,331,9027,72
נס ציונה,3931,432,284,6810,94
קרית ביאליק,3584,427,323,4730,105
נצרת,10264,404,232,4248,51
באר יעקב,3499,399,278,3831,148
קרית מלאכי,5678,395,319,2980,158
שדרות,4147,380,308,3359,134
נוף הגליל,3846,378,243,4640,85
צפת,5782,366,256,3313,101
בית שאן,2805,366,267,2502,185
דימונה,3464,360,278,4830,100
