gender,age,period,count_verified,verified_percentage,count_dead,dead_percentage,count_breathe,breathe_percentage,count_severe,severe_percentage,count_hospitalized,hospitalized_percentage
זכר,0-9,3 חודשים,2122,2.4,0,0,1,0.4,2,0.2,123,2.7
זכר,0-9,6 חודשים,25910,4.4,1,0.1,5,0.8,10,0.3,555,3.7
זכר,0-9,שנה,304088,9.2,5,0.1,21,1.1,65,0.6,1943,5
זכר,0-9,מתחילת קורונה,442136,9.5,8,0.1,34,0.5,124,0.4,3305,3.7
זכר,0-9,חודש אחרון,340,1.5,0,0,0,0,0,0,20,1.6
נקבה,0-9,6 חודשים,22812,3.9,0,0,1,0.2,9,0.3,436,2.9
נקבה,0-9,שנה,242745,7.3,2,0.1,10,0.5,44,0.4,1572,4.1
נקבה,0-9,מתחילת קורונה,364022,7.8,4,0,17,0.3,78,0.2,2677,3
נקבה,0-9,חודש אחרון,395,1.8,0,0,0,0,0,0,9,0.7
נקבה,0-9,3 חודשים,2503,2.9,0,0,0,0,1,0.1,98,2.2
זכר,10-19,חודש אחרון,579,2.6,0,0,0,0,0,0,5,0.4
זכר,10-19,3 חודשים,2502,2.8,0,0,1,0.4,1,0.1,29,0.6
זכר,10-19,מתחילת קורונה,440221,9.5,6,0.1,25,0.4,81,0.3,1086,1.2
זכר,10-19,6 חודשים,23808,4.1,0,0,1,0.2,5,0.1,131,0.9
זכר,10-19,שנה,292651,8.8,3,0.1,11,0.6,30,0.3,467,1.2
נקבה,10-19,חודש אחרון,826,3.8,0,0,0,0,1,0.4,7,0.6
נקבה,10-19,שנה,293763,8.9,3,0.1,10,0.5,21,0.2,508,1.3
נקבה,10-19,3 חודשים,3546,4,0,0,0,0,1,0.1,25,0.6
נקבה,10-19,6 חודשים,25575,4.4,1,0.1,1,0.2,6,0.2,146,1
נקבה,10-19,מתחילת קורונה,431330,9.3,8,0.1,23,0.4,82,0.3,1227,1.4
זכר,20-29,שנה,170134,5.1,3,0.1,16,0.8,52,0.5,531,1.4
