cityDesc,activeSickKids,activeSickKidsPerc,totalActiveSick,activeSickNormalized,cityScore,cityColour,totalPopulation
Afula,קטן מ-15,אין מידע,39,6.86,6.23,כתום,56844
Akko,קטן מ-15,אין מידע,32,6.46,3.22,ירוק,49517
Arad,0,0,18,6.62,5.23,צהוב,27170
Ashdod,31,15.90,195,8.62,5.47,צהוב,226329
Ashqelon,28,13.79,203,13.86,6.56,כתום,146442
Bat Yam,קטן מ-15,אין מידע,116,9.08,5.36,צהוב,127772
Be'er Sheva,38,15.83,240,11.39,5.58,צהוב,210624
Be'er Ya'aqov,קטן מ-15,אין מידע,25,8.68,6.82,כתום,28818
Bene Beraq,קטן מ-15,אין מידע,34,1.63,3.92,ירוק,208031
Binyamina-Giv'at Ada,קטן מ-15,אין מידע,17,10.64,8.42,אדום,15971
Dimona,קטן מ-15,אין מידע,60,17.17,6.28,כתום,34954
Elat,קטן מ-15,אין מידע,29,5.52,6.6,כתום,52507
Gan Yavne,קטן מ-15,אין מידע,28,11.72,8.89,אדום,23887
Ganne Tiqwa,קטן מ-15,אין מידע,33,15.34,5.5,צהוב,21508
Gedera,קטן מ-15,אין מידע,24,8.33,4.49,ירוק,28805
Giv'at Shemu'el,0,0,23,8.44,4.91,צהוב,27236
Giv'atayim,קטן מ-15,אין מידע,88,14.46,7.42,כתום,60872
Hadera,קטן מ-15,אין מידע,105,10.61,5.45,צהוב,98928
Haifa,28,7.78,360,12.63,5.94,צהוב,284981
Harish,קטן מ-15,אין מידע,17,8.67,9.21,אדום,19608
Herzliyya,קטן מ-15,אין מידע,122,12.30,5.98,צהוב,99208
Hod Hasharon,קטן מ-15,אין מידע,94,14.52,6.32,כתום,64755
Holon,23,10.22,225,11.45,6.57,כתום,196510
Jerusalem,35,8.47,413,4.33,4.67,צהוב,952916
Karmi'el,קטן מ-15,אין מידע,49,10.61,5.31,צהוב,46190
Kefar Sava,15,8.43,178,17.51,6.46,כתום,101664
Kefar Yona,קטן מ-15,אין מידע,26,9.95,6.72,כתום,26140
Lod,קטן מ-15,אין מידע,38,4.70,5.37,צהוב,80786
Ma'ale Adummim,קטן מ-15,אין מידע,40,10.58,7.77,אדום,37802
Ma'alot-Tarshiha,קטן מ-15,אין מידע,22,9.93,4.57,צהוב,22158
Metar,קטן מ-15,אין מידע,18,18.07,7.7,אדום,9963
Mevasseret Ziyyon,קטן מ-15,אין מידע,50,20.54,8.15,אדום,24347
Modi'in-Makkabbim-Re'ut,17,17.35,98,10.34,6.81,כתום,94744
Nahariyya,קטן מ-15,אין מידע,58,9.80,6.55,כתום,59189
Nazareth,0,0,17,2.19,3.08,ירוק,77734
Nes Ziyyona,קטן מ-15,אין מידע,45,8.91,6.27,כתום,50532
Nesher,קטן מ-15,אין מידע,27,11.27,6.18,כתום,23947
Netanya,23,9.16,251,11.23,5.73,צהוב,223562
Nof Hagalil,קטן מ-15,אין מידע,31,7.39,5.25,צהוב,41950
Ofaqim,קטן מ-15,אין מידע,19,5.87,4.66,צהוב,32378
Or Aqiva,קטן מ-15,אין מידע,26,13.39,8.38,אדום,19417
Or Yehuda,0,0,31,8.47,4.46,ירוק,36587
Pardes Hanna-Karkur,קטן מ-15,אין מידע,30,6.87,4.22,ירוק,43646
Pardesiyya,קטן מ-15,אין מידע,18,27.08,7.66,אדום,6647
Petah Tiqwa,32,9.22,347,13.86,6.23,כתום,250427
Qadima-Zoran,קטן מ-15,אין מידע,16,7.05,6.62,כתום,22711
Qiryat Atta,קטן מ-15,אין מידע,43,7.25,5.73,צהוב,59291
Qiryat Bialik,קטן מ-15,אין מידע,55,13.21,6.98,כתום,41645
Qiryat Gat,קטן מ-15,אין מידע,50,8.54,5.29,צהוב,58550
Qiryat Motzkin,קטן מ-15,אין מידע,65,14.30,6.29,כתום,45461
Qiryat Ono,קטן מ-15,אין מידע,58,14.22,8.44,אדום,40778
Qiryat Shemona,קטן מ-15,אין מידע,20,8.90,7.54,אדום,22470
Qiryat Yam,קטן מ-15,אין מידע,46,11.68,5.99,צהוב,39389
Ra'annana,קטן מ-15,אין מידע,118,15.33,7.32,כתום,76958
Ramat Gan,קטן מ-15,אין מידע,202,12.11,5.94,צהוב,166746
Ramat Hasharon,קטן מ-15,אין מידע,48,10.11,6.14,כתום,47482
Ramla,קטן מ-15,אין מידע,46,5.98,4.67,צהוב,76903
Rehovot,קטן מ-15,אין מידע,138,9.44,6.2,כתום,146213
Rishon Leziyyon,27,8.16,331,12.94,5.73,צהוב,255891
Rosh Haayin,קטן מ-15,אין מידע,66,9.80,6.07,כתום,67337
Shoham,קטן מ-15,אין מידע,20,9.51,8.88,אדום,21029
Tel Aviv - Yafo,51,10.43,489,9.76,5.96,צהוב,501015
Tel Mond,קטן מ-15,אין מידע,27,20.06,9.37,אדום,13461
Tiberias,קטן מ-15,אין מידע,53,11.60,7.3,כתום,45686
Tirat Karmel,קטן מ-15,אין מידע,20,8.24,7.41,כתום,24285
Yavne,קטן מ-15,אין מידע,48,9.65,6.12,כתום,49759
Yehud,קטן מ-15,אין מידע,33,11.00,5.56,צהוב,30003
Yoqne'am Illit,קטן מ-15,אין מידע,23,9.56,4.82,צהוב,24061
Zikhron Ya'aqov,קטן מ-15,אין מידע,29,12.34,8.89,אדום,23503
